Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Numero de repeticion,Tiempo,Cantidad de instancias visitadas,Cantidad de instancias calculadas,Tamano del camino,Version de podas,Cantidad de podas 1,Cantidad de podas 2
4.0,4.0,1.0,0,3853.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,1,3997.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,2,10927.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,3,2901.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,4,3141.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,5,4971.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,6,3796.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,7,4791.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,0,3382.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,1,3113.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,2,5321.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,3,6084.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,4,4633.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,5,3933.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,6,3009.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,7,3498.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,0,4094.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,1,3040.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,2,2981.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,3,4019.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,4,4306.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,5,4821.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,6,3074.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,7,4065.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,0,4627.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,1,3982.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,2,3032.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,3,3351.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,4,4872.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,5,4860.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,6,3045.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,7,3359.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,0,5643.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,1,5346.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,2,4479.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,3,4096.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,4,3129.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,5,3017.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,6,7032.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,7,4234.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,0,4295.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,1,4548.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,2,3750.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,3,5107.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,4,3120.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,5,3116.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,6,3035.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,7,6523.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,0,4637.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,1,3290.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,2,3385.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,3,4004.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,4,6907.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,5,3286.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,6,3598.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,7,3836.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,0,3058.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,1,4075.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,2,3711.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,3,3001.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,4,3139.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,5,3029.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,6,3934.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,1.0,7,3088.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,0,5111.0,1031.0,506.0,7.0,2.0,256.0,25.0
4.0,4.0,2.0,1,5290.0,1031.0,506.0,7.0,2.0,256.0,25.0
4.0,4.0,2.0,2,7571.0,1031.0,506.0,7.0,2.0,256.0,25.0
4.0,4.0,2.0,3,6237.0,1031.0,506.0,7.0,2.0,256.0,25.0
4.0,4.0,2.0,4,5162.0,1031.0,506.0,7.0,2.0,256.0,25.0
4.0,4.0,2.0,5,5315.0,1031.0,506.0,7.0,2.0,256.0,25.0
4.0,4.0,2.0,6,8904.0,1031.0,506.0,7.0,2.0,256.0,25.0
4.0,4.0,2.0,7,5806.0,1031.0,506.0,7.0,2.0,256.0,25.0
4.0,4.0,2.0,0,5365.0,1015.0,505.0,7.0,2.0,255.0,39.0
4.0,4.0,2.0,1,9502.0,1015.0,505.0,7.0,2.0,255.0,39.0
4.0,4.0,2.0,2,11325.0,1015.0,505.0,7.0,2.0,255.0,39.0
4.0,4.0,2.0,3,5035.0,1015.0,505.0,7.0,2.0,255.0,39.0
4.0,4.0,2.0,4,6800.0,1015.0,505.0,7.0,2.0,255.0,39.0
4.0,4.0,2.0,5,13327.0,1015.0,505.0,7.0,2.0,255.0,39.0
4.0,4.0,2.0,6,5717.0,1015.0,505.0,7.0,2.0,255.0,39.0
4.0,4.0,2.0,7,6087.0,1015.0,505.0,7.0,2.0,255.0,39.0
4.0,4.0,2.0,0,9793.0,740.0,376.0,7.0,2.0,196.0,8.0
4.0,4.0,2.0,1,3991.0,740.0,376.0,7.0,2.0,196.0,8.0
4.0,4.0,2.0,2,4358.0,740.0,376.0,7.0,2.0,196.0,8.0
4.0,4.0,2.0,3,5642.0,740.0,376.0,7.0,2.0,196.0,8.0
4.0,4.0,2.0,4,11993.0,740.0,376.0,7.0,2.0,196.0,8.0
4.0,4.0,2.0,5,3940.0,740.0,376.0,7.0,2.0,196.0,8.0
4.0,4.0,2.0,6,5547.0,740.0,376.0,7.0,2.0,196.0,8.0
4.0,4.0,2.0,7,5984.0,740.0,376.0,7.0,2.0,196.0,8.0
4.0,4.0,2.0,0,4011.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,2.0,1,5435.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,2.0,2,4817.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,2.0,3,5611.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,2.0,4,4021.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,2.0,5,4249.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,2.0,6,7048.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,2.0,7,7093.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,2.0,0,4900.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,1,3821.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,2,4429.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,3,11527.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,4,3277.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,5,5607.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,6,3286.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,7,4472.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,0,4525.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,1,3310.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,2,4522.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,3,4487.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,4,4936.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,5,3333.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,6,5051.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,7,5229.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,2.0,0,5589.0,732.0,375.0,7.0,2.0,195.0,15.0
4.0,4.0,2.0,1,6903.0,732.0,375.0,7.0,2.0,195.0,15.0
4.0,4.0,2.0,2,4881.0,732.0,375.0,7.0,2.0,195.0,15.0
4.0,4.0,2.0,3,3949.0,732.0,375.0,7.0,2.0,195.0,15.0
4.0,4.0,2.0,4,5352.0,732.0,375.0,7.0,2.0,195.0,15.0
4.0,4.0,2.0,5,5808.0,732.0,375.0,7.0,2.0,195.0,15.0
4.0,4.0,2.0,6,4021.0,732.0,375.0,7.0,2.0,195.0,15.0
4.0,4.0,2.0,7,5100.0,732.0,375.0,7.0,2.0,195.0,15.0
4.0,4.0,2.0,0,5582.0,747.0,376.0,7.0,2.0,196.0,1.0
4.0,4.0,2.0,1,6845.0,747.0,376.0,7.0,2.0,196.0,1.0
4.0,4.0,2.0,2,4556.0,747.0,376.0,7.0,2.0,196.0,1.0
4.0,4.0,2.0,3,4932.0,747.0,376.0,7.0,2.0,196.0,1.0
4.0,4.0,2.0,4,5261.0,747.0,376.0,7.0,2.0,196.0,1.0
4.0,4.0,2.0,5,5437.0,747.0,376.0,7.0,2.0,196.0,1.0
4.0,4.0,2.0,6,5157.0,747.0,376.0,7.0,2.0,196.0,1.0
4.0,4.0,2.0,7,3951.0,747.0,376.0,7.0,2.0,196.0,1.0
4.0,4.0,3.0,0,9466.0,739.0,376.0,8.0,2.0,196.0,9.0
4.0,4.0,3.0,1,6029.0,739.0,376.0,8.0,2.0,196.0,9.0
4.0,4.0,3.0,2,5832.0,739.0,376.0,8.0,2.0,196.0,9.0
4.0,4.0,3.0,3,4549.0,739.0,376.0,8.0,2.0,196.0,9.0
4.0,4.0,3.0,4,5770.0,739.0,376.0,8.0,2.0,196.0,9.0
4.0,4.0,3.0,5,7677.0,739.0,376.0,8.0,2.0,196.0,9.0
4.0,4.0,3.0,6,5474.0,739.0,376.0,8.0,2.0,196.0,9.0
4.0,4.0,3.0,7,7215.0,739.0,376.0,8.0,2.0,196.0,9.0
4.0,4.0,3.0,0,9344.0,1050.0,526.0,7.0,2.0,264.0,30.0
4.0,4.0,3.0,1,7110.0,1050.0,526.0,7.0,2.0,264.0,30.0
4.0,4.0,3.0,2,9494.0,1050.0,526.0,7.0,2.0,264.0,30.0
4.0,4.0,3.0,3,5609.0,1050.0,526.0,7.0,2.0,264.0,30.0
4.0,4.0,3.0,4,7241.0,1050.0,526.0,7.0,2.0,264.0,30.0
4.0,4.0,3.0,5,13645.0,1050.0,526.0,7.0,2.0,264.0,30.0
4.0,4.0,3.0,6,7996.0,1050.0,526.0,7.0,2.0,264.0,30.0
4.0,4.0,3.0,7,11095.0,1050.0,526.0,7.0,2.0,264.0,30.0
4.0,4.0,3.0,0,5533.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,3.0,1,3806.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,3.0,2,4774.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,3.0,3,4858.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,3.0,4,3591.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,3.0,5,4242.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,3.0,6,4695.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,3.0,7,4936.0,564.0,280.0,8.0,2.0,144.0,0.0
4.0,4.0,3.0,0,5970.0,563.0,280.0,8.0,2.0,144.0,1.0
4.0,4.0,3.0,1,4555.0,563.0,280.0,8.0,2.0,144.0,1.0
4.0,4.0,3.0,2,4284.0,563.0,280.0,8.0,2.0,144.0,1.0
4.0,4.0,3.0,3,11706.0,563.0,280.0,8.0,2.0,144.0,1.0
4.0,4.0,3.0,4,3569.0,563.0,280.0,8.0,2.0,144.0,1.0
4.0,4.0,3.0,5,3978.0,563.0,280.0,8.0,2.0,144.0,1.0
4.0,4.0,3.0,6,3557.0,563.0,280.0,8.0,2.0,144.0,1.0
4.0,4.0,3.0,7,4853.0,563.0,280.0,8.0,2.0,144.0,1.0
4.0,4.0,3.0,0,5672.0,734.0,376.0,7.0,2.0,196.0,14.0
4.0,4.0,3.0,1,4126.0,734.0,376.0,7.0,2.0,196.0,14.0
4.0,4.0,3.0,2,6213.0,734.0,376.0,7.0,2.0,196.0,14.0
4.0,4.0,3.0,3,7421.0,734.0,376.0,7.0,2.0,196.0,14.0
4.0,4.0,3.0,4,7039.0,734.0,376.0,7.0,2.0,196.0,14.0
4.0,4.0,3.0,5,4500.0,734.0,376.0,7.0,2.0,196.0,14.0
4.0,4.0,3.0,6,4275.0,734.0,376.0,7.0,2.0,196.0,14.0
4.0,4.0,3.0,7,5817.0,734.0,376.0,7.0,2.0,196.0,14.0
4.0,4.0,3.0,0,5159.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,3.0,1,4301.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,3.0,2,9004.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,3.0,3,5315.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,3.0,4,6135.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,3.0,5,5596.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,3.0,6,4265.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,3.0,7,8150.0,743.0,376.0,7.0,2.0,196.0,5.0
4.0,4.0,3.0,0,5570.0,895.0,446.0,7.0,2.0,228.0,13.0
4.0,4.0,3.0,1,6338.0,895.0,446.0,7.0,2.0,228.0,13.0
4.0,4.0,3.0,2,4922.0,895.0,446.0,7.0,2.0,228.0,13.0
4.0,4.0,3.0,3,5155.0,895.0,446.0,7.0,2.0,228.0,13.0
4.0,4.0,3.0,4,4852.0,895.0,446.0,7.0,2.0,228.0,13.0
4.0,4.0,3.0,5,5827.0,895.0,446.0,7.0,2.0,228.0,13.0
4.0,4.0,3.0,6,10607.0,895.0,446.0,7.0,2.0,228.0,13.0
4.0,4.0,3.0,7,6579.0,895.0,446.0,7.0,2.0,228.0,13.0
4.0,4.0,3.0,0,6275.0,736.0,376.0,7.0,2.0,196.0,12.0
4.0,4.0,3.0,1,7155.0,736.0,376.0,7.0,2.0,196.0,12.0
4.0,4.0,3.0,2,6433.0,736.0,376.0,7.0,2.0,196.0,12.0
4.0,4.0,3.0,3,4737.0,736.0,376.0,7.0,2.0,196.0,12.0
4.0,4.0,3.0,4,5609.0,736.0,376.0,7.0,2.0,196.0,12.0
4.0,4.0,3.0,5,15388.0,736.0,376.0,7.0,2.0,196.0,12.0
4.0,4.0,3.0,6,4945.0,736.0,376.0,7.0,2.0,196.0,12.0
4.0,4.0,3.0,7,8635.0,736.0,376.0,7.0,2.0,196.0,12.0
4.0,4.0,4.0,0,17014.0,1520.0,665.0,7.0,2.0,209.0,14.0
4.0,4.0,4.0,1,14743.0,1520.0,665.0,7.0,2.0,209.0,14.0
4.0,4.0,4.0,2,10605.0,1520.0,665.0,7.0,2.0,209.0,14.0
4.0,4.0,4.0,3,7752.0,1520.0,665.0,7.0,2.0,209.0,14.0
4.0,4.0,4.0,4,11206.0,1520.0,665.0,7.0,2.0,209.0,14.0
4.0,4.0,4.0,5,7698.0,1520.0,665.0,7.0,2.0,209.0,14.0
4.0,4.0,4.0,6,9574.0,1520.0,665.0,7.0,2.0,209.0,14.0
4.0,4.0,4.0,7,10405.0,1520.0,665.0,7.0,2.0,209.0,14.0
4.0,4.0,4.0,0,4366.0,795.0,366.0,8.0,2.0,111.0,1.0
4.0,4.0,4.0,1,5373.0,795.0,366.0,8.0,2.0,111.0,1.0
4.0,4.0,4.0,2,6762.0,795.0,366.0,8.0,2.0,111.0,1.0
4.0,4.0,4.0,3,5099.0,795.0,366.0,8.0,2.0,111.0,1.0
4.0,4.0,4.0,4,4304.0,795.0,366.0,8.0,2.0,111.0,1.0
4.0,4.0,4.0,5,6068.0,795.0,366.0,8.0,2.0,111.0,1.0
4.0,4.0,4.0,6,6638.0,795.0,366.0,8.0,2.0,111.0,1.0
4.0,4.0,4.0,7,4946.0,795.0,366.0,8.0,2.0,111.0,1.0
4.0,4.0,4.0,0,4626.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,1,5558.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,2,5570.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,3,5661.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,4,4693.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,5,6661.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,6,8001.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,7,6615.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,0,3434.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,1,3510.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,2,13131.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,3,3502.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,4,3427.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,5,3535.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,6,3411.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,7,3421.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,0,3401.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,1,4719.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,2,3417.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,3,4603.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,4,3380.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,5,3423.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,6,6444.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,7,5975.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,0,15158.0,1772.0,810.0,7.0,2.0,258.0,74.0
4.0,4.0,4.0,1,11900.0,1772.0,810.0,7.0,2.0,258.0,74.0
4.0,4.0,4.0,2,9298.0,1772.0,810.0,7.0,2.0,258.0,74.0
4.0,4.0,4.0,3,11081.0,1772.0,810.0,7.0,2.0,258.0,74.0
4.0,4.0,4.0,4,10572.0,1772.0,810.0,7.0,2.0,258.0,74.0
4.0,4.0,4.0,5,9108.0,1772.0,810.0,7.0,2.0,258.0,74.0
4.0,4.0,4.0,6,11419.0,1772.0,810.0,7.0,2.0,258.0,74.0
4.0,4.0,4.0,7,8994.0,1772.0,810.0,7.0,2.0,258.0,74.0
4.0,4.0,4.0,0,5713.0,832.0,412.0,8.0,2.0,110.0,0.0
4.0,4.0,4.0,1,6296.0,832.0,412.0,8.0,2.0,110.0,0.0
4.0,4.0,4.0,2,6460.0,832.0,412.0,8.0,2.0,110.0,0.0
4.0,4.0,4.0,3,5632.0,832.0,412.0,8.0,2.0,110.0,0.0
4.0,4.0,4.0,4,5504.0,832.0,412.0,8.0,2.0,110.0,0.0
4.0,4.0,4.0,5,7213.0,832.0,412.0,8.0,2.0,110.0,0.0
4.0,4.0,4.0,6,4836.0,832.0,412.0,8.0,2.0,110.0,0.0
4.0,4.0,4.0,7,7758.0,832.0,412.0,8.0,2.0,110.0,0.0
4.0,4.0,4.0,0,5672.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,1,6597.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,2,4009.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,3,4840.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,4,4263.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,5,7486.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,6,3531.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,4.0,7,4456.0,652.0,322.0,0.0,2.0,80.0,0.0
4.0,4.0,5.0,0,14128.0,882.0,428.0,8.0,2.0,90.0,0.0
4.0,4.0,5.0,1,4595.0,882.0,428.0,8.0,2.0,90.0,0.0
4.0,4.0,5.0,2,5767.0,882.0,428.0,8.0,2.0,90.0,0.0
4.0,4.0,5.0,3,9053.0,882.0,428.0,8.0,2.0,90.0,0.0
4.0,4.0,5.0,4,6285.0,882.0,428.0,8.0,2.0,90.0,0.0
4.0,4.0,5.0,5,4856.0,882.0,428.0,8.0,2.0,90.0,0.0
4.0,4.0,5.0,6,5732.0,882.0,428.0,8.0,2.0,90.0,0.0
4.0,4.0,5.0,7,5463.0,882.0,428.0,8.0,2.0,90.0,0.0
4.0,4.0,5.0,0,7316.0,1192.0,533.0,8.0,2.0,114.0,0.0
4.0,4.0,5.0,1,9595.0,1192.0,533.0,8.0,2.0,114.0,0.0
4.0,4.0,5.0,2,13799.0,1192.0,533.0,8.0,2.0,114.0,0.0
4.0,4.0,5.0,3,7347.0,1192.0,533.0,8.0,2.0,114.0,0.0
4.0,4.0,5.0,4,7698.0,1192.0,533.0,8.0,2.0,114.0,0.0
