Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Numero de repeticion,Tiempo,Cantidad de instancias visitadas,Cantidad de instancias calculadas,Tamano del camino,Version de podas,Cantidad de podas 1,Cantidad de podas 2
4.0,4.0,1.0,0,7209.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,1,7461.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,2,7905.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,3,8878.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,4,10365.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,5,7821.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,6,7693.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,7,8564.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,0,7420.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,1,10331.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,2,10419.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,3,7954.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,4,11443.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,5,9572.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,6,7648.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,7,10802.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,0,8063.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,1,9347.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,2,10228.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,3,7359.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,4,7424.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,5,10064.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,6,7411.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,7,7551.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,0,9550.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
4.0,4.0,1.0,1,7428.0,2228.0,2228.0,8.0,0.0,1492.0,0.0
