Codigo de caso,Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Tiempo,Distancia del camino,Cantidad de cambios,Codigo de vecindad
1_100_20_0, 1, 100, 20, 29.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 31.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 29.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 28.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 29.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 31.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 29.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 30.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 29.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 29.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 31.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 25.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 30.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 21.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 22.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 35.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 31.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 29.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 20.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 36.000000, 155.477480, 1, '0001'
1_100_20_0, 1, 100, 20, 122.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 163.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 179.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 175.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 124.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 159.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 120.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 119.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 168.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 121.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 158.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 166.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 159.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 163.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 159.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 156.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 124.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 120.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 123.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 143.000000, 150.824806, 2, '0011'
1_100_20_0, 1, 100, 20, 156.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 198.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 197.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 200.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 198.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 196.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 194.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 203.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 157.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 204.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 197.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 152.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 202.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 203.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 154.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 204.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 168.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 154.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 196.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 152.000000, 150.824806, 2, '0111'
1_100_20_0, 1, 100, 20, 3811.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3854.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 4041.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3777.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3756.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3801.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3205.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3865.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3821.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3771.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 2979.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3969.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 2995.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3772.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3848.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 2997.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3428.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3824.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3865.000000, 150.824806, 2, '1111'
1_100_20_0, 1, 100, 20, 3807.000000, 150.824806, 2, '1111'
1_100_20_1, 1, 100, 20, 14.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 51.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 20.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 22.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 19.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 14.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 15.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 20.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 21.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 22.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 23.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 21.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 20.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 21.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 20.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 20.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 20.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 27.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 15.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 14.000000, 133.490666, 1, '0001'
1_100_20_1, 1, 100, 20, 81.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 60.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 108.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 77.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 76.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 78.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 100.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 61.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 59.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 80.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 63.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 58.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 79.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 59.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 59.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 64.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 67.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 61.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 82.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 75.000000, 70.108992, 3, '0011'
1_100_20_1, 1, 100, 20, 103.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 102.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 103.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 101.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 101.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 103.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 103.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 101.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 102.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 104.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 101.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 112.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 144.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 102.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 110.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 121.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 107.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 103.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 100.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 106.000000, 70.108992, 3, '0111'
1_100_20_1, 1, 100, 20, 2768.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2663.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2563.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2657.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 4437.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2402.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2395.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 3666.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2451.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2840.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 3840.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2420.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2573.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 3486.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 4050.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 3676.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 5108.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 2990.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 3056.000000, 70.108992, 3, '1111'
1_100_20_1, 1, 100, 20, 3668.000000, 70.108992, 3, '1111'
1_100_20_2, 1, 100, 20, 26.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 25.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 17.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 35.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 18.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 39.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 30.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 32.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 30.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 30.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 31.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 32.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 30.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 28.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 33.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 21.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 57.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 35.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 34.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 34.000000, 135.169870, 1, '0001'
1_100_20_2, 1, 100, 20, 92.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 116.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 140.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 101.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 144.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 128.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 121.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 155.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 131.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 135.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 110.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 114.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 111.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 116.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 140.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 119.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 95.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 131.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 120.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 88.000000, 134.916609, 2, '0011'
1_100_20_2, 1, 100, 20, 163.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 160.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 117.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 153.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 150.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 151.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 170.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 145.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 122.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 152.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 109.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 109.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 153.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 123.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 125.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 133.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 178.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 188.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 107.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 110.000000, 134.916609, 2, '0111'
1_100_20_2, 1, 100, 20, 2644.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2718.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2021.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2649.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2666.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2003.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2026.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 3115.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2003.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2721.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2695.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 1948.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 1955.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2653.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2709.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2625.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 1999.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2717.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2670.000000, 134.916609, 2, '1111'
1_100_20_2, 1, 100, 20, 2001.000000, 134.916609, 2, '1111'
1_100_20_3, 1, 100, 20, 14.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 17.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 11.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 16.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 27.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 12.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 17.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 13.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 10.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 15.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 15.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 15.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 24.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 14.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 15.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 16.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 10.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 16.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 19.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 16.000000, 48.744161, 1, '0001'
1_100_20_3, 1, 100, 20, 31.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 33.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 30.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 33.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 32.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 28.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 31.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 29.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 45.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 25.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 29.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 43.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 33.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 29.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 25.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 33.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 38.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 68.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 36.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 34.000000, 42.852200, 2, '0011'
1_100_20_3, 1, 100, 20, 55.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 42.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 40.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 28.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 65.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 41.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 46.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 38.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 30.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 39.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 30.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 39.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 43.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 40.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 30.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 41.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 45.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 35.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 31.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 28.000000, 42.852200, 2, '0111'
1_100_20_3, 1, 100, 20, 1059.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 931.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 918.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 913.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 909.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 922.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 978.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 669.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 956.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 661.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 864.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 907.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 937.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 956.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 930.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 916.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 930.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 918.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 970.000000, 42.852200, 2, '1111'
1_100_20_3, 1, 100, 20, 928.000000, 42.852200, 2, '1111'
2_100_20_0, 2, 100, 20, 16.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 23.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 21.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 21.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 23.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 22.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 20.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 35.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 21.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 22.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 15.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 20.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 14.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 20.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 20.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 16.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 19.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 20.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 19.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 20.000000, 107.177574, 1, '0001'
2_100_20_0, 2, 100, 20, 68.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 64.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 65.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 46.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 66.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 67.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 59.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 59.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 47.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 45.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 45.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 102.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 45.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 62.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 61.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 59.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 60.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 50.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 43.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 59.000000, 67.320909, 3, '0011'
2_100_20_0, 2, 100, 20, 88.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 117.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 106.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 118.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 196.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 121.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 194.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 145.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 116.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 121.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 111.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 123.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 113.000000, 51.992483, 4, '0111'
2_100_20_0, 2, 100, 20, 92.000000, 51.992483, 4, '0111'
