Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Numero de repeticion,Tiempo,Cantidad de instancias visitadas,Cantidad de instancias calculadas,Tamano del camino,Version de podas,Cantidad de podas 1,Cantidad de podas 2
3.0,2.0,5.0,2,172.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,3,513.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,4,279.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,5,280.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,6,288.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,7,283.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,8,278.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,9,209.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,0,205.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,1,199.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,2,245.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,3,211.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,4,278.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,5,282.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,6,224.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,7,195.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,8,194.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,9,281.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,0,213.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,1,210.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,2,212.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,3,231.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,4,213.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,5,281.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,6,287.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,7,277.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,8,232.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,9,234.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,0,301.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,1,281.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,2,283.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,3,180.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,4,179.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,5,168.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,6,181.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,7,174.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,8,171.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,9,282.0,70.0,70.0,5.0,0,20.0,0.0
3.0,2.0,5.0,0,312.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,1,305.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,2,312.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,3,143.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,4,204.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,5,143.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,6,138.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,7,138.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,8,139.0,58.0,58.0,5.0,0,18.0,0.0
3.0,2.0,5.0,9,206.0,58.0,58.0,5.0,0,18.0,0.0
3.0,3.0,5.0,0,689.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,1,757.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,2,910.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,3,907.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,4,901.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,5,723.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,6,746.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,7,456.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,8,434.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,9,446.0,195.0,195.0,6.0,0,60.0,0.0
3.0,3.0,5.0,0,811.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,1,1057.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,2,1138.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,3,1056.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,4,1406.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,5,1409.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,6,1577.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,7,1048.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,8,1041.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,9,1912.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,0,1533.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,1,983.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,2,852.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,3,857.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,4,794.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,5,865.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,6,794.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,7,811.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,8,798.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,9,1075.0,261.0,261.0,6.0,0,126.0,0.0
3.0,3.0,5.0,0,869.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,1,1179.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,2,1168.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,3,1165.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,4,1198.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,5,1156.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,6,667.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,7,662.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,8,660.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,9,676.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,0,809.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,1,1663.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,2,1295.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,3,1124.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,4,1106.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,5,1071.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,6,797.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,7,799.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,8,778.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,9,844.0,339.0,339.0,6.0,0,162.0,0.0
3.0,3.0,5.0,0,1285.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,1,2904.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,2,2134.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,3,2145.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,4,2130.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,5,1225.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,6,1261.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,7,1744.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,8,2058.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,9,2051.0,510.0,510.0,5.0,0,282.0,0.0
3.0,3.0,5.0,0,655.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,1,619.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,2,433.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,3,463.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,4,446.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,5,569.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,6,672.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,7,678.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,8,643.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,9,858.0,195.0,195.0,6.0,0,54.0,0.0
3.0,3.0,5.0,0,1698.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,1,1552.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,2,1407.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,3,882.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,4,1145.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,5,1148.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,6,1163.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,7,1226.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,8,1199.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,9,1161.0,372.0,372.0,6.0,0,174.0,0.0
3.0,3.0,5.0,0,864.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,1,865.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,2,871.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,3,860.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,4,877.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,5,1664.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,6,1659.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,7,1620.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,8,1343.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,9,1238.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,0,921.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,1,668.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,2,680.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,3,930.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,4,666.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,5,863.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,6,906.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,7,887.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,8,863.0,279.0,279.0,6.0,0,120.0,0.0
3.0,3.0,5.0,9,897.0,279.0,279.0,6.0,0,120.0,0.0
3.0,4.0,5.0,0,4020.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,1,4010.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,2,8232.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,3,9504.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,4,5712.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,5,4435.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,6,4958.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,7,5816.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,8,4539.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,9,4963.0,1644.0,1644.0,6.0,0,996.0,0.0
3.0,4.0,5.0,0,4880.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,1,3202.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,2,4152.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,3,3792.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,4,3095.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,5,3920.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,6,4318.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,7,4315.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,8,8527.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,9,3075.0,1272.0,1272.0,6.0,0,720.0,0.0
3.0,4.0,5.0,0,1312.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,1,1356.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,2,1376.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,3,1356.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,4,1785.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,5,1355.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,6,1926.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,7,2048.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,8,1355.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,9,1363.0,596.0,596.0,0.0,0,108.0,0.0
3.0,4.0,5.0,0,7766.0,2444.0,2444.0,5.0,0,1872.0,0.0
3.0,4.0,5.0,1,9321.0,2444.0,2444.0,5.0,0,1872.0,0.0
3.0,4.0,5.0,2,9025.0,2444.0,2444.0,5.0,0,1872.0,0.0
3.0,4.0,5.0,3,5858.0,2444.0,2444.0,5.0,0,1872.0,0.0
3.0,4.0,5.0,4,6880.0,2444.0,2444.0,5.0,0,1872.0,0.0
3.0,4.0,5.0,5,11511.0,2444.0,2444.0,5.0,0,1872.0,0.0
3.0,4.0,5.0,6,9134.0,2444.0,2444.0,5.0,0,1872.0,0.0
3.0,4.0,5.0,7,7918.0,2444.0,2444.0,5.0,0,1872.0,0.0
3.0,4.0,5.0,8,9194.0,2444.0,2444.0,5.0,0,1872.0,0.0
3.0,4.0,5.0,9,6402.0,2444.0,2444.0,5.0,0,1872.0,0.0
