Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Numero de repeticion,Tiempo,Cantidad de instancias visitadas,Cantidad de instancias calculadas,Tamano del camino,Version de podas,Cantidad de podas 1,Cantidad de podas 2
3.0,1.0,5.0,8,280.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,9,281.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,0,357.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,1,445.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,2,413.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,3,279.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,4,282.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,5,288.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,6,275.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,7,278.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,8,280.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,9,281.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,0,325.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,1,327.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,2,420.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,3,416.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,4,276.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,5,291.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,6,281.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,7,282.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,8,350.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,9,350.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,0,351.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,1,392.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,2,348.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,3,349.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,4,357.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,5,355.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,6,351.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,7,289.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,8,247.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,9,247.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,0,249.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,1,249.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,2,250.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,3,249.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,4,249.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,5,328.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,6,352.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,7,352.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,8,369.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,9,285.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,0,256.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,1,248.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,2,313.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,3,320.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,4,312.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,5,187.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,6,191.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,7,262.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,8,194.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,9,191.0,12.0,10.0,4.0,2.0,2.0,2.0
3.0,1.0,5.0,0,176.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,1,177.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,2,175.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,3,174.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,4,176.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,5,177.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,6,177.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,7,177.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,8,177.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,1.0,5.0,9,186.0,16.0,13.0,4.0,2.0,3.0,0.0
3.0,2.0,5.0,0,415.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,1,496.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,2,498.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,3,509.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,4,495.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,5,769.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,6,766.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,7,793.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,8,760.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,9,826.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,0,824.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,1,828.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,2,878.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,3,828.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,4,402.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,5,358.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,6,342.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,7,378.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,8,334.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,9,332.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,0,663.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,1,705.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,2,662.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,3,667.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,4,688.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,5,704.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,6,549.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,7,557.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,8,557.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,9,1007.0,46.0,34.0,5.0,2.0,5.0,0.0
3.0,2.0,5.0,0,1004.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,1,1018.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,2,987.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,3,1477.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,4,802.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,5,797.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,6,818.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,7,825.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,8,846.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,9,934.0,60.0,43.0,5.0,2.0,12.0,2.0
3.0,2.0,5.0,0,789.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,1,659.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,2,840.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,3,688.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,4,585.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,5,578.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,6,580.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,7,585.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,8,670.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,9,661.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,0,738.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,1,742.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,2,964.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,3,745.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,4,446.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,5,382.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,6,381.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,7,382.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,8,369.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,9,376.0,56.0,40.0,5.0,2.0,7.0,0.0
3.0,2.0,5.0,0,330.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,1,841.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,2,822.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,3,814.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,4,813.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,5,1187.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,6,758.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,7,762.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,8,789.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,9,796.0,45.0,34.0,5.0,2.0,9.0,1.0
3.0,2.0,5.0,0,665.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,1,665.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,2,662.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,3,1006.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,4,540.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,5,341.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,6,342.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,7,347.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,8,321.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,9,330.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,0,388.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,1,370.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,2,912.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,3,921.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,4,844.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,5,837.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,6,955.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,7,548.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,8,558.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,9,550.0,55.0,40.0,5.0,2.0,7.0,1.0
3.0,2.0,5.0,0,495.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,1,498.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,2,493.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,3,495.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,4,495.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,5,497.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,6,493.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,7,497.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,8,652.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,2.0,5.0,9,504.0,46.0,34.0,5.0,2.0,9.0,0.0
3.0,3.0,5.0,0,1789.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,1,1791.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,2,1876.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,3,1787.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,4,1800.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,5,1565.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,6,1388.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,7,1109.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,8,1110.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,9,1133.0,123.0,77.0,6.0,2.0,23.0,0.0
3.0,3.0,5.0,0,1527.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,1,1524.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,2,2432.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,3,2617.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,4,2325.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,5,1372.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,6,1373.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,7,2754.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,8,2690.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,9,2426.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,0,2358.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,1,1913.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,2,1915.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,3,1933.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,4,2394.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,5,2404.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,6,2382.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,7,1555.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,8,1251.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,9,1254.0,154.0,95.0,6.0,2.0,32.0,1.0
3.0,3.0,5.0,0,1199.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,1,1201.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,2,1201.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,3,1203.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,4,1237.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,5,1212.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,6,1203.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,7,1244.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,8,1024.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,9,973.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,0,1061.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,1,1053.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,2,2938.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,3,2883.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,4,1776.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,5,2205.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,6,2399.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,7,2436.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,8,2446.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,9,2584.0,178.0,106.0,6.0,2.0,28.0,0.0
3.0,3.0,5.0,0,2625.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,1,2633.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,2,1697.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,3,1637.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,4,1646.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,5,1663.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,6,1673.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,7,1652.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,8,1661.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,9,1670.0,245.0,141.0,5.0,2.0,45.0,7.0
3.0,3.0,5.0,0,928.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,1,968.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,2,797.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,3,743.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,4,766.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,5,717.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,6,746.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,7,717.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,8,1140.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,9,1711.0,117.0,70.0,6.0,2.0,16.0,0.0
3.0,3.0,5.0,0,2526.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,1,1576.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,2,1595.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,3,1429.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,4,1427.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,5,1429.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,6,1441.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,7,2746.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,8,1820.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,9,1454.0,190.0,111.0,6.0,2.0,33.0,0.0
3.0,3.0,5.0,0,1232.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,1,1205.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,2,926.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,3,895.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,4,925.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,5,922.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,6,895.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,7,893.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,8,927.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,9,891.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,0,927.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,1,928.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,2,2357.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,3,1629.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,4,1106.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,5,957.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,6,972.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,7,924.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,8,896.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,3.0,5.0,9,1839.0,145.0,89.0,6.0,2.0,26.0,0.0
3.0,4.0,5.0,0,5847.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,1,4946.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,2,3693.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,3,3723.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,4,3708.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,5,3626.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,6,3066.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,7,2829.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,8,2736.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,9,4565.0,509.0,267.0,6.0,2.0,95.0,21.0
3.0,4.0,5.0,0,5056.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,1,5817.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,2,4547.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,3,2644.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,4,2535.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,5,2485.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,6,2433.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,7,2431.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,8,2633.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,9,2514.0,428.0,228.0,6.0,2.0,86.0,6.0
3.0,4.0,5.0,0,1473.0,232.0,130.0,0.0,2.0,32.0,0.0
3.0,4.0,5.0,1,1466.0,232.0,130.0,0.0,2.0,32.0,0.0
3.0,4.0,5.0,2,1461.0,232.0,130.0,0.0,2.0,32.0,0.0
3.0,4.0,5.0,3,3246.0,232.0,130.0,0.0,2.0,32.0,0.0
3.0,4.0,5.0,4,3382.0,232.0,130.0,0.0,2.0,32.0,0.0
