0, 0, 4

0, 0, 2

0, 0, 4

0, 0, 2

0, 0, 3

0, 0, 4

0, 0, 4

0, 0, 3

0, 0, 4

0, 0, 3

0, 0, 3

0, 0, 3

0, 0, 4

0, 0, 2

0, 0, 3

0, 10, 4

0, 10, 4

0, 10, 1

0, 10, 2

0, 10, 1

0, 10, 2

0, 10, 3

0, 10, 4

0, 10, 3

0, 10, 3

0, 10, 3

0, 10, 3

0, 10, 3

0, 10, 3

0, 10, 4

0, 20, 3

0, 20, 2

0, 20, 2

0, 20, 2

0, 20, 2

0, 20, 3

0, 20, 2

0, 20, 3

0, 20, 4

0, 20, 4

0, 20, 1

0, 20, 2

0, 20, 4

0, 20, 3

0, 20, 2

0, 30, 4

0, 30, 4

0, 30, 3

0, 30, 1

0, 30, 2

0, 30, 1

0, 30, 2

0, 30, 1

0, 30, 3

0, 30, 4

0, 30, 3

0, 30, 4

0, 30, 3

0, 30, 2

0, 30, 3

0, 40, 2

0, 40, 1

0, 40, 2

0, 40, 2

0, 40, 1

0, 40, 1

0, 40, 1

0, 40, 1

0, 40, 3

0, 40, 3

0, 40, 3

0, 40, 4

0, 40, 2

0, 40, 4

0, 40, 2

0, 50, 5

0, 50, 1

0, 50, 4

0, 50, 1

0, 50, 2

0, 50, 1

0, 50, 29

0, 50, 4

0, 50, 3

0, 50, 3

0, 50, 2

0, 50, 2

0, 50, 2

0, 50, 3

0, 50, 4

0, 60, 4

0, 60, 1

0, 60, 3

0, 60, 4

0, 60, 4

0, 60, 3

0, 60, 2

0, 60, 4

0, 60, 3

0, 60, 3

0, 60, 3

0, 60, 5

0, 60, 3

0, 60, 3

0, 60, 4

0, 70, 5

0, 70, 3

0, 70, 2

0, 70, 4

0, 70, 2

0, 70, 3

0, 70, 2

0, 70, 2

0, 70, 5

0, 70, 2

0, 70, 3

0, 70, 17

0, 70, 3

0, 70, 2

0, 70, 2

0, 80, 7

0, 80, 3

0, 80, 2

0, 80, 3

0, 80, 3

0, 80, 3

0, 80, 4

0, 80, 3

0, 80, 2

0, 80, 1

0, 80, 3

0, 80, 2

0, 80, 4

0, 80, 3

0, 80, 2

0, 90, 3

0, 90, 1

0, 90, 4

0, 90, 4

0, 90, 4

0, 90, 3

0, 90, 3

0, 90, 7

0, 90, 3

0, 90, 2

0, 90, 2

0, 90, 4

0, 90, 4

0, 90, 2

0, 90, 2

10, 0, 15

10, 0, 35

10, 0, 17

10, 0, 18

10, 0, 17

10, 0, 23

10, 0, 24

10, 0, 22

10, 0, 22

10, 0, 23

10, 0, 22

10, 0, 23

10, 0, 36

10, 0, 22

10, 0, 34

10, 10, 23

10, 10, 35

10, 10, 23

10, 10, 22

10, 10, 34

10, 10, 34

10, 10, 11

10, 10, 34

10, 10, 17

10, 10, 34

10, 10, 33

10, 10, 11

10, 10, 34

10, 10, 34

10, 10, 34

10, 20, 34

10, 20, 14

10, 20, 12

10, 20, 12

10, 20, 11

10, 20, 34

10, 20, 13

10, 20, 12

10, 20, 34

10, 20, 33

10, 20, 13

10, 20, 22

10, 20, 34

10, 20, 34

10, 20, 34

10, 30, 25

10, 30, 34

10, 30, 22

10, 30, 22

10, 30, 17

10, 30, 13

10, 30, 16

10, 30, 33

10, 30, 23

10, 30, 22

10, 30, 26

10, 30, 34

10, 30, 23

10, 30, 24

10, 30, 11

10, 40, 35

10, 40, 24

10, 40, 12

10, 40, 11

10, 40, 37

10, 40, 23

10, 40, 35

10, 40, 17

10, 40, 34

10, 40, 11

10, 40, 11

10, 40, 11

10, 40, 11

10, 40, 12

10, 40, 12

10, 50, 12

10, 50, 34

10, 50, 34

10, 50, 14

10, 50, 35

10, 50, 12

10, 50, 11

10, 50, 14

10, 50, 33

10, 50, 23

10, 50, 23

10, 50, 34

10, 50, 11

10, 50, 22

10, 50, 33

10, 60, 12

10, 60, 14

10, 60, 14

10, 60, 18

10, 60, 34

10, 60, 17

10, 60, 26

10, 60, 23

10, 60, 11

10, 60, 12

10, 60, 34

10, 60, 12

10, 60, 11

10, 60, 11

10, 60, 12

10, 70, 34

10, 70, 14

10, 70, 18

10, 70, 23

10, 70, 22

10, 70, 39

10, 70, 69

10, 70, 17

10, 70, 17

10, 70, 11

10, 70, 19

10, 70, 23

10, 70, 23

10, 70, 34

10, 70, 33

10, 80, 34

10, 80, 35

10, 80, 12

10, 80, 14

10, 80, 34

10, 80, 34

10, 80, 34

10, 80, 35

10, 80, 22

10, 80, 25

10, 80, 22

10, 80, 17

10, 80, 34

10, 80, 17

10, 80, 33

10, 90, 34

10, 90, 17

10, 90, 13

10, 90, 13

10, 90, 38

10, 90, 22

10, 90, 27

10, 90, 19

10, 90, 15

10, 90, 23

10, 90, 22

10, 90, 23

10, 90, 17

10, 90, 22

10, 90, 22

20, 0, 130

20, 0, 72

20, 0, 129

20, 0, 44

20, 0, 129

20, 0, 44

