Codigo de caso,Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Tiempo,Distancia del camino,Cantidad de cambios,Codigo de vecindad
97, 8, 7, 4, 1895.000000, 145.893769, 7, '1111'
97, 8, 7, 4, 1441.000000, 145.893769, 7, '1111'
97, 8, 7, 4, 927.000000, 145.893769, 7, '1111'
97, 8, 7, 4, 1066.000000, 145.893769, 7, '1111'
97, 8, 7, 4, 4915815.000000, 85.253739, 0, '2'
97, 8, 7, 4, 4913435.000000, 85.253739, 0, '2'
97, 8, 7, 4, 4911897.000000, 85.253739, 0, '2'
97, 8, 7, 4, 4925716.000000, 85.253739, 0, '2'
96, 3, 6, 5, 13.000000, 46.458029, 1, '0001'
96, 3, 6, 5, 14.000000, 46.458029, 1, '0001'
96, 3, 6, 5, 12.000000, 46.458029, 1, '0001'
96, 3, 6, 5, 12.000000, 46.458029, 1, '0001'
96, 3, 6, 5, 50.000000, 43.494790, 2, '0011'
96, 3, 6, 5, 47.000000, 43.494790, 2, '0011'
96, 3, 6, 5, 64.000000, 43.494790, 2, '0011'
96, 3, 6, 5, 61.000000, 43.494790, 2, '0011'
96, 3, 6, 5, 138.000000, 43.494790, 2, '0111'
96, 3, 6, 5, 110.000000, 43.494790, 2, '0111'
96, 3, 6, 5, 97.000000, 43.494790, 2, '0111'
96, 3, 6, 5, 98.000000, 43.494790, 2, '0111'
96, 3, 6, 5, 539.000000, 29.174953, 7, '1111'
96, 3, 6, 5, 549.000000, 29.174953, 7, '1111'
96, 3, 6, 5, 570.000000, 29.174953, 7, '1111'
96, 3, 6, 5, 378.000000, 29.174953, 7, '1111'
96, 3, 6, 5, 25176.000000, 29.174953, 0, '2'
96, 3, 6, 5, 20174.000000, 29.174953, 0, '2'
96, 3, 6, 5, 16934.000000, 29.174953, 0, '2'
96, 3, 6, 5, 16406.000000, 29.174953, 0, '2'
95, 5, 10, 3, 32.000000, 87.029790, 1, '0001'
95, 5, 10, 3, 26.000000, 87.029790, 1, '0001'
95, 5, 10, 3, 26.000000, 87.029790, 1, '0001'
95, 5, 10, 3, 23.000000, 87.029790, 1, '0001'
95, 5, 10, 3, 66.000000, 69.017401, 2, '0011'
95, 5, 10, 3, 49.000000, 69.017401, 2, '0011'
95, 5, 10, 3, 44.000000, 69.017401, 2, '0011'
95, 5, 10, 3, 47.000000, 69.017401, 2, '0011'
95, 5, 10, 3, 70.000000, 69.017401, 2, '0111'
95, 5, 10, 3, 70.000000, 69.017401, 2, '0111'
95, 5, 10, 3, 76.000000, 69.017401, 2, '0111'
95, 5, 10, 3, 78.000000, 69.017401, 2, '0111'
95, 5, 10, 3, 408.000000, 69.017401, 2, '1111'
95, 5, 10, 3, 402.000000, 69.017401, 2, '1111'
95, 5, 10, 3, 412.000000, 69.017401, 2, '1111'
95, 5, 10, 3, 413.000000, 69.017401, 2, '1111'
95, 5, 10, 3, 841479.000000, 45.930774, 0, '2'
95, 5, 10, 3, 836899.000000, 45.930774, 0, '2'
95, 5, 10, 3, 830710.000000, 45.930774, 0, '2'
95, 5, 10, 3, 841369.000000, 45.930774, 0, '2'
94, 4, 7, 3, 19.000000, 51.967253, 1, '0001'
94, 4, 7, 3, 17.000000, 51.967253, 1, '0001'
94, 4, 7, 3, 17.000000, 51.967253, 1, '0001'
94, 4, 7, 3, 18.000000, 51.967253, 1, '0001'
94, 4, 7, 3, 92.000000, 38.558795, 4, '0011'
94, 4, 7, 3, 99.000000, 38.558795, 4, '0011'
94, 4, 7, 3, 164.000000, 38.558795, 4, '0011'
94, 4, 7, 3, 127.000000, 38.558795, 4, '0011'
94, 4, 7, 3, 109.000000, 38.558795, 4, '0111'
94, 4, 7, 3, 152.000000, 38.558795, 4, '0111'
94, 4, 7, 3, 265.000000, 38.558795, 4, '0111'
94, 4, 7, 3, 283.000000, 38.558795, 4, '0111'
94, 4, 7, 3, 334.000000, 37.812525, 5, '1111'
94, 4, 7, 3, 686.000000, 37.812525, 5, '1111'
94, 4, 7, 3, 472.000000, 37.812525, 5, '1111'
94, 4, 7, 3, 634.000000, 37.812525, 5, '1111'
94, 4, 7, 3, 40752.000000, 34.980954, 0, '2'
94, 4, 7, 3, 36112.000000, 34.980954, 0, '2'
94, 4, 7, 3, 44239.000000, 34.980954, 0, '2'
94, 4, 7, 3, 37112.000000, 34.980954, 0, '2'
93, 4, 3, 1, 17.000000, 22.497537, 1, '0001'
93, 4, 3, 1, 16.000000, 22.497537, 1, '0001'
93, 4, 3, 1, 16.000000, 22.497537, 1, '0001'
93, 4, 3, 1, 15.000000, 22.497537, 1, '0001'
93, 4, 3, 1, 18.000000, 22.497537, 1, '0011'
93, 4, 3, 1, 18.000000, 22.497537, 1, '0011'
93, 4, 3, 1, 18.000000, 22.497537, 1, '0011'
93, 4, 3, 1, 38.000000, 22.497537, 1, '0011'
93, 4, 3, 1, 38.000000, 22.497537, 1, '0111'
93, 4, 3, 1, 27.000000, 22.497537, 1, '0111'
93, 4, 3, 1, 29.000000, 22.497537, 1, '0111'
93, 4, 3, 1, 42.000000, 22.497537, 1, '0111'
93, 4, 3, 1, 65.000000, 22.497537, 1, '1111'
93, 4, 3, 1, 55.000000, 22.497537, 1, '1111'
93, 4, 3, 1, 35.000000, 22.497537, 1, '1111'
93, 4, 3, 1, 35.000000, 22.497537, 1, '1111'
93, 4, 3, 1, 886.000000, 22.497537, 0, '2'
93, 4, 3, 1, 1435.000000, 22.497537, 0, '2'
93, 4, 3, 1, 1446.000000, 22.497537, 0, '2'
93, 4, 3, 1, 1316.000000, 22.497537, 0, '2'
92, 4, 9, 1, 28.000000, 29.591463, 1, '0001'
92, 4, 9, 1, 23.000000, 29.591463, 1, '0001'
92, 4, 9, 1, 43.000000, 29.591463, 1, '0001'
92, 4, 9, 1, 44.000000, 29.591463, 1, '0001'
92, 4, 9, 1, 31.000000, 29.591463, 1, '0011'
92, 4, 9, 1, 27.000000, 29.591463, 1, '0011'
92, 4, 9, 1, 32.000000, 29.591463, 1, '0011'
92, 4, 9, 1, 46.000000, 29.591463, 1, '0011'
92, 4, 9, 1, 38.000000, 29.591463, 1, '0111'
92, 4, 9, 1, 42.000000, 29.591463, 1, '0111'
92, 4, 9, 1, 29.000000, 29.591463, 1, '0111'
92, 4, 9, 1, 25.000000, 29.591463, 1, '0111'
92, 4, 9, 1, 145.000000, 22.740262, 3, '1111'
92, 4, 9, 1, 156.000000, 22.740262, 3, '1111'
92, 4, 9, 1, 179.000000, 22.740262, 3, '1111'
92, 4, 9, 1, 176.000000, 22.740262, 3, '1111'
92, 4, 9, 1, 66682.000000, 29.591463, 0, '2'
92, 4, 9, 1, 75244.000000, 29.591463, 0, '2'
92, 4, 9, 1, 78522.000000, 29.591463, 0, '2'
92, 4, 9, 1, 69217.000000, 29.591463, 0, '2'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 1.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 1.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 2, '1111'
7, 9, 2, 2, 0.000000, -1.000000, 0, '2'
7, 9, 2, 2, 0.000000, -1.000000, 0, '2'
7, 9, 2, 2, 0.000000, -1.000000, 0, '2'
7, 9, 2, 2, 1.000000, -1.000000, 0, '2'
89, 5, 2, 3, 27.000000, 57.190481, 1, '0001'
89, 5, 2, 3, 25.000000, 57.190481, 1, '0001'
89, 5, 2, 3, 32.000000, 57.190481, 1, '0001'
89, 5, 2, 3, 38.000000, 57.190481, 1, '0001'
89, 5, 2, 3, 43.000000, 57.190481, 1, '0011'
89, 5, 2, 3, 28.000000, 57.190481, 1, '0011'
89, 5, 2, 3, 27.000000, 57.190481, 1, '0011'
89, 5, 2, 3, 36.000000, 57.190481, 1, '0011'
89, 5, 2, 3, 109.000000, 53.345229, 2, '0111'
89, 5, 2, 3, 112.000000, 53.345229, 2, '0111'
89, 5, 2, 3, 107.000000, 53.345229, 2, '0111'
89, 5, 2, 3, 108.000000, 53.345229, 2, '0111'
89, 5, 2, 3, 142.000000, 53.345229, 2, '1111'
89, 5, 2, 3, 97.000000, 53.345229, 2, '1111'
89, 5, 2, 3, 79.000000, 53.345229, 2, '1111'
89, 5, 2, 3, 88.000000, 53.345229, 2, '1111'
89, 5, 2, 3, 2458.000000, 40.344431, 0, '2'
89, 5, 2, 3, 2546.000000, 40.344431, 0, '2'
89, 5, 2, 3, 3481.000000, 40.344431, 0, '2'
89, 5, 2, 3, 4586.000000, 40.344431, 0, '2'
88, 4, 2, 5, 31.000000, 38.254792, 1, '0001'
88, 4, 2, 5, 23.000000, 38.254792, 1, '0001'
88, 4, 2, 5, 21.000000, 38.254792, 1, '0001'
88, 4, 2, 5, 23.000000, 38.254792, 1, '0001'
88, 4, 2, 5, 33.000000, 38.134894, 2, '0011'
88, 4, 2, 5, 30.000000, 38.134894, 2, '0011'
88, 4, 2, 5, 31.000000, 38.134894, 2, '0011'
88, 4, 2, 5, 57.000000, 38.134894, 2, '0011'
88, 4, 2, 5, 128.000000, 31.321332, 4, '0111'
88, 4, 2, 5, 183.000000, 31.321332, 4, '0111'
88, 4, 2, 5, 184.000000, 31.321332, 4, '0111'
88, 4, 2, 5, 189.000000, 31.321332, 4, '0111'
88, 4, 2, 5, 198.000000, 31.321332, 4, '1111'
88, 4, 2, 5, 143.000000, 31.321332, 4, '1111'
88, 4, 2, 5, 129.000000, 31.321332, 4, '1111'
88, 4, 2, 5, 128.000000, 31.321332, 4, '1111'
88, 4, 2, 5, 1506.000000, 19.739617, 0, '2'
88, 4, 2, 5, 1249.000000, 19.739617, 0, '2'
88, 4, 2, 5, 1272.000000, 19.739617, 0, '2'
88, 4, 2, 5, 1271.000000, 19.739617, 0, '2'
87, 6, 3, 5, 35.000000, 96.112893, 1, '0001'
87, 6, 3, 5, 41.000000, 96.112893, 1, '0001'
87, 6, 3, 5, 42.000000, 96.112893, 1, '0001'
87, 6, 3, 5, 41.000000, 96.112893, 1, '0001'
87, 6, 3, 5, 113.000000, 94.781411, 2, '0011'
87, 6, 3, 5, 63.000000, 94.781411, 2, '0011'
87, 6, 3, 5, 52.000000, 94.781411, 2, '0011'
87, 6, 3, 5, 54.000000, 94.781411, 2, '0011'
87, 6, 3, 5, 153.000000, 70.481283, 5, '0111'
87, 6, 3, 5, 156.000000, 70.481283, 5, '0111'
87, 6, 3, 5, 225.000000, 70.481283, 5, '0111'
87, 6, 3, 5, 203.000000, 70.481283, 5, '0111'
87, 6, 3, 5, 225.000000, 70.481283, 5, '1111'
87, 6, 3, 5, 319.000000, 70.481283, 5, '1111'
87, 6, 3, 5, 343.000000, 70.481283, 5, '1111'
87, 6, 3, 5, 315.000000, 70.481283, 5, '1111'
87, 6, 3, 5, 27907.000000, 44.603573, 0, '2'
87, 6, 3, 5, 24831.000000, 44.603573, 0, '2'
87, 6, 3, 5, 24683.000000, 44.603573, 0, '2'
87, 6, 3, 5, 25119.000000, 44.603573, 0, '2'
86, 9, 5, 6, 43.000000, 195.844224, 1, '0001'
86, 9, 5, 6, 56.000000, 195.844224, 1, '0001'
86, 9, 5, 6, 57.000000, 195.844224, 1, '0001'
86, 9, 5, 6, 68.000000, 195.844224, 1, '0001'
86, 9, 5, 6, 337.000000, 184.828081, 4, '0011'
86, 9, 5, 6, 338.000000, 184.828081, 4, '0011'
86, 9, 5, 6, 332.000000, 184.828081, 4, '0011'
86, 9, 5, 6, 290.000000, 184.828081, 4, '0011'
86, 9, 5, 6, 321.000000, 183.586012, 4, '0111'
86, 9, 5, 6, 317.000000, 183.586012, 4, '0111'
86, 9, 5, 6, 321.000000, 183.586012, 4, '0111'
86, 9, 5, 6, 319.000000, 183.586012, 4, '0111'
86, 9, 5, 6, 396.000000, 183.586012, 4, '1111'
86, 9, 5, 6, 526.000000, 183.586012, 4, '1111'
86, 9, 5, 6, 569.000000, 183.586012, 4, '1111'
86, 9, 5, 6, 1072.000000, 183.586012, 4, '1111'
86, 9, 5, 6, 2007093.000000, 88.809564, 0, '2'
86, 9, 5, 6, 2024616.000000, 88.809564, 0, '2'
86, 9, 5, 6, 2006004.000000, 88.809564, 0, '2'
86, 9, 5, 6, 2004229.000000, 88.809564, 0, '2'
85, 8, 3, 2, 36.000000, -1.000000, 1, '0001'
85, 8, 3, 2, 34.000000, -1.000000, 1, '0001'
85, 8, 3, 2, 34.000000, -1.000000, 1, '0001'
85, 8, 3, 2, 34.000000, -1.000000, 1, '0001'
85, 8, 3, 2, 37.000000, -1.000000, 1, '0011'
85, 8, 3, 2, 39.000000, -1.000000, 1, '0011'
85, 8, 3, 2, 84.000000, -1.000000, 1, '0011'
85, 8, 3, 2, 44.000000, -1.000000, 1, '0011'
85, 8, 3, 2, 44.000000, -1.000000, 1, '0111'
85, 8, 3, 2, 63.000000, -1.000000, 1, '0111'
85, 8, 3, 2, 83.000000, -1.000000, 1, '0111'
85, 8, 3, 2, 83.000000, -1.000000, 1, '0111'
85, 8, 3, 2, 77.000000, -1.000000, 1, '1111'
85, 8, 3, 2, 52.000000, -1.000000, 1, '1111'
85, 8, 3, 2, 49.000000, -1.000000, 1, '1111'
85, 8, 3, 2, 52.000000, -1.000000, 1, '1111'
85, 8, 3, 2, 48714.000000, -1.000000, 0, '2'
85, 8, 3, 2, 40827.000000, -1.000000, 0, '2'
85, 8, 3, 2, 42481.000000, -1.000000, 0, '2'
85, 8, 3, 2, 40875.000000, -1.000000, 0, '2'
84, 4, 9, 3, 18.000000, 54.895709, 1, '0001'
84, 4, 9, 3, 18.000000, 54.895709, 1, '0001'
84, 4, 9, 3, 17.000000, 54.895709, 1, '0001'
84, 4, 9, 3, 17.000000, 54.895709, 1, '0001'
84, 4, 9, 3, 59.000000, 45.026883, 2, '0011'
84, 4, 9, 3, 105.000000, 45.026883, 2, '0011'
84, 4, 9, 3, 107.000000, 45.026883, 2, '0011'
84, 4, 9, 3, 122.000000, 45.026883, 2, '0011'
84, 4, 9, 3, 141.000000, 45.026883, 2, '0111'
84, 4, 9, 3, 139.000000, 45.026883, 2, '0111'
84, 4, 9, 3, 136.000000, 45.026883, 2, '0111'
84, 4, 9, 3, 130.000000, 45.026883, 2, '0111'
84, 4, 9, 3, 247.000000, 45.026883, 2, '1111'
84, 4, 9, 3, 244.000000, 45.026883, 2, '1111'
84, 4, 9, 3, 285.000000, 45.026883, 2, '1111'
84, 4, 9, 3, 230.000000, 45.026883, 2, '1111'
84, 4, 9, 3, 100211.000000, 32.617660, 0, '2'
84, 4, 9, 3, 97082.000000, 32.617660, 0, '2'
84, 4, 9, 3, 100957.000000, 32.617660, 0, '2'
84, 4, 9, 3, 97257.000000, 32.617660, 0, '2'
83, 10, 9, 5, 49.000000, 243.444412, 1, '0001'
83, 10, 9, 5, 47.000000, 243.444412, 1, '0001'
83, 10, 9, 5, 56.000000, 243.444412, 1, '0001'
83, 10, 9, 5, 48.000000, 243.444412, 1, '0001'
83, 10, 9, 5, 528.000000, 207.734990, 6, '0011'
83, 10, 9, 5, 505.000000, 207.734990, 6, '0011'
83, 10, 9, 5, 941.000000, 207.734990, 6, '0011'
83, 10, 9, 5, 748.000000, 207.734990, 6, '0011'
83, 10, 9, 5, 2374.000000, 188.116987, 7, '0111'
83, 10, 9, 5, 1357.000000, 188.116987, 7, '0111'
83, 10, 9, 5, 1184.000000, 188.116987, 7, '0111'
83, 10, 9, 5, 1316.000000, 188.116987, 7, '0111'
83, 10, 9, 5, 3582.000000, 182.551096, 10, '1111'
83, 10, 9, 5, 2872.000000, 182.551096, 10, '1111'
83, 10, 9, 5, 2661.000000, 182.551096, 10, '1111'
83, 10, 9, 5, 2231.000000, 182.551096, 10, '1111'
83, 10, 9, 5, 260882840.000000, 93.006202, 0, '2'
83, 10, 9, 5, 260252480.000000, 93.006202, 0, '2'
83, 10, 9, 5, 260037745.000000, 93.006202, 0, '2'
83, 10, 9, 5, 260372486.000000, 93.006202, 0, '2'
82, 9, 4, 7, 49.000000, 232.987388, 1, '0001'
82, 9, 4, 7, 45.000000, 232.987388, 1, '0001'
82, 9, 4, 7, 44.000000, 232.987388, 1, '0001'
82, 9, 4, 7, 44.000000, 232.987388, 1, '0001'
82, 9, 4, 7, 111.000000, 222.639981, 3, '0011'
82, 9, 4, 7, 113.000000, 222.639981, 3, '0011'
82, 9, 4, 7, 437.000000, 222.639981, 3, '0011'
82, 9, 4, 7, 347.000000, 222.639981, 3, '0011'
82, 9, 4, 7, 803.000000, 156.315607, 11, '0111'
82, 9, 4, 7, 846.000000, 156.315607, 11, '0111'
82, 9, 4, 7, 799.000000, 156.315607, 11, '0111'
82, 9, 4, 7, 822.000000, 156.315607, 11, '0111'
82, 9, 4, 7, 944.000000, 156.315607, 11, '1111'
82, 9, 4, 7, 917.000000, 156.315607, 11, '1111'
82, 9, 4, 7, 2038.000000, 156.315607, 11, '1111'
82, 9, 4, 7, 1472.000000, 156.315607, 11, '1111'
82, 9, 4, 7, 984229.000000, 90.189419, 0, '2'
82, 9, 4, 7, 980821.000000, 90.189419, 0, '2'
82, 9, 4, 7, 979296.000000, 90.189419, 0, '2'
82, 9, 4, 7, 983285.000000, 90.189419, 0, '2'
81, 5, 6, 6, 19.000000, 53.226982, 1, '0001'
81, 5, 6, 6, 17.000000, 53.226982, 1, '0001'
81, 5, 6, 6, 18.000000, 53.226982, 1, '0001'
81, 5, 6, 6, 25.000000, 53.226982, 1, '0001'
81, 5, 6, 6, 211.000000, 41.839456, 4, '0011'
81, 5, 6, 6, 211.000000, 41.839456, 4, '0011'
81, 5, 6, 6, 206.000000, 41.839456, 4, '0011'
81, 5, 6, 6, 210.000000, 41.839456, 4, '0011'
81, 5, 6, 6, 372.000000, 32.767989, 5, '0111'
81, 5, 6, 6, 375.000000, 32.767989, 5, '0111'
81, 5, 6, 6, 368.000000, 32.767989, 5, '0111'
81, 5, 6, 6, 386.000000, 32.767989, 5, '0111'
81, 5, 6, 6, 558.000000, 32.767989, 5, '1111'
81, 5, 6, 6, 443.000000, 32.767989, 5, '1111'
81, 5, 6, 6, 404.000000, 32.767989, 5, '1111'
81, 5, 6, 6, 394.000000, 32.767989, 5, '1111'
81, 5, 6, 6, 126149.000000, 32.767989, 0, '2'
81, 5, 6, 6, 120988.000000, 32.767989, 0, '2'
81, 5, 6, 6, 120961.000000, 32.767989, 0, '2'
81, 5, 6, 6, 121178.000000, 32.767989, 0, '2'
80, 4, 8, 6, 18.000000, 93.744369, 1, '0001'
80, 4, 8, 6, 15.000000, 93.744369, 1, '0001'
80, 4, 8, 6, 15.000000, 93.744369, 1, '0001'
80, 4, 8, 6, 15.000000, 93.744369, 1, '0001'
80, 4, 8, 6, 170.000000, 79.704184, 4, '0011'
80, 4, 8, 6, 168.000000, 79.704184, 4, '0011'
80, 4, 8, 6, 275.000000, 79.704184, 4, '0011'
80, 4, 8, 6, 200.000000, 79.704184, 4, '0011'
80, 4, 8, 6, 216.000000, 79.704184, 4, '0111'
80, 4, 8, 6, 223.000000, 79.704184, 4, '0111'
80, 4, 8, 6, 279.000000, 79.704184, 4, '0111'
80, 4, 8, 6, 286.000000, 79.704184, 4, '0111'
80, 4, 8, 6, 633.000000, 73.569355, 5, '1111'
80, 4, 8, 6, 1209.000000, 73.569355, 5, '1111'
80, 4, 8, 6, 1531.000000, 73.569355, 5, '1111'
80, 4, 8, 6, 1162.000000, 73.569355, 5, '1111'
80, 4, 8, 6, 229477.000000, 56.321991, 0, '2'
80, 4, 8, 6, 225206.000000, 56.321991, 0, '2'
80, 4, 8, 6, 227294.000000, 56.321991, 0, '2'
80, 4, 8, 6, 227017.000000, 56.321991, 0, '2'
79, 9, 10, 5, 48.000000, 246.014652, 1, '0001'
79, 9, 10, 5, 46.000000, 246.014652, 1, '0001'
79, 9, 10, 5, 47.000000, 246.014652, 1, '0001'
79, 9, 10, 5, 46.000000, 246.014652, 1, '0001'
79, 9, 10, 5, 1285.000000, 205.585812, 6, '0011'
79, 9, 10, 5, 1897.000000, 205.585812, 6, '0011'
79, 9, 10, 5, 2068.000000, 205.585812, 6, '0011'
79, 9, 10, 5, 2058.000000, 205.585812, 6, '0011'
79, 9, 10, 5, 2566.000000, 192.090480, 6, '0111'
79, 9, 10, 5, 2428.000000, 192.090480, 6, '0111'
79, 9, 10, 5, 2650.000000, 192.090480, 6, '0111'
79, 9, 10, 5, 1836.000000, 192.090480, 6, '0111'
79, 9, 10, 5, 2404.000000, 192.090480, 6, '1111'
79, 9, 10, 5, 2382.000000, 192.090480, 6, '1111'
79, 9, 10, 5, 3969.000000, 192.090480, 6, '1111'
79, 9, 10, 5, 1926.000000, 192.090480, 6, '1111'
79, 9, 10, 5, 118393943.000000, 121.587350, 0, '2'
79, 9, 10, 5, 118312622.000000, 121.587350, 0, '2'
79, 9, 10, 5, 118350954.000000, 121.587350, 0, '2'
79, 9, 10, 5, 118162850.000000, 121.587350, 0, '2'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 1.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 1.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 1.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 1.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 1.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 2, '1111'
5, 10, 1, 7, 0.000000, -1.000000, 0, '2'
5, 10, 1, 7, 0.000000, -1.000000, 0, '2'
5, 10, 1, 7, 1.000000, -1.000000, 0, '2'
5, 10, 1, 7, 0.000000, -1.000000, 0, '2'
76, 5, 3, 1, 30.000000, 52.311794, 1, '0001'
76, 5, 3, 1, 29.000000, 52.311794, 1, '0001'
76, 5, 3, 1, 29.000000, 52.311794, 1, '0001'
76, 5, 3, 1, 29.000000, 52.311794, 1, '0001'
76, 5, 3, 1, 33.000000, 52.311794, 1, '0011'
76, 5, 3, 1, 33.000000, 52.311794, 1, '0011'
76, 5, 3, 1, 32.000000, 52.311794, 1, '0011'
76, 5, 3, 1, 34.000000, 52.311794, 1, '0011'
76, 5, 3, 1, 40.000000, 52.311794, 1, '0111'
76, 5, 3, 1, 40.000000, 52.311794, 1, '0111'
76, 5, 3, 1, 40.000000, 52.311794, 1, '0111'
76, 5, 3, 1, 50.000000, 52.311794, 1, '0111'
76, 5, 3, 1, 50.000000, 52.311794, 1, '1111'
76, 5, 3, 1, 46.000000, 52.311794, 1, '1111'
76, 5, 3, 1, 59.000000, 52.311794, 1, '1111'
76, 5, 3, 1, 56.000000, 52.311794, 1, '1111'
76, 5, 3, 1, 2693.000000, 52.311794, 0, '2'
76, 5, 3, 1, 2026.000000, 52.311794, 0, '2'
76, 5, 3, 1, 2021.000000, 52.311794, 0, '2'
76, 5, 3, 1, 1900.000000, 52.311794, 0, '2'
75, 5, 10, 1, 25.000000, 62.149336, 1, '0001'
75, 5, 10, 1, 21.000000, 62.149336, 1, '0001'
75, 5, 10, 1, 22.000000, 62.149336, 1, '0001'
75, 5, 10, 1, 28.000000, 62.149336, 1, '0001'
75, 5, 10, 1, 27.000000, 62.149336, 1, '0011'
