
Codigo de caso, Cantidad de gimnasios, Cantidad de paradas, Capacidad de la mochila, Tiempo, Distancia del camino, Cantidad de cambios, Codigo de vecindad
4, 9, 1, 75248, 41.3827, 0, '2'
4, 9, 1, 72604, 41.3827, 0, '2'
4, 9, 1, 69092, 41.3827, 0, '2'
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 1, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 1, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 1, -1, 2
7, 9, 2, 2, 0, -1, 2
7, 9, 2, 2, 0, -1, 2
9, 2, 2, 0, -1, 0, '2'
9, 2, 2, 1, -1, 0, '2'
9, 2, 2, 0, -1, 0, '2'
9, 2, 2, 0, -1, 0, '2'
89, 5, 2, 3, 6, 47.2725, 2
89, 5, 2, 3, 7, 47.2725, 2
89, 5, 2, 3, 10, 47.2725, 2
89, 5, 2, 3, 6, 47.2725, 2
89, 5, 2, 3, 4, 47.2725, 2
89, 5, 2, 3, 4, 47.2725, 2
89, 5, 2, 3, 5, 47.2725, 2
89, 5, 2, 3, 4, 47.2725, 2
89, 5, 2, 3, 4, 47.2725, 2
89, 5, 2, 3, 6, 47.2725, 2
89, 5, 2, 3, 14, 47.2725, 2
89, 5, 2, 3, 8, 47.2725, 2
89, 5, 2, 3, 7, 47.2725, 2
89, 5, 2, 3, 5, 47.2725, 2
89, 5, 2, 3, 5, 47.2725, 2
89, 5, 2, 3, 6, 47.2725, 2
5, 2, 3, 5275, 40.3444, 0, '2'
5, 2, 3, 2190, 40.3444, 0, '2'
5, 2, 3, 3164, 40.3444, 0, '2'
5, 2, 3, 2170, 40.3444, 0, '2'
88, 4, 2, 5, 5, 20.868, 2
88, 4, 2, 5, 8, 20.868, 2
88, 4, 2, 5, 5, 20.868, 2
88, 4, 2, 5, 4, 20.868, 2
88, 4, 2, 5, 11, 20.868, 2
88, 4, 2, 5, 4, 20.868, 2
88, 4, 2, 5, 7, 20.868, 2
88, 4, 2, 5, 5, 20.868, 2
88, 4, 2, 5, 9, 20.868, 2
88, 4, 2, 5, 6, 20.868, 2
88, 4, 2, 5, 8, 20.868, 2
88, 4, 2, 5, 5, 20.868, 2
88, 4, 2, 5, 5, 20.868, 2
88, 4, 2, 5, 8, 20.868, 2
88, 4, 2, 5, 3, 20.868, 2
88, 4, 2, 5, 3, 20.868, 2
4, 2, 5, 1694, 19.7396, 0, '2'
4, 2, 5, 3602, 19.7396, 0, '2'
4, 2, 5, 1213, 19.7396, 0, '2'
4, 2, 5, 1185, 19.7396, 0, '2'
87, 6, 3, 5, 17, 58.2058, 2
87, 6, 3, 5, 16, 58.2058, 2
87, 6, 3, 5, 8, 58.2058, 2
87, 6, 3, 5, 9, 58.2058, 2
87, 6, 3, 5, 8, 58.2058, 2
87, 6, 3, 5, 9, 58.2058, 2
87, 6, 3, 5, 17, 58.2058, 2
87, 6, 3, 5, 7, 58.2058, 2
87, 6, 3, 5, 7, 58.2058, 2
87, 6, 3, 5, 11, 58.2058, 2
87, 6, 3, 5, 17, 58.2058, 2
87, 6, 3, 5, 7, 58.2058, 2
87, 6, 3, 5, 7, 58.2058, 2
87, 6, 3, 5, 7, 58.2058, 2
87, 6, 3, 5, 10, 58.2058, 2
87, 6, 3, 5, 9, 58.2058, 2
6, 3, 5, 23142, 44.6036, 0, '2'
6, 3, 5, 21295, 44.6036, 0, '2'
6, 3, 5, 21074, 44.6036, 0, '2'
6, 3, 5, 26904, 44.6036, 0, '2'
86, 9, 5, 6, 11, 146.603, 2
86, 9, 5, 6, 32, 146.603, 2
86, 9, 5, 6, 11, 146.603, 2
86, 9, 5, 6, 15, 146.603, 2
86, 9, 5, 6, 15, 146.603, 2
86, 9, 5, 6, 10, 146.603, 2
86, 9, 5, 6, 10, 146.603, 2
86, 9, 5, 6, 10, 146.603, 2
86, 9, 5, 6, 12, 146.603, 2
86, 9, 5, 6, 20, 146.603, 2
86, 9, 5, 6, 29, 146.603, 2
86, 9, 5, 6, 19, 146.603, 2
86, 9, 5, 6, 11, 146.603, 2
86, 9, 5, 6, 15, 146.603, 2
86, 9, 5, 6, 11, 146.603, 2
86, 9, 5, 6, 20, 146.603, 2
9, 5, 6, 2.07591e+06, 88.8096, 0, '2'
9, 5, 6, 2.09868e+06, 88.8096, 0, '2'
9, 5, 6, 2.07769e+06, 88.8096, 0, '2'
9, 5, 6, 2.19517e+06, 88.8096, 0, '2'
85, 8, 3, 2, 10, -1, 2
85, 8, 3, 2, 9, -1, 2
85, 8, 3, 2, 9, -1, 2
85, 8, 3, 2, 8, -1, 2
85, 8, 3, 2, 14, -1, 2
85, 8, 3, 2, 14, -1, 2
85, 8, 3, 2, 7, -1, 2
85, 8, 3, 2, 7, -1, 2
85, 8, 3, 2, 7, -1, 2
85, 8, 3, 2, 11, -1, 2
85, 8, 3, 2, 7, -1, 2
85, 8, 3, 2, 9, -1, 2
85, 8, 3, 2, 7, -1, 2
85, 8, 3, 2, 7, -1, 2
85, 8, 3, 2, 7, -1, 2
85, 8, 3, 2, 13, -1, 2
8, 3, 2, 42371, -1, 0, '2'
8, 3, 2, 41192, -1, 0, '2'
8, 3, 2, 39902, -1, 0, '2'
8, 3, 2, 44151, -1, 0, '2'
84, 4, 9, 3, 8, 45.9885, 2
84, 4, 9, 3, 7, 45.9885, 2
84, 4, 9, 3, 8, 45.9885, 2
84, 4, 9, 3, 6, 45.9885, 2
84, 4, 9, 3, 7, 45.9885, 2
84, 4, 9, 3, 9, 45.9885, 2
84, 4, 9, 3, 20, 45.9885, 2
84, 4, 9, 3, 8, 45.9885, 2
84, 4, 9, 3, 7, 45.9885, 2
84, 4, 9, 3, 6, 45.9885, 2
84, 4, 9, 3, 22, 45.9885, 2
84, 4, 9, 3, 8, 45.9885, 2
84, 4, 9, 3, 12, 45.9885, 2
84, 4, 9, 3, 8, 45.9885, 2
84, 4, 9, 3, 7, 45.9885, 2
84, 4, 9, 3, 9, 45.9885, 2
4, 9, 3, 113008, 32.6177, 0, '2'
4, 9, 3, 97465, 32.6177, 0, '2'
4, 9, 3, 97582, 32.6177, 0, '2'
4, 9, 3, 97575, 32.6177, 0, '2'
83, 10, 9, 5, 14, 134.786, 2
83, 10, 9, 5, 14, 134.786, 2
83, 10, 9, 5, 16, 134.786, 2
83, 10, 9, 5, 27, 134.786, 2
83, 10, 9, 5, 31, 134.786, 2
83, 10, 9, 5, 21, 134.786, 2
83, 10, 9, 5, 20, 134.786, 2
83, 10, 9, 5, 22, 134.786, 2
83, 10, 9, 5, 15, 134.786, 2
83, 10, 9, 5, 20, 134.786, 2
83, 10, 9, 5, 14, 134.786, 2
83, 10, 9, 5, 28, 134.786, 2
83, 10, 9, 5, 29, 134.786, 2
83, 10, 9, 5, 28, 134.786, 2
83, 10, 9, 5, 27, 134.786, 2
83, 10, 9, 5, 19, 134.786, 2
10, 9, 5, 2.79552e+08, 93.0062, 0, '2'
10, 9, 5, 2.71226e+08, 93.0062, 0, '2'
10, 9, 5, 2.68877e+08, 93.0062, 0, '2'
10, 9, 5, 2.71122e+08, 93.0062, 0, '2'
82, 9, 4, 7, 9, 167.428, 2
82, 9, 4, 7, 9, 167.428, 2
82, 9, 4, 7, 13, 167.428, 2
82, 9, 4, 7, 26, 167.428, 2
82, 9, 4, 7, 25, 167.428, 2
82, 9, 4, 7, 13, 167.428, 2
82, 9, 4, 7, 13, 167.428, 2
82, 9, 4, 7, 25, 167.428, 2
82, 9, 4, 7, 26, 167.428, 2
82, 9, 4, 7, 25, 167.428, 2
82, 9, 4, 7, 17, 167.428, 2
82, 9, 4, 7, 20, 167.428, 2
82, 9, 4, 7, 13, 167.428, 2
82, 9, 4, 7, 13, 167.428, 2
82, 9, 4, 7, 26, 167.428, 2
82, 9, 4, 7, 26, 167.428, 2
9, 4, 7, 1.01241e+06, 90.1894, 0, '2'
9, 4, 7, 1.0017e+06, 90.1894, 0, '2'
9, 4, 7, 998280, 90.1894, 0, '2'
9, 4, 7, 1.00013e+06, 90.1894, 0, '2'
81, 5, 6, 6, 20, 35.3546, 2
81, 5, 6, 6, 19, 35.3546, 2
81, 5, 6, 6, 7, 35.3546, 2
81, 5, 6, 6, 19, 35.3546, 2
81, 5, 6, 6, 6, 35.3546, 2
81, 5, 6, 6, 20, 35.3546, 2
81, 5, 6, 6, 20, 35.3546, 2
81, 5, 6, 6, 20, 35.3546, 2
81, 5, 6, 6, 6, 35.3546, 2
81, 5, 6, 6, 20, 35.3546, 2
81, 5, 6, 6, 20, 35.3546, 2
81, 5, 6, 6, 20, 35.3546, 2
81, 5, 6, 6, 20, 35.3546, 2
81, 5, 6, 6, 19, 35.3546, 2
81, 5, 6, 6, 8, 35.3546, 2
81, 5, 6, 6, 20, 35.3546, 2
5, 6, 6, 124779, 32.768, 0, '2'
5, 6, 6, 123525, 32.768, 0, '2'
5, 6, 6, 123141, 32.768, 0, '2'
5, 6, 6, 125664, 32.768, 0, '2'
80, 4, 8, 6, 7, 84.0447, 2
80, 4, 8, 6, 22, 84.0447, 2
80, 4, 8, 6, 24, 84.0447, 2
80, 4, 8, 6, 9, 84.0447, 2
80, 4, 8, 6, 8, 84.0447, 2
80, 4, 8, 6, 12, 84.0447, 2
80, 4, 8, 6, 13, 84.0447, 2
80, 4, 8, 6, 10, 84.0447, 2
80, 4, 8, 6, 8, 84.0447, 2
80, 4, 8, 6, 11, 84.0447, 2
80, 4, 8, 6, 9, 84.0447, 2
80, 4, 8, 6, 9, 84.0447, 2
80, 4, 8, 6, 9, 84.0447, 2
80, 4, 8, 6, 10, 84.0447, 2
80, 4, 8, 6, 9, 84.0447, 2
80, 4, 8, 6, 10, 84.0447, 2
4, 8, 6, 230866, 56.322, 0, '2'
4, 8, 6, 261927, 56.322, 0, '2'
4, 8, 6, 254216, 56.322, 0, '2'
4, 8, 6, 242794, 56.322, 0, '2'
79, 9, 10, 5, 18, 201.942, 2
79, 9, 10, 5, 17, 201.942, 2
79, 9, 10, 5, 17, 201.942, 2
79, 9, 10, 5, 17, 201.942, 2
79, 9, 10, 5, 33, 201.942, 2
79, 9, 10, 5, 33, 201.942, 2
79, 9, 10, 5, 51, 201.942, 2
79, 9, 10, 5, 25, 201.942, 2
79, 9, 10, 5, 25, 201.942, 2
79, 9, 10, 5, 18, 201.942, 2
79, 9, 10, 5, 21, 201.942, 2
79, 9, 10, 5, 20, 201.942, 2
79, 9, 10, 5, 21, 201.942, 2
79, 9, 10, 5, 21, 201.942, 2
79, 9, 10, 5, 23, 201.942, 2
79, 9, 10, 5, 25, 201.942, 2
9, 10, 5, 1.23188e+08, 121.587, 0, '2'
9, 10, 5, 1.22492e+08, 121.587, 0, '2'
9, 10, 5, 1.22535e+08, 121.587, 0, '2'
9, 10, 5, 1.24885e+08, 121.587, 0, '2'
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 1, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 1, -1, 2
5, 10, 1, 7, 1, -1, 2
5, 10, 1, 7, 1, -1, 2
5, 10, 1, 7, 0, -1, 2
5, 10, 1, 7, 0, -1, 2
10, 1, 7, 1, -1, 0, '2'
10, 1, 7, 0, -1, 0, '2'
10, 1, 7, 0, -1, 0, '2'
10, 1, 7, 0, -1, 0, '2'
76, 5, 3, 1, 7, -1, 2
76, 5, 3, 1, 12, -1, 2
76, 5, 3, 1, 12, -1, 2
76, 5, 3, 1, 9, -1, 2
76, 5, 3, 1, 9, -1, 2
76, 5, 3, 1, 8, -1, 2
76, 5, 3, 1, 9, -1, 2
76, 5, 3, 1, 13, -1, 2
76, 5, 3, 1, 13, -1, 2
76, 5, 3, 1, 12, -1, 2
76, 5, 3, 1, 8, -1, 2
76, 5, 3, 1, 14, -1, 2
76, 5, 3, 1, 12, -1, 2
76, 5, 3, 1, 8, -1, 2
76, 5, 3, 1, 8, -1, 2
76, 5, 3, 1, 8, -1, 2
5, 3, 1, 3117, -1, 0, '2'
5, 3, 1, 3092, -1, 0, '2'
5, 3, 1, 2366, -1, 0, '2'
5, 3, 1, 4553, -1, 0, '2'
75, 5, 10, 1, 7, 50.8892, 2
75, 5, 10, 1, 7, 50.8892, 2
75, 5, 10, 1, 6, 50.8892, 2
75, 5, 10, 1, 13, 50.8892, 2
75, 5, 10, 1, 13, 50.8892, 2
75, 5, 10, 1, 13, 50.8892, 2
75, 5, 10, 1, 7, 50.8892, 2
75, 5, 10, 1, 13, 50.8892, 2
75, 5, 10, 1, 12, 50.8892, 2
75, 5, 10, 1, 13, 50.8892, 2
75, 5, 10, 1, 15, 50.8892, 2
75, 5, 10, 1, 13, 50.8892, 2
75, 5, 10, 1, 12, 50.8892, 2
75, 5, 10, 1, 12, 50.8892, 2
75, 5, 10, 1, 20, 50.8892, 2
75, 5, 10, 1, 19, 50.8892, 2
5, 10, 1, 497858, 34.8082, 0, '2'
5, 10, 1, 495802, 34.8082, 0, '2'
5, 10, 1, 496108, 34.8082, 0, '2'
5, 10, 1, 492782, 34.8082, 0, '2'
74, 2, 6, 6, 3, 28.5462, 2
74, 2, 6, 6, 3, 28.5462, 2
74, 2, 6, 6, 8, 28.5462, 2
74, 2, 6, 6, 2, 28.5462, 2
74, 2, 6, 6, 2, 28.5462, 2
74, 2, 6, 6, 5, 28.5462, 2
74, 2, 6, 6, 4, 28.5462, 2
74, 2, 6, 6, 8, 28.5462, 2
74, 2, 6, 6, 8, 28.5462, 2
74, 2, 6, 6, 3, 28.5462, 2
74, 2, 6, 6, 3, 28.5462, 2
74, 2, 6, 6, 37, 28.5462, 2
74, 2, 6, 6, 8, 28.5462, 2
74, 2, 6, 6, 8, 28.5462, 2
74, 2, 6, 6, 8, 28.5462, 2
74, 2, 6, 6, 8, 28.5462, 2
2, 6, 6, 5099, 13.7191, 0, '2'
2, 6, 6, 2580, 13.7191, 0, '2'
2, 6, 6, 3447, 13.7191, 0, '2'
2, 6, 6, 3775, 13.7191, 0, '2'
73, 9, 7, 7, 19, 175.691, 2
73, 9, 7, 7, 19, 175.691, 2
73, 9, 7, 7, 18, 175.691, 2
73, 9, 7, 7, 25, 175.691, 2
73, 9, 7, 7, 19, 175.691, 2
73, 9, 7, 7, 25, 175.691, 2
73, 9, 7, 7, 37, 175.691, 2
73, 9, 7, 7, 38, 175.691, 2
73, 9, 7, 7, 37, 175.691, 2
73, 9, 7, 7, 21, 175.691, 2
73, 9, 7, 7, 19, 175.691, 2
73, 9, 7, 7, 19, 175.691, 2
73, 9, 7, 7, 37, 175.691, 2
73, 9, 7, 7, 18, 175.691, 2
73, 9, 7, 7, 37, 175.691, 2
73, 9, 7, 7, 25, 175.691, 2
9, 7, 7, 1.38285e+07, 100.621, 0, '2'
9, 7, 7, 1.38171e+07, 100.621, 0, '2'
9, 7, 7, 1.38418e+07, 100.621, 0, '2'
9, 7, 7, 1.38009e+07, 100.621, 0, '2'
72, 2, 8, 7, 4, 21.6802, 2
72, 2, 8, 7, 9, 21.6802, 2
72, 2, 8, 7, 9, 21.6802, 2
72, 2, 8, 7, 3, 21.6802, 2
72, 2, 8, 7, 3, 21.6802, 2
72, 2, 8, 7, 4, 21.6802, 2
72, 2, 8, 7, 4, 21.6802, 2
72, 2, 8, 7, 3, 21.6802, 2
72, 2, 8, 7, 3, 21.6802, 2
72, 2, 8, 7, 3, 21.6802, 2
72, 2, 8, 7, 3, 21.6802, 2
72, 2, 8, 7, 3, 21.6802, 2
72, 2, 8, 7, 2, 21.6802, 2
72, 2, 8, 7, 9, 21.6802, 2
72, 2, 8, 7, 3, 21.6802, 2
72, 2, 8, 7, 3, 21.6802, 2
2, 8, 7, 19802, 12.0623, 0, '2'
2, 8, 7, 14275, 12.0623, 0, '2'
2, 8, 7, 15714, 12.0623, 0, '2'
2, 8, 7, 16429, 12.0623, 0, '2'
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 1, -1, 2
1, 6, 1, 1, 1, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 1, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 0, -1, 2
1, 6, 1, 1, 1, -1, 2
6, 1, 1, 1, -1, 0, '2'
6, 1, 1, 0, -1, 0, '2'
6, 1, 1, 0, -1, 0, '2'
6, 1, 1, 0, -1, 0, '2'
69, 9, 9, 2, 27, 120.7, 2
69, 9, 9, 2, 23, 120.7, 2
69, 9, 9, 2, 39, 120.7, 2
69, 9, 9, 2, 23, 120.7, 2
69, 9, 9, 2, 35, 120.7, 2
69, 9, 9, 2, 23, 120.7, 2
69, 9, 9, 2, 35, 120.7, 2
69, 9, 9, 2, 23, 120.7, 2
69, 9, 9, 2, 23, 120.7, 2
69, 9, 9, 2, 34, 120.7, 2
69, 9, 9, 2, 34, 120.7, 2
69, 9, 9, 2, 23, 120.7, 2
69, 9, 9, 2, 23, 120.7, 2
69, 9, 9, 2, 40, 120.7, 2
69, 9, 9, 2, 23, 120.7, 2
69, 9, 9, 2, 23, 120.7, 2
9, 9, 2, 4.11654e+07, 87.5623, 0, '2'
9, 9, 2, 4.11657e+07, 87.5623, 0, '2'
9, 9, 2, 4.10255e+07, 87.5623, 0, '2'
9, 9, 2, 4.10761e+07, 87.5623, 0, '2'
68, 6, 4, 4, 7, 56.741, 2
68, 6, 4, 4, 6, 56.741, 2
68, 6, 4, 4, 7, 56.741, 2
68, 6, 4, 4, 20, 56.741, 2
68, 6, 4, 4, 13, 56.741, 2
68, 6, 4, 4, 20, 56.741, 2
68, 6, 4, 4, 13, 56.741, 2
68, 6, 4, 4, 20, 56.741, 2
68, 6, 4, 4, 13, 56.741, 2
68, 6, 4, 4, 13, 56.741, 2
68, 6, 4, 4, 20, 56.741, 2
68, 6, 4, 4, 19, 56.741, 2
68, 6, 4, 4, 20, 56.741, 2
68, 6, 4, 4, 13, 56.741, 2
68, 6, 4, 4, 20, 56.741, 2
68, 6, 4, 4, 19, 56.741, 2
6, 4, 4, 42254, 34.7743, 0, '2'
6, 4, 4, 37996, 34.7743, 0, '2'
6, 4, 4, 40295, 34.7743, 0, '2'
6, 4, 4, 37947, 34.7743, 0, '2'
67, 10, 4, 2, 13, -1, 2
67, 10, 4, 2, 11, -1, 2
67, 10, 4, 2, 11, -1, 2
67, 10, 4, 2, 11, -1, 2
67, 10, 4, 2, 21, -1, 2
67, 10, 4, 2, 22, -1, 2
67, 10, 4, 2, 14, -1, 2
67, 10, 4, 2, 13, -1, 2
67, 10, 4, 2, 23, -1, 2
67, 10, 4, 2, 22, -1, 2
67, 10, 4, 2, 22, -1, 2
67, 10, 4, 2, 22, -1, 2
67, 10, 4, 2, 15, -1, 2
67, 10, 4, 2, 11, -1, 2
67, 10, 4, 2, 22, -1, 2
67, 10, 4, 2, 22, -1, 2
10, 4, 2, 454627, -1, 0, '2'
10, 4, 2, 461021, -1, 0, '2'
10, 4, 2, 457728, -1, 0, '2'
10, 4, 2, 458981, -1, 0, '2'
66, 6, 9, 4, 20, 60.1757, 2
66, 6, 9, 4, 19, 60.1757, 2
66, 6, 9, 4, 6, 60.1757, 2
66, 6, 9, 4, 7, 60.1757, 2
66, 6, 9, 4, 6, 60.1757, 2
66, 6, 9, 4, 6, 60.1757, 2
66, 6, 9, 4, 13, 60.1757, 2
66, 6, 9, 4, 13, 60.1757, 2
66, 6, 9, 4, 12, 60.1757, 2
66, 6, 9, 4, 19, 60.1757, 2
66, 6, 9, 4, 12, 60.1757, 2
66, 6, 9, 4, 19, 60.1757, 2
66, 6, 9, 4, 21, 60.1757, 2
66, 6, 9, 4, 20, 60.1757, 2
