Cantidad de paradas, Capacidad de mochila, Tiempo
270, 5, 10014723.000000
270, 5, 10039126.000000
271, 5, 10042197.000000
271, 5, 10205964.000000
271, 5, 10193133.000000
271, 5, 10138748.000000
272, 5, 10006426.000000
272, 5, 10075235.000000
272, 5, 10040601.000000
272, 5, 10010711.000000
273, 5, 10006042.000000
273, 5, 9078889.000000
273, 5, 10005828.000000
273, 5, 8116773.000000
274, 5, 7702530.000000
274, 5, 10003176.000000
274, 5, 7907974.000000
274, 5, 10017447.000000
275, 5, 10005660.000000
275, 5, 7614711.000000
275, 5, 10021450.000000
275, 5, 10007612.000000
276, 5, 6898880.000000
276, 5, 10024848.000000
276, 5, 9668738.000000
276, 5, 9714183.000000
277, 5, 10001001.000000
277, 5, 10033387.000000
277, 5, 10006571.000000
277, 5, 10014491.000000
278, 5, 10002869.000000
278, 5, 8928570.000000
278, 5, 10004268.000000
278, 5, 10001063.000000
279, 5, 9725329.000000
279, 5, 8941682.000000
279, 5, 8122056.000000
279, 5, 8606484.000000
280, 5, 10006990.000000
280, 5, 10009910.000000
280, 5, 10002232.000000
280, 5, 10004535.000000
281, 5, 10012339.000000
281, 5, 10004639.000000
281, 5, 5431724.000000
281, 5, 8059253.000000
282, 5, 7837337.000000
282, 5, 10003807.000000
282, 5, 10016940.000000
282, 5, 9513240.000000
283, 5, 8616523.000000
283, 5, 10009940.000000
283, 5, 10004799.000000
283, 5, 10005461.000000
284, 5, 9365066.000000
284, 5, 10003385.000000
284, 5, 8154903.000000
284, 5, 10015022.000000
285, 5, 10017334.000000
285, 5, 10016696.000000
285, 5, 10021726.000000
285, 5, 10030934.000000
286, 5, 10038255.000000
286, 5, 10000574.000000
286, 5, 10034069.000000
286, 5, 10014161.000000
287, 5, 10039747.000000
287, 5, 10005117.000000
287, 5, 9770979.000000
287, 5, 10003955.000000
288, 5, 10035797.000000
288, 5, 10037762.000000
288, 5, 10026015.000000
288, 5, 10012106.000000
289, 5, 9342022.000000
289, 5, 9999843.000000
289, 5, 10006205.000000
289, 5, 10005532.000000
290, 5, 10003777.000000
290, 5, 10007523.000000
290, 5, 10004434.000000
290, 5, 10005450.000000
291, 5, 10006549.000000
291, 5, 8974598.000000
291, 5, 10026775.000000
291, 5, 10003159.000000
292, 5, 10007695.000000
292, 5, 10031246.000000
292, 5, 10001122.000000
292, 5, 10017231.000000
293, 5, 10032526.000000
293, 5, 10032599.000000
293, 5, 10004574.000000
293, 5, 10010281.000000
294, 5, 6147815.000000
294, 5, 10022111.000000
294, 5, 10004710.000000
294, 5, 9238297.000000
295, 5, 9606939.000000
295, 5, 9982933.000000
295, 5, 7637087.000000
295, 5, 9881224.000000
296, 5, 10002653.000000
296, 5, 10034475.000000
296, 5, 10046817.000000
296, 5, 9096462.000000
297, 5, 10018889.000000
297, 5, 10050985.000000
297, 5, 10006301.000000
297, 5, 8945230.000000
298, 5, 10035170.000000
298, 5, 10031509.000000
298, 5, 10007334.000000
298, 5, 10040230.000000
299, 5, 10025264.000000
299, 5, 10005498.000000
299, 5, 10013295.000000
299, 5, 10005395.000000
300, 5, 10037659.000000
300, 5, 10001270.000000
300, 5, 9801669.000000
300, 5, 10005286.000000
301, 5, 10004142.000000
301, 5, 10000912.000000
301, 5, 10001481.000000
301, 5, 10024047.000000
302, 5, 10003709.000000
302, 5, 10020943.000000
302, 5, 10004439.000000
302, 5, 10004520.000000
303, 5, 8882232.000000
303, 5, 10032669.000000
303, 5, 10002797.000000
303, 5, 9593966.000000
304, 5, 10031445.000000
304, 5, 10013638.000000
304, 5, 9476075.000000
304, 5, 10005892.000000
305, 5, 10005439.000000
305, 5, 10039931.000000
305, 5, 10008452.000000
305, 5, 10011327.000000
306, 5, 10001925.000000
306, 5, 10007480.000000
306, 5, 10000875.000000
306, 5, 10035937.000000
307, 5, 10031176.000000
307, 5, 10006328.000000
307, 5, 10003254.000000
307, 5, 10031355.000000
308, 5, 10005965.000000
308, 5, 10007556.000000
308, 5, 10005213.000000
308, 5, 10027914.000000
309, 5, 10008897.000000
309, 5, 10000935.000000
309, 5, 10016270.000000
309, 5, 10009078.000000
310, 5, 9135537.000000
310, 5, 10002412.000000
310, 5, 10006278.000000
310, 5, 8839904.000000
311, 5, 10005612.000000
311, 5, 10003887.000000
311, 5, 10018062.000000
311, 5, 10031693.000000
312, 5, 10003184.000000
312, 5, 10011268.000000
312, 5, 10038116.000000
312, 5, 10001194.000000
313, 5, 10020628.000000
313, 5, 9999794.000000
313, 5, 10021624.000000
313, 5, 10032797.000000
314, 5, 10011904.000000
314, 5, 10017309.000000
314, 5, 10021438.000000
314, 5, 10003584.000000
315, 5, 10003557.000000
315, 5, 10010037.000000
315, 5, 10035554.000000
315, 5, 10005818.000000
316, 5, 10001668.000000
316, 5, 10016202.000000
316, 5, 10020282.000000
316, 5, 10015992.000000
317, 5, 10021783.000000
317, 5, 10041093.000000
317, 5, 10045984.000000
317, 5, 10058143.000000
318, 5, 10008653.000000
318, 5, 9824942.000000
318, 5, 10048188.000000
318, 5, 10009327.000000
319, 5, 10009269.000000
319, 5, 10021925.000000
319, 5, 10047502.000000
319, 5, 10002574.000000
320, 5, 10012277.000000
320, 5, 10003995.000000
320, 5, 10032494.000000
320, 5, 10006184.000000
321, 5, 10004827.000000
321, 5, 10026605.000000
321, 5, 10001824.000000
321, 5, 10007262.000000
322, 5, 10021611.000000
322, 5, 10015561.000000
322, 5, 10016995.000000
322, 5, 10005215.000000
323, 5, 10026892.000000
323, 5, 10030209.000000
323, 5, 10139624.000000
323, 5, 10013714.000000
324, 5, 10056567.000000
324, 5, 10027965.000000
324, 5, 10019997.000000
324, 5, 9491764.000000
325, 5, 10001772.000000
325, 5, 10013858.000000
325, 5, 10015341.000000
325, 5, 10051839.000000
326, 5, 10030376.000000
326, 5, 10046440.000000
326, 5, 9193368.000000
326, 5, 10004019.000000
327, 5, 10003296.000000
327, 5, 10034543.000000
327, 5, 10088751.000000
327, 5, 10027379.000000
328, 5, 10000308.000000
328, 5, 10015860.000000
328, 5, 10003058.000000
328, 5, 10021635.000000
329, 5, 10010070.000000
329, 5, 8363171.000000
329, 5, 8024575.000000
329, 5, 10020888.000000
330, 5, 10019093.000000
330, 5, 10038678.000000
330, 5, 10004443.000000
330, 5, 10018708.000000
331, 5, 10022053.000000
331, 5, 10000063.000000
331, 5, 10016815.000000
331, 5, 10009342.000000
332, 5, 10025921.000000
332, 5, 10004292.000000
332, 5, 10023816.000000
332, 5, 10013037.000000
333, 5, 10010042.000000
333, 5, 10007351.000000
333, 5, 10020976.000000
333, 5, 6837909.000000
334, 5, 10025054.000000
334, 5, 10008993.000000
334, 5, 10029188.000000
334, 5, 10003066.000000
335, 5, 10016062.000000
335, 5, 10010832.000000
335, 5, 10033988.000000
335, 5, 10005418.000000
336, 5, 10012537.000000
336, 5, 10014182.000000
336, 5, 10025152.000000
336, 5, 6513356.000000
337, 5, 10000878.000000
337, 5, 10035787.000000
337, 5, 10000442.000000
337, 5, 10082136.000000
338, 5, 10016395.000000
338, 5, 10000091.000000
338, 5, 10026720.000000
338, 5, 10032730.000000
339, 5, 10007106.000000
339, 5, 10027483.000000
339, 5, 10000982.000000
339, 5, 10023320.000000
340, 5, 10021578.000000
340, 5, 10005733.000000
340, 5, 10006264.000000
340, 5, 10016533.000000
341, 5, 10053662.000000
341, 5, 10016220.000000
341, 5, 10015521.000000
341, 5, 10000656.000000
342, 5, 10011439.000000
342, 5, 10038622.000000
342, 5, 10025170.000000
342, 5, 10025583.000000
343, 5, 7092408.000000
343, 5, 10015131.000000
343, 5, 10002845.000000
343, 5, 10057552.000000
344, 5, 10015740.000000
344, 5, 10012323.000000
344, 5, 10058979.000000
344, 5, 10044631.000000
345, 5, 10027282.000000
345, 5, 10032391.000000
345, 5, 10030082.000000
345, 5, 10014515.000000
346, 5, 10000815.000000
346, 5, 10032351.000000
346, 5, 10007902.000000
346, 5, 10016908.000000
347, 5, 10016517.000000
347, 5, 10014737.000000
347, 5, 10024134.000000
347, 5, 10028394.000000
348, 5, 10020020.000000
348, 5, 10031811.000000
348, 5, 10004745.000000
348, 5, 10031257.000000
349, 5, 10038992.000000
349, 5, 10014145.000000
349, 5, 10029748.000000
349, 5, 10018156.000000
350, 5, 10014621.000000
350, 5, 10029763.000000
350, 5, 10031999.000000
350, 5, 10029367.000000
351, 5, 10023077.000000
351, 5, 10007175.000000
351, 5, 10024039.000000
351, 5, 10002019.000000
352, 5, 10023451.000000
352, 5, 10028782.000000
352, 5, 10018803.000000
352, 5, 10005993.000000
353, 5, 10060893.000000
353, 5, 10039602.000000
353, 5, 10040921.000000
353, 5, 10025383.000000
354, 5, 10020757.000000
354, 5, 10007019.000000
354, 5, 10020789.000000
354, 5, 10025834.000000
355, 5, 10020107.000000
355, 5, 10012922.000000
355, 5, 10026029.000000
355, 5, 10000940.000000
356, 5, 10023487.000000
356, 5, 10019036.000000
356, 5, 10055419.000000
356, 5, 10022279.000000
357, 5, 10043701.000000
357, 5, 10012550.000000
357, 5, 10025896.000000
357, 5, 10019284.000000
358, 5, 10023849.000000
358, 5, 10046463.000000
358, 5, 10029676.000000
358, 5, 10022165.000000
359, 5, 10015524.000000
359, 5, 10029192.000000
359, 5, 10024110.000000
359, 5, 10012305.000000
360, 5, 10015882.000000
360, 5, 10014122.000000
360, 5, 10003357.000000
360, 5, 8640855.000000
361, 5, 10002652.000000
361, 5, 10026898.000000
361, 5, 10060050.000000
361, 5, 10018309.000000
362, 5, 10017536.000000
362, 5, 10035792.000000
362, 5, 10019531.000000
362, 5, 10017239.000000
363, 5, 10024242.000000
363, 5, 10034323.000000
363, 5, 10029954.000000
363, 5, 10013437.000000
364, 5, 10025844.000000
364, 5, 10020984.000000
364, 5, 10014143.000000
364, 5, 10046962.000000
365, 5, 10006696.000000
365, 5, 10011609.000000
365, 5, 10003538.000000
365, 5, 10009943.000000
366, 5, 10018534.000000
366, 5, 10019755.000000
366, 5, 10011752.000000
366, 5, 10005921.000000
367, 5, 10024067.000000
367, 5, 10018733.000000
367, 5, 10023625.000000
367, 5, 10015774.000000
368, 5, 10007127.000000
368, 5, 10026939.000000
368, 5, 10041544.000000
368, 5, 10029505.000000
369, 5, 10008058.000000
369, 5, 10031079.000000
369, 5, 10030380.000000
369, 5, 10032082.000000
370, 5, 10021441.000000
370, 5, 10022628.000000
370, 5, 10021133.000000
370, 5, 10007838.000000
371, 5, 10038010.000000
371, 5, 10015071.000000
371, 5, 10014935.000000
371, 5, 10030161.000000
372, 5, 10021473.000000
372, 5, 10025926.000000
372, 5, 10071122.000000
372, 5, 10051448.000000
373, 5, 10021382.000000
373, 5, 10024891.000000
373, 5, 10012903.000000
373, 5, 10024990.000000
374, 5, 10013893.000000
374, 5, 10028273.000000
374, 5, 10003312.000000
374, 5, 10020956.000000
375, 5, 10015442.000000
375, 5, 10002028.000000
375, 5, 10004007.000000
375, 5, 10015632.000000
376, 5, 10043314.000000
376, 5, 9597897.000000
376, 5, 10027138.000000
376, 5, 10023943.000000
377, 5, 10022490.000000
377, 5, 10022941.000000
377, 5, 10015373.000000
377, 5, 10017048.000000
378, 5, 10036903.000000
378, 5, 10012699.000000
378, 5, 10022022.000000
378, 5, 10016814.000000
379, 5, 10184871.000000
379, 5, 10019172.000000
379, 5, 10019887.000000
379, 5, 10101684.000000
380, 5, 10008306.000000
380, 5, 10037010.000000
380, 5, 10016342.000000
380, 5, 10028765.000000
381, 5, 10010859.000000
381, 5, 10001243.000000
381, 5, 10000073.000000
381, 5, 10016028.000000
382, 5, 10018982.000000
382, 5, 10003847.000000
382, 5, 10014982.000000
382, 5, 10029974.000000
383, 5, 10035785.000000
383, 5, 10025752.000000
383, 5, 10016207.000000
383, 5, 10027412.000000
384, 5, 10012797.000000
384, 5, 10045964.000000
384, 5, 10035227.000000
384, 5, 10014713.000000
385, 5, 10174995.000000
385, 5, 10019135.000000
385, 5, 10022534.000000
385, 5, 10030186.000000
386, 5, 10020389.000000
386, 5, 10022532.000000
386, 5, 10012963.000000
386, 5, 10004925.000000
387, 5, 10024350.000000
387, 5, 10018043.000000
387, 5, 10089256.000000
387, 5, 10011699.000000
388, 5, 10029364.000000
388, 5, 10025811.000000
388, 5, 10037328.000000
388, 5, 10037013.000000
389, 5, 10021657.000000
389, 5, 10031261.000000
389, 5, 10011399.000000
389, 5, 10018930.000000
390, 5, 10025445.000000
390, 5, 10038460.000000
390, 5, 10033162.000000
390, 5, 10040336.000000
391, 5, 10019015.000000
391, 5, 10028353.000000
391, 5, 10022633.000000
391, 5, 9999882.000000
392, 5, 10006390.000000
392, 5, 10006667.000000
392, 5, 10023120.000000
392, 5, 10029589.000000
393, 5, 10017616.000000
393, 5, 10015245.000000
393, 5, 10003897.000000
393, 5, 10018440.000000
394, 5, 10018598.000000
394, 5, 10044242.000000
394, 5, 10002334.000000
394, 5, 10022396.000000
395, 5, 10011147.000000
395, 5, 10004175.000000
395, 5, 10015115.000000
395, 5, 10039582.000000
396, 5, 10038622.000000
396, 5, 10023237.000000
396, 5, 10018352.000000
396, 5, 10004359.000000
397, 5, 10031488.000000
397, 5, 10035891.000000
397, 5, 10095392.000000
397, 5, 10021160.000000
398, 5, 10039574.000000
398, 5, 9999721.000000
398, 5, 10034540.000000
398, 5, 10032194.000000
399, 5, 10019828.000000
399, 5, 10035540.000000
399, 5, 10027022.000000
399, 5, 10013705.000000
400, 5, 10033321.000000
400, 5, 10029736.000000
400, 5, 10101018.000000
400, 5, 10019533.000000
401, 5, 10035594.000000
401, 5, 10043199.000000
401, 5, 10022798.000000
401, 5, 10020943.000000
402, 5, 10034765.000000
402, 5, 10019960.000000
402, 5, 10051692.000000
402, 5, 7393311.000000
403, 5, 10031323.000000
403, 5, 10029193.000000
403, 5, 10029677.000000
403, 5, 10034974.000000
404, 5, 10024117.000000
404, 5, 10027509.000000
404, 5, 10037955.000000
404, 5, 10100113.000000
405, 5, 10018423.000000
405, 5, 10020751.000000
405, 5, 10030725.000000
405, 5, 10022627.000000
406, 5, 10020297.000000
406, 5, 10029101.000000
406, 5, 10017452.000000
406, 5, 10017782.000000
407, 5, 10016838.000000
407, 5, 10031704.000000
407, 5, 10021259.000000
407, 5, 10029683.000000
408, 5, 10029131.000000
408, 5, 10032385.000000
408, 5, 10007864.000000
408, 5, 10082203.000000
409, 5, 10025135.000000
409, 5, 10029762.000000
409, 5, 9999838.000000
409, 5, 10079635.000000
410, 5, 10021540.000000
410, 5, 10014315.000000
410, 5, 10018137.000000
410, 5, 10031624.000000
411, 5, 10041441.000000
411, 5, 10015095.000000
411, 5, 10033935.000000
411, 5, 10022564.000000
412, 5, 10037906.000000
412, 5, 10056563.000000
412, 5, 10019872.000000
412, 5, 10033710.000000
413, 5, 10095415.000000
413, 5, 10005933.000000
413, 5, 10040224.000000
413, 5, 10034338.000000
414, 5, 10023370.000000
414, 5, 10028070.000000
414, 5, 10012690.000000
414, 5, 10030271.000000
415, 5, 10022487.000000
415, 5, 10052856.000000
415, 5, 10016307.000000
415, 5, 10022101.000000
416, 5, 10016543.000000
416, 5, 10030518.000000
416, 5, 10020005.000000
416, 5, 10015870.000000
417, 5, 10021375.000000
417, 5, 10023823.000000
417, 5, 10025760.000000
417, 5, 10101242.000000
418, 5, 10135873.000000
418, 5, 10039963.000000
418, 5, 10018203.000000
418, 5, 10024990.000000
419, 5, 10022117.000000
419, 5, 10032654.000000
419, 5, 10017157.000000
419, 5, 10012209.000000
420, 5, 10018489.000000
420, 5, 10088797.000000
420, 5, 10029383.000000
420, 5, 10009844.000000
421, 5, 10160740.000000
421, 5, 10017465.000000
421, 5, 10042883.000000
421, 5, 10016627.000000
422, 5, 10135953.000000
422, 5, 10030531.000000
422, 5, 10033858.000000
422, 5, 10012746.000000
423, 5, 10030926.000000
423, 5, 10029587.000000
423, 5, 10047789.000000
423, 5, 10010628.000000
424, 5, 10008825.000000
424, 5, 10008897.000000
424, 5, 10021497.000000
424, 5, 10053257.000000
425, 5, 10022583.000000
425, 5, 10059680.000000
425, 5, 10016157.000000
425, 5, 10015294.000000
426, 5, 10017326.000000
426, 5, 10023993.000000
426, 5, 10080977.000000
426, 5, 10050590.000000
427, 5, 10018003.000000
427, 5, 10018899.000000
427, 5, 10017277.000000
427, 5, 10030113.000000
428, 5, 10034430.000000
428, 5, 10066090.000000
428, 5, 10025219.000000
428, 5, 10055379.000000
429, 5, 10023783.000000
429, 5, 10017534.000000
429, 5, 10006402.000000
429, 5, 10035626.000000
430, 5, 10039993.000000
430, 5, 10138474.000000
430, 5, 10035499.000000
430, 5, 10011979.000000
431, 5, 10036753.000000
431, 5, 10027585.000000
431, 5, 10059031.000000
431, 5, 10012957.000000
432, 5, 10022818.000000
432, 5, 10026767.000000
432, 5, 10022820.000000
432, 5, 10034200.000000
433, 5, 10039473.000000
433, 5, 10019089.000000
433, 5, 10027458.000000
433, 5, 10021209.000000
434, 5, 10043039.000000
434, 5, 10008318.000000
434, 5, 10015414.000000
434, 5, 10027597.000000
435, 5, 10010066.000000
435, 5, 10023927.000000
435, 5, 10030732.000000
435, 5, 10016377.000000
436, 5, 10034788.000000
436, 5, 10067770.000000
436, 5, 10037548.000000
436, 5, 10091291.000000
437, 5, 10031963.000000
437, 5, 10032939.000000
437, 5, 10016976.000000
437, 5, 10022105.000000
438, 5, 10004308.000000
438, 5, 10021894.000000
438, 5, 10021470.000000
438, 5, 10024396.000000
439, 5, 10011021.000000
439, 5, 10034799.000000
439, 5, 10022759.000000
439, 5, 10013302.000000
440, 5, 10040335.000000
440, 5, 10008869.000000
440, 5, 10007894.000000
440, 5, 10031095.000000
441, 5, 10018894.000000
441, 5, 10008180.000000
441, 5, 10042646.000000
441, 5, 10029724.000000
442, 5, 10022037.000000
442, 5, 10027088.000000
442, 5, 10030279.000000
442, 5, 10140598.000000
443, 5, 10032969.000000
443, 5, 10017348.000000
443, 5, 10035947.000000
443, 5, 10088673.000000
444, 5, 10015650.000000
444, 5, 10022944.000000
444, 5, 10013385.000000
444, 5, 10090912.000000
445, 5, 10017928.000000
445, 5, 10058763.000000
445, 5, 10030229.000000
445, 5, 10030846.000000
446, 5, 10040201.000000
446, 5, 10023997.000000
446, 5, 10028574.000000
446, 5, 10033880.000000
447, 5, 10208872.000000
447, 5, 10003930.000000
447, 5, 10030226.000000
447, 5, 10040504.000000
448, 5, 10017946.000000
448, 5, 10034749.000000
448, 5, 10013633.000000
448, 5, 10035852.000000
449, 5, 10018365.000000
449, 5, 10052187.000000
449, 5, 10011979.000000
449, 5, 10101918.000000
450, 5, 10029678.000000
450, 5, 10028712.000000
450, 5, 10058122.000000
450, 5, 10023409.000000
451, 5, 10024312.000000
451, 5, 10034049.000000
451, 5, 10031967.000000
451, 5, 10089141.000000
452, 5, 10009274.000000
452, 5, 10073331.000000
452, 5, 10034597.000000
452, 5, 10020345.000000
453, 5, 10015284.000000
453, 5, 10024188.000000
453, 5, 10028878.000000
453, 5, 10008950.000000
454, 5, 10042474.000000
454, 5, 10045625.000000
454, 5, 10003609.000000
454, 5, 10041628.000000
455, 5, 10015742.000000
455, 5, 10020412.000000
455, 5, 10047491.000000
455, 5, 10014877.000000
456, 5, 10028150.000000
456, 5, 10041584.000000
456, 5, 10014755.000000
456, 5, 10002618.000000
457, 5, 10063798.000000
457, 5, 10023756.000000
457, 5, 10019273.000000
457, 5, 10014886.000000
458, 5, 10028256.000000
458, 5, 10019611.000000
458, 5, 10066168.000000
458, 5, 10037119.000000
459, 5, 10019128.000000
459, 5, 10049589.000000
459, 5, 10017305.000000
459, 5, 10053249.000000
460, 5, 10036979.000000
460, 5, 10025440.000000
460, 5, 10066882.000000
460, 5, 10032246.000000
461, 5, 10021948.000000
461, 5, 10026927.000000
461, 5, 10026249.000000
461, 5, 10020124.000000
462, 5, 10035739.000000
462, 5, 10015770.000000
462, 5, 10035043.000000
462, 5, 10021833.000000
463, 5, 10020965.000000
463, 5, 10022670.000000
463, 5, 10046188.000000
463, 5, 10017005.000000
464, 5, 10035398.000000
464, 5, 10018763.000000
464, 5, 10051251.000000
464, 5, 10040275.000000
465, 5, 10048990.000000
465, 5, 10024758.000000
465, 5, 10033731.000000
465, 5, 10010004.000000
466, 5, 10076720.000000
466, 5, 10022873.000000
466, 5, 10023837.000000
466, 5, 10016588.000000
467, 5, 10018429.000000
467, 5, 10044979.000000
467, 5, 10076491.000000
467, 5, 10018417.000000
468, 5, 10023966.000000
468, 5, 10026827.000000
468, 5, 10045762.000000
468, 5, 10022059.000000
469, 5, 10021029.000000
469, 5, 10013070.000000
469, 5, 10023051.000000
469, 5, 10060488.000000
470, 5, 10027796.000000
470, 5, 10028485.000000
470, 5, 10035384.000000
470, 5, 10024457.000000
471, 5, 10014600.000000
471, 5, 10113628.000000
471, 5, 10033788.000000
471, 5, 10016625.000000
472, 5, 10015946.000000
472, 5, 10010077.000000
472, 5, 10017450.000000
472, 5, 10023282.000000
473, 5, 10008604.000000
473, 5, 10033188.000000
473, 5, 10044085.000000
473, 5, 10071109.000000
474, 5, 10074852.000000
474, 5, 10039366.000000
474, 5, 10011680.000000
474, 5, 10090244.000000
475, 5, 10014701.000000
475, 5, 10102237.000000
475, 5, 10037738.000000
475, 5, 10031191.000000
476, 5, 10060661.000000
476, 5, 10016876.000000
476, 5, 10019700.000000
476, 5, 10073214.000000
477, 5, 10025751.000000
477, 5, 10047741.000000
477, 5, 10034378.000000
477, 5, 10032188.000000
478, 5, 10150658.000000
478, 5, 10093263.000000
478, 5, 10024876.000000
478, 5, 10021554.000000
479, 5, 10019898.000000
479, 5, 10012993.000000
479, 5, 10038207.000000
479, 5, 10016301.000000
480, 5, 10032300.000000
480, 5, 10124576.000000
480, 5, 10018947.000000
480, 5, 10010053.000000
481, 5, 10064865.000000
481, 5, 10035577.000000
481, 5, 10113855.000000
481, 5, 10024872.000000
482, 5, 10026332.000000
482, 5, 10037039.000000
482, 5, 10045000.000000
482, 5, 10026654.000000
483, 5, 10025911.000000
483, 5, 10040078.000000
483, 5, 10014362.000000
483, 5, 10111685.000000
484, 5, 10030334.000000
484, 5, 10022830.000000
484, 5, 10038092.000000
484, 5, 10033869.000000
485, 5, 10044658.000000
485, 5, 10024149.000000
485, 5, 10026556.000000
485, 5, 10015802.000000
486, 5, 10025993.000000
486, 5, 10018881.000000
486, 5, 10028627.000000
486, 5, 10024775.000000
487, 5, 10022181.000000
487, 5, 10012243.000000
487, 5, 10016905.000000
487, 5, 10020655.000000
488, 5, 10052591.000000
488, 5, 10040544.000000
488, 5, 10044216.000000
488, 5, 10026634.000000
489, 5, 10071576.000000
489, 5, 10024093.000000
489, 5, 10012772.000000
489, 5, 10025287.000000
490, 5, 10111821.000000
490, 5, 10123166.000000
490, 5, 10026459.000000
490, 5, 10067018.000000
491, 5, 10058469.000000
491, 5, 10030215.000000
491, 5, 10027682.000000
491, 5, 10021314.000000
492, 5, 10007314.000000
492, 5, 10020367.000000
492, 5, 10086549.000000
492, 5, 10080715.000000
493, 5, 10030320.000000
493, 5, 10049990.000000
493, 5, 10028041.000000
493, 5, 10025361.000000
494, 5, 10087058.000000
494, 5, 10020907.000000
494, 5, 10080782.000000
494, 5, 10016481.000000
495, 5, 10067743.000000
495, 5, 10065050.000000
495, 5, 10117360.000000
495, 5, 10076546.000000
496, 5, 10025465.000000
496, 5, 10091238.000000
496, 5, 10020302.000000
496, 5, 10060804.000000
497, 5, 10060886.000000
497, 5, 10039605.000000
497, 5, 10077009.000000
497, 5, 10036475.000000
498, 5, 10014413.000000
498, 5, 10020511.000000
498, 5, 10039949.000000
498, 5, 10029267.000000
499, 5, 10132707.000000
499, 5, 10020595.000000
499, 5, 10089416.000000
499, 5, 10062090.000000
