
Codigo de caso, Cantidad de gimnasios, Cantidad de paradas, Capacidad de la mochila, Tiempo, Distancia del camino, Cantidad de cambios, Codigo de vecindad
50, 50, 1500, 200, 400085, 242874, 2
50, 50, 1500, 200, 402062, 242874, 2
50, 50, 1500, 200, 393477, 242874, 2
50, 50, 1500, 200, 392473, 242874, 2
50, 50, 1500, 200, 397095, 242874, 2
50, 50, 1500, 200, 405460, 242874, 2
50, 50, 1500, 200, 391060, 242874, 2
50, 50, 1500, 200, 389114, 242874, 2
50, 50, 1500, 200, 400729, 242874, 2
50, 50, 1500, 200, 390979, 242874, 2
50, 50, 1500, 200, 392803, 242874, 2
50, 50, 1500, 200, 395991, 242874, 2
50, 50, 1500, 200, 413570, 242874, 2
50, 50, 1500, 200, 396187, 242874, 2
50, 50, 1500, 200, 435777, 242874, 2
50, 50, 1500, 200, 462720, 242874, 2
50, 50, 1500, 200, 478451, 242874, 2
50, 50, 1500, 200, 472909, 242874, 2
50, 50, 1500, 200, 464497, 242874, 2
50, 50, 1500, 200, 410193, 242874, 2
50, 50, 1500, 200, 490303, 242874, 2
50, 50, 1500, 200, 428843, 242874, 2
50, 50, 1500, 200, 401866, 242874, 2
50, 50, 1500, 200, 403353, 242874, 2
50, 50, 1500, 200, 415952, 242874, 2
50, 50, 1500, 200, 469081, 242874, 2
50, 50, 1500, 200, 442033, 242874, 2
50, 50, 1500, 200, 429965, 242874, 2
50, 50, 1500, 200, 429639, 242874, 2
50, 50, 1500, 200, 419624, 242874, 2
50, 50, 1500, 200, 425490, 242874, 2
50, 50, 1500, 200, 420020, 242874, 2
50, 50, 1500, 200, 411248, 242874, 2
50, 50, 1500, 200, 422586, 242874, 2
50, 50, 1500, 200, 466880, 242874, 2
50, 50, 1500, 200, 446923, 242874, 2
50, 50, 1500, 200, 465115, 242874, 2
50, 50, 1500, 200, 477827, 242874, 2
50, 50, 1500, 200, 449833, 242874, 2
50, 50, 1500, 200, 422668, 242874, 2
50, 50, 1500, 200, 422432, 242874, 2
50, 50, 1500, 200, 428450, 242874, 2
50, 50, 1500, 200, 404137, 242874, 2
50, 50, 1500, 200, 396359, 242874, 2
50, 50, 1500, 200, 400482, 242874, 2
50, 50, 1500, 200, 409865, 242874, 2
50, 50, 1500, 200, 441066, 242874, 2
50, 50, 1500, 200, 465688, 242874, 2
50, 50, 1500, 200, 470634, 242874, 2
50, 50, 1500, 200, 468480, 242874, 2
