Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Numero de repeticion,Tiempo,Cantidad de instancias visitadas,Cantidad de instancias calculadas,Tamano del camino,Version de podas,Cantidad de podas 1,Cantidad de podas 2
2.0,4.0,4.0,4,719.0,68.0,62.0,3.0,4.0,43.0,36.0
2.0,4.0,4.0,5,736.0,68.0,62.0,3.0,4.0,43.0,36.0
2.0,4.0,4.0,6,771.0,68.0,62.0,3.0,4.0,43.0,36.0
2.0,4.0,4.0,7,723.0,68.0,62.0,3.0,4.0,43.0,36.0
2.0,4.0,4.0,0,1016.0,111.0,71.0,5.0,4.0,33.0,18.0
2.0,4.0,4.0,1,982.0,111.0,71.0,5.0,4.0,33.0,18.0
2.0,4.0,4.0,2,1013.0,111.0,71.0,5.0,4.0,33.0,18.0
2.0,4.0,4.0,3,846.0,111.0,71.0,5.0,4.0,33.0,18.0
2.0,4.0,4.0,4,738.0,111.0,71.0,5.0,4.0,33.0,18.0
2.0,4.0,4.0,5,967.0,111.0,71.0,5.0,4.0,33.0,18.0
2.0,4.0,4.0,6,1325.0,111.0,71.0,5.0,4.0,33.0,18.0
2.0,4.0,4.0,7,1140.0,111.0,71.0,5.0,4.0,33.0,18.0
2.0,4.0,4.0,0,1244.0,129.0,79.0,5.0,4.0,37.0,11.0
2.0,4.0,4.0,1,1706.0,129.0,79.0,5.0,4.0,37.0,11.0
2.0,4.0,4.0,2,1799.0,129.0,79.0,5.0,4.0,37.0,11.0
2.0,4.0,4.0,3,1549.0,129.0,79.0,5.0,4.0,37.0,11.0
2.0,4.0,4.0,4,1565.0,129.0,79.0,5.0,4.0,37.0,11.0
2.0,4.0,4.0,5,1001.0,129.0,79.0,5.0,4.0,37.0,11.0
2.0,4.0,4.0,6,987.0,129.0,79.0,5.0,4.0,37.0,11.0
2.0,4.0,4.0,7,1292.0,129.0,79.0,5.0,4.0,37.0,11.0
2.0,4.0,4.0,0,1623.0,132.0,87.0,5.0,4.0,55.0,0.0
2.0,4.0,4.0,1,1549.0,132.0,87.0,5.0,4.0,55.0,0.0
2.0,4.0,4.0,2,1559.0,132.0,87.0,5.0,4.0,55.0,0.0
2.0,4.0,4.0,3,837.0,132.0,87.0,5.0,4.0,55.0,0.0
2.0,4.0,4.0,4,831.0,132.0,87.0,5.0,4.0,55.0,0.0
2.0,4.0,4.0,5,1092.0,132.0,87.0,5.0,4.0,55.0,0.0
2.0,4.0,4.0,6,1411.0,132.0,87.0,5.0,4.0,55.0,0.0
2.0,4.0,4.0,7,906.0,132.0,87.0,5.0,4.0,55.0,0.0
2.0,4.0,4.0,0,1195.0,128.0,90.0,4.0,4.0,54.0,33.0
2.0,4.0,4.0,1,1122.0,128.0,90.0,4.0,4.0,54.0,33.0
2.0,4.0,4.0,2,806.0,128.0,90.0,4.0,4.0,54.0,33.0
2.0,4.0,4.0,3,779.0,128.0,90.0,4.0,4.0,54.0,33.0
2.0,4.0,4.0,4,825.0,128.0,90.0,4.0,4.0,54.0,33.0
2.0,4.0,4.0,5,1024.0,128.0,90.0,4.0,4.0,54.0,33.0
2.0,4.0,4.0,6,1221.0,128.0,90.0,4.0,4.0,54.0,33.0
2.0,4.0,4.0,7,1215.0,128.0,90.0,4.0,4.0,54.0,33.0
2.0,4.0,4.0,0,632.0,8.0,8.0,3.0,4.0,2.0,24.0
2.0,4.0,4.0,1,552.0,8.0,8.0,3.0,4.0,2.0,24.0
2.0,4.0,4.0,2,487.0,8.0,8.0,3.0,4.0,2.0,24.0
2.0,4.0,4.0,3,396.0,8.0,8.0,3.0,4.0,2.0,24.0
2.0,4.0,4.0,4,361.0,8.0,8.0,3.0,4.0,2.0,24.0
2.0,4.0,4.0,5,346.0,8.0,8.0,3.0,4.0,2.0,24.0
2.0,4.0,4.0,6,922.0,8.0,8.0,3.0,4.0,2.0,24.0
2.0,4.0,4.0,7,771.0,8.0,8.0,3.0,4.0,2.0,24.0
2.0,4.0,4.0,0,886.0,20.0,19.0,3.0,4.0,10.0,28.0
2.0,4.0,4.0,1,606.0,20.0,19.0,3.0,4.0,10.0,28.0
2.0,4.0,4.0,2,521.0,20.0,19.0,3.0,4.0,10.0,28.0
2.0,4.0,4.0,3,526.0,20.0,19.0,3.0,4.0,10.0,28.0
2.0,4.0,4.0,4,513.0,20.0,19.0,3.0,4.0,10.0,28.0
2.0,4.0,4.0,5,397.0,20.0,19.0,3.0,4.0,10.0,28.0
2.0,4.0,4.0,6,400.0,20.0,19.0,3.0,4.0,10.0,28.0
2.0,4.0,4.0,7,386.0,20.0,19.0,3.0,4.0,10.0,28.0
2.0,4.0,4.0,0,779.0,121.0,86.0,4.0,4.0,48.0,35.0
2.0,4.0,4.0,1,1054.0,121.0,86.0,4.0,4.0,48.0,35.0
2.0,4.0,4.0,2,1084.0,121.0,86.0,4.0,4.0,48.0,35.0
2.0,4.0,4.0,3,1055.0,121.0,86.0,4.0,4.0,48.0,35.0
2.0,4.0,4.0,4,880.0,121.0,86.0,4.0,4.0,48.0,35.0
2.0,4.0,4.0,5,756.0,121.0,86.0,4.0,4.0,48.0,35.0
2.0,4.0,4.0,6,1015.0,121.0,86.0,4.0,4.0,48.0,35.0
2.0,4.0,4.0,7,1032.0,121.0,86.0,4.0,4.0,48.0,35.0
3.0,4.0,4.0,0,4550.0,356.0,171.0,7.0,4.0,47.0,0.0
3.0,4.0,4.0,1,3114.0,356.0,171.0,7.0,4.0,47.0,0.0
3.0,4.0,4.0,2,4035.0,356.0,171.0,7.0,4.0,47.0,0.0
3.0,4.0,4.0,3,2927.0,356.0,171.0,7.0,4.0,47.0,0.0
3.0,4.0,4.0,4,2656.0,356.0,171.0,7.0,4.0,47.0,0.0
3.0,4.0,4.0,5,2400.0,356.0,171.0,7.0,4.0,47.0,0.0
3.0,4.0,4.0,6,2108.0,356.0,171.0,7.0,4.0,47.0,0.0
3.0,4.0,4.0,7,2818.0,356.0,171.0,7.0,4.0,47.0,0.0
3.0,4.0,4.0,0,1778.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,1,1357.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,2,1342.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,3,1851.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,4,3158.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,5,2499.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,6,2328.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,7,1988.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,0,2343.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,1,1806.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,2,1928.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,3,1735.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,4,1753.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,5,1762.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,6,1343.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,7,1349.0,232.0,122.0,6.0,4.0,32.0,0.0
3.0,4.0,4.0,0,3004.0,367.0,199.0,6.0,4.0,84.0,11.0
3.0,4.0,4.0,1,5058.0,367.0,199.0,6.0,4.0,84.0,11.0
3.0,4.0,4.0,2,2353.0,367.0,199.0,6.0,4.0,84.0,11.0
3.0,4.0,4.0,3,2166.0,367.0,199.0,6.0,4.0,84.0,11.0
3.0,4.0,4.0,4,2366.0,367.0,199.0,6.0,4.0,84.0,11.0
3.0,4.0,4.0,5,2205.0,367.0,199.0,6.0,4.0,84.0,11.0
3.0,4.0,4.0,6,4781.0,367.0,199.0,6.0,4.0,84.0,11.0
3.0,4.0,4.0,7,3314.0,367.0,199.0,6.0,4.0,84.0,11.0
3.0,4.0,4.0,0,3007.0,372.0,202.0,6.0,4.0,84.0,12.0
3.0,4.0,4.0,1,2828.0,372.0,202.0,6.0,4.0,84.0,12.0
3.0,4.0,4.0,2,2435.0,372.0,202.0,6.0,4.0,84.0,12.0
3.0,4.0,4.0,3,2505.0,372.0,202.0,6.0,4.0,84.0,12.0
3.0,4.0,4.0,4,2147.0,372.0,202.0,6.0,4.0,84.0,12.0
3.0,4.0,4.0,5,3427.0,372.0,202.0,6.0,4.0,84.0,12.0
3.0,4.0,4.0,6,3499.0,372.0,202.0,6.0,4.0,84.0,12.0
3.0,4.0,4.0,7,2349.0,372.0,202.0,6.0,4.0,84.0,12.0
3.0,4.0,4.0,0,2927.0,415.0,224.0,6.0,4.0,85.0,13.0
3.0,4.0,4.0,1,3034.0,415.0,224.0,6.0,4.0,85.0,13.0
3.0,4.0,4.0,2,2934.0,415.0,224.0,6.0,4.0,85.0,13.0
3.0,4.0,4.0,3,12104.0,415.0,224.0,6.0,4.0,85.0,13.0
3.0,4.0,4.0,4,2320.0,415.0,224.0,6.0,4.0,85.0,13.0
3.0,4.0,4.0,5,2373.0,415.0,224.0,6.0,4.0,85.0,13.0
3.0,4.0,4.0,6,3965.0,415.0,224.0,6.0,4.0,85.0,13.0
3.0,4.0,4.0,7,4713.0,415.0,224.0,6.0,4.0,85.0,13.0
3.0,4.0,4.0,0,4339.0,381.0,202.0,6.0,4.0,84.0,3.0
3.0,4.0,4.0,1,3215.0,381.0,202.0,6.0,4.0,84.0,3.0
3.0,4.0,4.0,2,2724.0,381.0,202.0,6.0,4.0,84.0,3.0
3.0,4.0,4.0,3,2603.0,381.0,202.0,6.0,4.0,84.0,3.0
3.0,4.0,4.0,4,2184.0,381.0,202.0,6.0,4.0,84.0,3.0
3.0,4.0,4.0,5,2929.0,381.0,202.0,6.0,4.0,84.0,3.0
3.0,4.0,4.0,6,4926.0,381.0,202.0,6.0,4.0,84.0,3.0
3.0,4.0,4.0,7,3216.0,381.0,202.0,6.0,4.0,84.0,3.0
3.0,4.0,4.0,0,1787.0,288.0,168.0,7.0,4.0,54.0,0.0
3.0,4.0,4.0,1,1941.0,288.0,168.0,7.0,4.0,54.0,0.0
3.0,4.0,4.0,2,2325.0,288.0,168.0,7.0,4.0,54.0,0.0
3.0,4.0,4.0,3,2324.0,288.0,168.0,7.0,4.0,54.0,0.0
3.0,4.0,4.0,4,2317.0,288.0,168.0,7.0,4.0,54.0,0.0
3.0,4.0,4.0,5,1732.0,288.0,168.0,7.0,4.0,54.0,0.0
3.0,4.0,4.0,6,1681.0,288.0,168.0,7.0,4.0,54.0,0.0
3.0,4.0,4.0,7,1803.0,288.0,168.0,7.0,4.0,54.0,0.0
4.0,4.0,4.0,0,9779.0,1444.0,658.0,7.0,4.0,208.0,78.0
4.0,4.0,4.0,1,7425.0,1444.0,658.0,7.0,4.0,208.0,78.0
4.0,4.0,4.0,2,7578.0,1444.0,658.0,7.0,4.0,208.0,78.0
4.0,4.0,4.0,3,7847.0,1444.0,658.0,7.0,4.0,208.0,78.0
4.0,4.0,4.0,4,8441.0,1444.0,658.0,7.0,4.0,208.0,78.0
4.0,4.0,4.0,5,11452.0,1444.0,658.0,7.0,4.0,208.0,78.0
4.0,4.0,4.0,6,10122.0,1444.0,658.0,7.0,4.0,208.0,78.0
4.0,4.0,4.0,7,7378.0,1444.0,658.0,7.0,4.0,208.0,78.0
4.0,4.0,4.0,0,6174.0,1152.0,530.0,8.0,4.0,147.0,0.0
4.0,4.0,4.0,1,8323.0,1152.0,530.0,8.0,4.0,147.0,0.0
4.0,4.0,4.0,2,6145.0,1152.0,530.0,8.0,4.0,147.0,0.0
4.0,4.0,4.0,3,6625.0,1152.0,530.0,8.0,4.0,147.0,0.0
4.0,4.0,4.0,4,10775.0,1152.0,530.0,8.0,4.0,147.0,0.0
4.0,4.0,4.0,5,12412.0,1152.0,530.0,8.0,4.0,147.0,0.0
4.0,4.0,4.0,6,7151.0,1152.0,530.0,8.0,4.0,147.0,0.0
4.0,4.0,4.0,7,9601.0,1152.0,530.0,8.0,4.0,147.0,0.0
4.0,4.0,4.0,0,5946.0,1093.0,508.0,8.0,4.0,192.0,1.0
4.0,4.0,4.0,1,7413.0,1093.0,508.0,8.0,4.0,192.0,1.0
4.0,4.0,4.0,2,10030.0,1093.0,508.0,8.0,4.0,192.0,1.0
4.0,4.0,4.0,3,6989.0,1093.0,508.0,8.0,4.0,192.0,1.0
4.0,4.0,4.0,4,8029.0,1093.0,508.0,8.0,4.0,192.0,1.0
4.0,4.0,4.0,5,8785.0,1093.0,508.0,8.0,4.0,192.0,1.0
4.0,4.0,4.0,6,7292.0,1093.0,508.0,8.0,4.0,192.0,1.0
4.0,4.0,4.0,7,7716.0,1093.0,508.0,8.0,4.0,192.0,1.0
4.0,4.0,4.0,0,18098.0,2726.0,1147.0,6.0,4.0,421.0,182.0
4.0,4.0,4.0,1,13158.0,2726.0,1147.0,6.0,4.0,421.0,182.0
4.0,4.0,4.0,2,14643.0,2726.0,1147.0,6.0,4.0,421.0,182.0
4.0,4.0,4.0,3,13157.0,2726.0,1147.0,6.0,4.0,421.0,182.0
4.0,4.0,4.0,4,14972.0,2726.0,1147.0,6.0,4.0,421.0,182.0
4.0,4.0,4.0,5,16732.0,2726.0,1147.0,6.0,4.0,421.0,182.0
4.0,4.0,4.0,6,15607.0,2726.0,1147.0,6.0,4.0,421.0,182.0
4.0,4.0,4.0,7,16628.0,2726.0,1147.0,6.0,4.0,421.0,182.0
4.0,4.0,4.0,0,6532.0,948.0,432.0,8.0,4.0,111.0,0.0
4.0,4.0,4.0,1,4888.0,948.0,432.0,8.0,4.0,111.0,0.0
4.0,4.0,4.0,2,4793.0,948.0,432.0,8.0,4.0,111.0,0.0
4.0,4.0,4.0,3,6254.0,948.0,432.0,8.0,4.0,111.0,0.0
4.0,4.0,4.0,4,5638.0,948.0,432.0,8.0,4.0,111.0,0.0
4.0,4.0,4.0,5,4904.0,948.0,432.0,8.0,4.0,111.0,0.0
4.0,4.0,4.0,6,5775.0,948.0,432.0,8.0,4.0,111.0,0.0
4.0,4.0,4.0,7,13548.0,948.0,432.0,8.0,4.0,111.0,0.0
4.0,4.0,4.0,0,6733.0,1288.0,613.0,7.0,4.0,181.0,18.0
4.0,4.0,4.0,1,6631.0,1288.0,613.0,7.0,4.0,181.0,18.0
4.0,4.0,4.0,2,8562.0,1288.0,613.0,7.0,4.0,181.0,18.0
4.0,4.0,4.0,3,6482.0,1288.0,613.0,7.0,4.0,181.0,18.0
4.0,4.0,4.0,4,10908.0,1288.0,613.0,7.0,4.0,181.0,18.0
4.0,4.0,4.0,5,9055.0,1288.0,613.0,7.0,4.0,181.0,18.0
4.0,4.0,4.0,6,7060.0,1288.0,613.0,7.0,4.0,181.0,18.0
4.0,4.0,4.0,7,6643.0,1288.0,613.0,7.0,4.0,181.0,18.0
4.0,4.0,4.0,0,10324.0,1443.0,660.0,7.0,4.0,207.0,84.0
4.0,4.0,4.0,1,8026.0,1443.0,660.0,7.0,4.0,207.0,84.0
4.0,4.0,4.0,2,8194.0,1443.0,660.0,7.0,4.0,207.0,84.0
4.0,4.0,4.0,3,8323.0,1443.0,660.0,7.0,4.0,207.0,84.0
4.0,4.0,4.0,4,8661.0,1443.0,660.0,7.0,4.0,207.0,84.0
4.0,4.0,4.0,5,9790.0,1443.0,660.0,7.0,4.0,207.0,84.0
4.0,4.0,4.0,6,9533.0,1443.0,660.0,7.0,4.0,207.0,84.0
4.0,4.0,4.0,7,8886.0,1443.0,660.0,7.0,4.0,207.0,84.0
4.0,4.0,4.0,0,9172.0,1462.0,660.0,7.0,4.0,209.0,63.0
4.0,4.0,4.0,1,8426.0,1462.0,660.0,7.0,4.0,209.0,63.0
4.0,4.0,4.0,2,11697.0,1462.0,660.0,7.0,4.0,209.0,63.0
4.0,4.0,4.0,3,11169.0,1462.0,660.0,7.0,4.0,209.0,63.0
4.0,4.0,4.0,4,8923.0,1462.0,660.0,7.0,4.0,209.0,63.0
4.0,4.0,4.0,5,9895.0,1462.0,660.0,7.0,4.0,209.0,63.0
4.0,4.0,4.0,6,9131.0,1462.0,660.0,7.0,4.0,209.0,63.0
4.0,4.0,4.0,7,8001.0,1462.0,660.0,7.0,4.0,209.0,63.0
5.0,4.0,4.0,0,22864.0,3795.0,1554.0,9.0,4.0,340.0,1.0
5.0,4.0,4.0,1,24635.0,3795.0,1554.0,9.0,4.0,340.0,1.0
5.0,4.0,4.0,2,28880.0,3795.0,1554.0,9.0,4.0,340.0,1.0
5.0,4.0,4.0,3,19460.0,3795.0,1554.0,9.0,4.0,340.0,1.0
5.0,4.0,4.0,4,20914.0,3795.0,1554.0,9.0,4.0,340.0,1.0
5.0,4.0,4.0,5,21232.0,3795.0,1554.0,9.0,4.0,340.0,1.0
5.0,4.0,4.0,6,30058.0,3795.0,1554.0,9.0,4.0,340.0,1.0
5.0,4.0,4.0,7,20311.0,3795.0,1554.0,9.0,4.0,340.0,1.0
5.0,4.0,4.0,0,17005.0,3360.0,1394.0,9.0,4.0,334.0,0.0
5.0,4.0,4.0,1,18585.0,3360.0,1394.0,9.0,4.0,334.0,0.0
5.0,4.0,4.0,2,18086.0,3360.0,1394.0,9.0,4.0,334.0,0.0
5.0,4.0,4.0,3,16742.0,3360.0,1394.0,9.0,4.0,334.0,0.0
5.0,4.0,4.0,4,18630.0,3360.0,1394.0,9.0,4.0,334.0,0.0
5.0,4.0,4.0,5,18473.0,3360.0,1394.0,9.0,4.0,334.0,0.0
5.0,4.0,4.0,6,16910.0,3360.0,1394.0,9.0,4.0,334.0,0.0
5.0,4.0,4.0,7,18687.0,3360.0,1394.0,9.0,4.0,334.0,0.0
5.0,4.0,4.0,0,32285.0,4179.0,1699.0,9.0,4.0,386.0,3.0
5.0,4.0,4.0,1,23504.0,4179.0,1699.0,9.0,4.0,386.0,3.0
5.0,4.0,4.0,2,20594.0,4179.0,1699.0,9.0,4.0,386.0,3.0
5.0,4.0,4.0,3,25610.0,4179.0,1699.0,9.0,4.0,386.0,3.0
5.0,4.0,4.0,4,23356.0,4179.0,1699.0,9.0,4.0,386.0,3.0
5.0,4.0,4.0,5,23127.0,4179.0,1699.0,9.0,4.0,386.0,3.0
5.0,4.0,4.0,6,23108.0,4179.0,1699.0,9.0,4.0,386.0,3.0
5.0,4.0,4.0,7,29355.0,4179.0,1699.0,9.0,4.0,386.0,3.0
5.0,4.0,4.0,0,28794.0,3194.0,1335.0,9.0,4.0,289.0,0.0
5.0,4.0,4.0,1,19794.0,3194.0,1335.0,9.0,4.0,289.0,0.0
5.0,4.0,4.0,2,17106.0,3194.0,1335.0,9.0,4.0,289.0,0.0
5.0,4.0,4.0,3,22104.0,3194.0,1335.0,9.0,4.0,289.0,0.0
5.0,4.0,4.0,4,18718.0,3194.0,1335.0,9.0,4.0,289.0,0.0
5.0,4.0,4.0,5,17884.0,3194.0,1335.0,9.0,4.0,289.0,0.0
5.0,4.0,4.0,6,20416.0,3194.0,1335.0,9.0,4.0,289.0,0.0
5.0,4.0,4.0,7,20327.0,3194.0,1335.0,9.0,4.0,289.0,0.0
5.0,4.0,4.0,0,23204.0,4182.0,1699.0,9.0,4.0,386.0,0.0
5.0,4.0,4.0,1,22987.0,4182.0,1699.0,9.0,4.0,386.0,0.0
5.0,4.0,4.0,2,24788.0,4182.0,1699.0,9.0,4.0,386.0,0.0
5.0,4.0,4.0,3,23161.0,4182.0,1699.0,9.0,4.0,386.0,0.0
5.0,4.0,4.0,4,23364.0,4182.0,1699.0,9.0,4.0,386.0,0.0
5.0,4.0,4.0,5,28771.0,4182.0,1699.0,9.0,4.0,386.0,0.0
5.0,4.0,4.0,6,26969.0,4182.0,1699.0,9.0,4.0,386.0,0.0
5.0,4.0,4.0,7,25537.0,4182.0,1699.0,9.0,4.0,386.0,0.0
5.0,4.0,4.0,0,23386.0,2863.0,1142.0,9.0,4.0,261.0,1.0
5.0,4.0,4.0,1,21138.0,2863.0,1142.0,9.0,4.0,261.0,1.0
5.0,4.0,4.0,2,17465.0,2863.0,1142.0,9.0,4.0,261.0,1.0
5.0,4.0,4.0,3,18900.0,2863.0,1142.0,9.0,4.0,261.0,1.0
5.0,4.0,4.0,4,16560.0,2863.0,1142.0,9.0,4.0,261.0,1.0
5.0,4.0,4.0,5,16917.0,2863.0,1142.0,9.0,4.0,261.0,1.0
5.0,4.0,4.0,6,18718.0,2863.0,1142.0,9.0,4.0,261.0,1.0
5.0,4.0,4.0,7,18320.0,2863.0,1142.0,9.0,4.0,261.0,1.0
5.0,4.0,4.0,0,12718.0,2620.0,1113.0,9.0,4.0,243.0,0.0
5.0,4.0,4.0,1,16515.0,2620.0,1113.0,9.0,4.0,243.0,0.0
5.0,4.0,4.0,2,12763.0,2620.0,1113.0,9.0,4.0,243.0,0.0
5.0,4.0,4.0,3,15893.0,2620.0,1113.0,9.0,4.0,243.0,0.0
5.0,4.0,4.0,4,12423.0,2620.0,1113.0,9.0,4.0,243.0,0.0
5.0,4.0,4.0,5,14840.0,2620.0,1113.0,9.0,4.0,243.0,0.0
5.0,4.0,4.0,6,13054.0,2620.0,1113.0,9.0,4.0,243.0,0.0
5.0,4.0,4.0,7,16166.0,2620.0,1113.0,9.0,4.0,243.0,0.0
5.0,4.0,4.0,0,35574.0,5131.0,2008.0,8.0,4.0,448.0,61.0
5.0,4.0,4.0,1,26935.0,5131.0,2008.0,8.0,4.0,448.0,61.0
5.0,4.0,4.0,2,27782.0,5131.0,2008.0,8.0,4.0,448.0,61.0
5.0,4.0,4.0,3,30585.0,5131.0,2008.0,8.0,4.0,448.0,61.0
5.0,4.0,4.0,4,30846.0,5131.0,2008.0,8.0,4.0,448.0,61.0
5.0,4.0,4.0,5,31579.0,5131.0,2008.0,8.0,4.0,448.0,61.0
