Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Numero de repeticion,Tiempo,Cantidad de instancias visitadas,Cantidad de instancias calculadas,Tamano del camino,Version de podas,Cantidad de podas 1,Cantidad de podas 2
1.0,4.0,4.0,0,127.0,32.0,32.0,2.0,0.0,28.0,0.0
1.0,4.0,4.0,1,195.0,32.0,32.0,2.0,0.0,28.0,0.0
1.0,4.0,4.0,2,193.0,32.0,32.0,2.0,0.0,28.0,0.0
1.0,4.0,4.0,3,192.0,32.0,32.0,2.0,0.0,28.0,0.0
1.0,4.0,4.0,4,142.0,32.0,32.0,2.0,0.0,28.0,0.0
1.0,4.0,4.0,5,195.0,32.0,32.0,2.0,0.0,28.0,0.0
1.0,4.0,4.0,6,101.0,32.0,32.0,2.0,0.0,28.0,0.0
1.0,4.0,4.0,7,101.0,32.0,32.0,2.0,0.0,28.0,0.0
2.0,4.0,4.0,0,708.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,1,926.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,2,1005.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,3,1321.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,4,1324.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,5,1123.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,6,965.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,7,714.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,0,759.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,1,771.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,2,1622.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,3,1495.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,4,2091.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,5,2098.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,6,1118.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,7,1085.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,0,1054.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,1,990.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,2,1014.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,3,1057.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,4,1045.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,5,1492.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,6,1495.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,7,1504.0,248.0,248.0,5.0,0.0,180.0,0.0
2.0,4.0,4.0,0,930.0,212.0,212.0,5.0,0.0,156.0,0.0
2.0,4.0,4.0,1,699.0,212.0,212.0,5.0,0.0,156.0,0.0
2.0,4.0,4.0,2,1247.0,212.0,212.0,5.0,0.0,156.0,0.0
2.0,4.0,4.0,3,1118.0,212.0,212.0,5.0,0.0,156.0,0.0
2.0,4.0,4.0,4,1123.0,212.0,212.0,5.0,0.0,156.0,0.0
2.0,4.0,4.0,5,1120.0,212.0,212.0,5.0,0.0,156.0,0.0
2.0,4.0,4.0,6,1174.0,212.0,212.0,5.0,0.0,156.0,0.0
2.0,4.0,4.0,7,1178.0,212.0,212.0,5.0,0.0,156.0,0.0
2.0,4.0,4.0,0,1106.0,264.0,264.0,4.0,0.0,216.0,0.0
2.0,4.0,4.0,1,878.0,264.0,264.0,4.0,0.0,216.0,0.0
2.0,4.0,4.0,2,1071.0,264.0,264.0,4.0,0.0,216.0,0.0
2.0,4.0,4.0,3,964.0,264.0,264.0,4.0,0.0,216.0,0.0
2.0,4.0,4.0,4,1772.0,264.0,264.0,4.0,0.0,216.0,0.0
2.0,4.0,4.0,5,1650.0,264.0,264.0,4.0,0.0,216.0,0.0
2.0,4.0,4.0,6,1428.0,264.0,264.0,4.0,0.0,216.0,0.0
2.0,4.0,4.0,7,1432.0,264.0,264.0,4.0,0.0,216.0,0.0
2.0,4.0,4.0,0,1226.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,1,690.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,2,679.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,3,1269.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,4,1211.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,5,1209.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,6,1107.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,7,894.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,0,935.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,1,681.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,2,1154.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,3,907.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,4,1391.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,5,1391.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,6,1537.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,7,1158.0,224.0,224.0,3.0,0.0,188.0,0.0
2.0,4.0,4.0,0,1245.0,288.0,288.0,4.0,0.0,228.0,0.0
2.0,4.0,4.0,1,887.0,288.0,288.0,4.0,0.0,228.0,0.0
2.0,4.0,4.0,2,939.0,288.0,288.0,4.0,0.0,228.0,0.0
2.0,4.0,4.0,3,918.0,288.0,288.0,4.0,0.0,228.0,0.0
2.0,4.0,4.0,4,1229.0,288.0,288.0,4.0,0.0,228.0,0.0
2.0,4.0,4.0,5,1206.0,288.0,288.0,4.0,0.0,228.0,0.0
2.0,4.0,4.0,6,2003.0,288.0,288.0,4.0,0.0,228.0,0.0
2.0,4.0,4.0,7,1861.0,288.0,288.0,4.0,0.0,228.0,0.0
3.0,4.0,4.0,0,5274.0,1164.0,1164.0,7.0,0.0,564.0,0.0
3.0,4.0,4.0,1,3794.0,1164.0,1164.0,7.0,0.0,564.0,0.0
3.0,4.0,4.0,2,3748.0,1164.0,1164.0,7.0,0.0,564.0,0.0
3.0,4.0,4.0,3,4402.0,1164.0,1164.0,7.0,0.0,564.0,0.0
3.0,4.0,4.0,4,7317.0,1164.0,1164.0,7.0,0.0,564.0,0.0
3.0,4.0,4.0,5,4618.0,1164.0,1164.0,7.0,0.0,564.0,0.0
3.0,4.0,4.0,6,3732.0,1164.0,1164.0,7.0,0.0,564.0,0.0
3.0,4.0,4.0,7,6966.0,1164.0,1164.0,7.0,0.0,564.0,0.0
3.0,4.0,4.0,0,2328.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,1,2332.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,2,2049.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,3,1782.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,4,1753.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,5,2430.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,6,2514.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,7,2659.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,0,1939.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,1,1379.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,2,1356.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,3,1389.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,4,1933.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,5,1806.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,6,1864.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,7,1506.0,596.0,596.0,0.0,0.0,108.0,0.0
3.0,4.0,4.0,0,4459.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,1,4806.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,2,4330.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,3,5578.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,4,4207.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,5,3295.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,6,4425.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,7,4589.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,0,4592.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,1,4527.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,2,3342.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,3,4394.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,4,4175.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,5,4993.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,6,5002.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,7,3325.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,0,5190.0,1272.0,1272.0,6.0,0.0,720.0,0.0
3.0,4.0,4.0,1,7464.0,1272.0,1272.0,6.0,0.0,720.0,0.0
3.0,4.0,4.0,2,13049.0,1272.0,1272.0,6.0,0.0,720.0,0.0
3.0,4.0,4.0,3,4516.0,1272.0,1272.0,6.0,0.0,720.0,0.0
3.0,4.0,4.0,4,4092.0,1272.0,1272.0,6.0,0.0,720.0,0.0
3.0,4.0,4.0,5,5647.0,1272.0,1272.0,6.0,0.0,720.0,0.0
3.0,4.0,4.0,6,5605.0,1272.0,1272.0,6.0,0.0,720.0,0.0
3.0,4.0,4.0,7,5321.0,1272.0,1272.0,6.0,0.0,720.0,0.0
3.0,4.0,4.0,0,6314.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,1,5882.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,2,5568.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,3,4691.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,4,3410.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,5,4689.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,6,4544.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,7,6211.0,1056.0,1056.0,6.0,0.0,576.0,0.0
3.0,4.0,4.0,0,2721.0,692.0,692.0,7.0,0.0,288.0,0.0
3.0,4.0,4.0,1,2032.0,692.0,692.0,7.0,0.0,288.0,0.0
3.0,4.0,4.0,2,2054.0,692.0,692.0,7.0,0.0,288.0,0.0
3.0,4.0,4.0,3,2755.0,692.0,692.0,7.0,0.0,288.0,0.0
3.0,4.0,4.0,4,4857.0,692.0,692.0,7.0,0.0,288.0,0.0
3.0,4.0,4.0,5,3284.0,692.0,692.0,7.0,0.0,288.0,0.0
3.0,4.0,4.0,6,2334.0,692.0,692.0,7.0,0.0,288.0,0.0
3.0,4.0,4.0,7,2759.0,692.0,692.0,7.0,0.0,288.0,0.0
4.0,4.0,4.0,0,45285.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,1,39877.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,2,35076.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,3,41438.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,4,41019.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,5,38351.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,6,33247.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,7,43882.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,0,18687.0,5808.0,5808.0,8.0,0.0,2460.0,0.0
4.0,4.0,4.0,1,23735.0,5808.0,5808.0,8.0,0.0,2460.0,0.0
4.0,4.0,4.0,2,20921.0,5808.0,5808.0,8.0,0.0,2460.0,0.0
4.0,4.0,4.0,3,19012.0,5808.0,5808.0,8.0,0.0,2460.0,0.0
4.0,4.0,4.0,4,19552.0,5808.0,5808.0,8.0,0.0,2460.0,0.0
4.0,4.0,4.0,5,20913.0,5808.0,5808.0,8.0,0.0,2460.0,0.0
4.0,4.0,4.0,6,25944.0,5808.0,5808.0,8.0,0.0,2460.0,0.0
4.0,4.0,4.0,7,20416.0,5808.0,5808.0,8.0,0.0,2460.0,0.0
4.0,4.0,4.0,0,21006.0,5672.0,5672.0,8.0,0.0,2676.0,0.0
4.0,4.0,4.0,1,24384.0,5672.0,5672.0,8.0,0.0,2676.0,0.0
4.0,4.0,4.0,2,22116.0,5672.0,5672.0,8.0,0.0,2676.0,0.0
4.0,4.0,4.0,3,20939.0,5672.0,5672.0,8.0,0.0,2676.0,0.0
4.0,4.0,4.0,4,21543.0,5672.0,5672.0,8.0,0.0,2676.0,0.0
4.0,4.0,4.0,5,23295.0,5672.0,5672.0,8.0,0.0,2676.0,0.0
4.0,4.0,4.0,6,23689.0,5672.0,5672.0,8.0,0.0,2676.0,0.0
4.0,4.0,4.0,7,20054.0,5672.0,5672.0,8.0,0.0,2676.0,0.0
4.0,4.0,4.0,0,63770.0,17432.0,17432.0,6.0,0.0,12684.0,0.0
4.0,4.0,4.0,1,69444.0,17432.0,17432.0,6.0,0.0,12684.0,0.0
4.0,4.0,4.0,2,64067.0,17432.0,17432.0,6.0,0.0,12684.0,0.0
4.0,4.0,4.0,3,63915.0,17432.0,17432.0,6.0,0.0,12684.0,0.0
4.0,4.0,4.0,4,69296.0,17432.0,17432.0,6.0,0.0,12684.0,0.0
4.0,4.0,4.0,5,69278.0,17432.0,17432.0,6.0,0.0,12684.0,0.0
4.0,4.0,4.0,6,63885.0,17432.0,17432.0,6.0,0.0,12684.0,0.0
4.0,4.0,4.0,7,63599.0,17432.0,17432.0,6.0,0.0,12684.0,0.0
4.0,4.0,4.0,0,12153.0,4516.0,4516.0,8.0,0.0,1128.0,0.0
4.0,4.0,4.0,1,14788.0,4516.0,4516.0,8.0,0.0,1128.0,0.0
4.0,4.0,4.0,2,12900.0,4516.0,4516.0,8.0,0.0,1128.0,0.0
4.0,4.0,4.0,3,13850.0,4516.0,4516.0,8.0,0.0,1128.0,0.0
4.0,4.0,4.0,4,13367.0,4516.0,4516.0,8.0,0.0,1128.0,0.0
4.0,4.0,4.0,5,11995.0,4516.0,4516.0,8.0,0.0,1128.0,0.0
4.0,4.0,4.0,6,13318.0,4516.0,4516.0,8.0,0.0,1128.0,0.0
4.0,4.0,4.0,7,12190.0,4516.0,4516.0,8.0,0.0,1128.0,0.0
4.0,4.0,4.0,0,30105.0,6360.0,6360.0,7.0,0.0,2820.0,0.0
4.0,4.0,4.0,1,27164.0,6360.0,6360.0,7.0,0.0,2820.0,0.0
4.0,4.0,4.0,2,22024.0,6360.0,6360.0,7.0,0.0,2820.0,0.0
4.0,4.0,4.0,3,20187.0,6360.0,6360.0,7.0,0.0,2820.0,0.0
4.0,4.0,4.0,4,22741.0,6360.0,6360.0,7.0,0.0,2820.0,0.0
4.0,4.0,4.0,5,34610.0,6360.0,6360.0,7.0,0.0,2820.0,0.0
4.0,4.0,4.0,6,28827.0,6360.0,6360.0,7.0,0.0,2820.0,0.0
4.0,4.0,4.0,7,22687.0,6360.0,6360.0,7.0,0.0,2820.0,0.0
4.0,4.0,4.0,0,39993.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,1,45653.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,2,35458.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,3,34556.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,4,41591.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,5,34586.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,6,34315.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,7,34290.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,0,34368.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,1,35357.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,2,34619.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,3,34340.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,4,38811.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,5,39870.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,6,40861.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
4.0,4.0,4.0,7,35656.0,9640.0,9640.0,7.0,0.0,5316.0,0.0
5.0,4.0,4.0,0,118264.0,36992.0,36992.0,9.0,0.0,13152.0,0.0
5.0,4.0,4.0,1,118877.0,36992.0,36992.0,9.0,0.0,13152.0,0.0
5.0,4.0,4.0,2,128922.0,36992.0,36992.0,9.0,0.0,13152.0,0.0
5.0,4.0,4.0,3,117923.0,36992.0,36992.0,9.0,0.0,13152.0,0.0
5.0,4.0,4.0,4,126166.0,36992.0,36992.0,9.0,0.0,13152.0,0.0
5.0,4.0,4.0,5,120043.0,36992.0,36992.0,9.0,0.0,13152.0,0.0
5.0,4.0,4.0,6,124844.0,36992.0,36992.0,9.0,0.0,13152.0,0.0
5.0,4.0,4.0,7,126656.0,36992.0,36992.0,9.0,0.0,13152.0,0.0
5.0,4.0,4.0,0,120981.0,35148.0,35148.0,9.0,0.0,9324.0,0.0
5.0,4.0,4.0,1,120701.0,35148.0,35148.0,9.0,0.0,9324.0,0.0
5.0,4.0,4.0,2,110834.0,35148.0,35148.0,9.0,0.0,9324.0,0.0
5.0,4.0,4.0,3,109220.0,35148.0,35148.0,9.0,0.0,9324.0,0.0
5.0,4.0,4.0,4,119193.0,35148.0,35148.0,9.0,0.0,9324.0,0.0
5.0,4.0,4.0,5,111379.0,35148.0,35148.0,9.0,0.0,9324.0,0.0
5.0,4.0,4.0,6,110987.0,35148.0,35148.0,9.0,0.0,9324.0,0.0
5.0,4.0,4.0,7,113814.0,35148.0,35148.0,9.0,0.0,9324.0,0.0
5.0,4.0,4.0,0,171272.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,1,183529.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,2,181238.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,3,184350.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,4,189240.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,5,180496.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,6,176225.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,7,172953.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,0,91952.0,29576.0,29576.0,9.0,0.0,7632.0,0.0
5.0,4.0,4.0,1,91071.0,29576.0,29576.0,9.0,0.0,7632.0,0.0
5.0,4.0,4.0,2,99756.0,29576.0,29576.0,9.0,0.0,7632.0,0.0
5.0,4.0,4.0,3,91565.0,29576.0,29576.0,9.0,0.0,7632.0,0.0
5.0,4.0,4.0,4,95956.0,29576.0,29576.0,9.0,0.0,7632.0,0.0
5.0,4.0,4.0,5,97806.0,29576.0,29576.0,9.0,0.0,7632.0,0.0
5.0,4.0,4.0,6,101873.0,29576.0,29576.0,9.0,0.0,7632.0,0.0
5.0,4.0,4.0,7,89747.0,29576.0,29576.0,9.0,0.0,7632.0,0.0
5.0,4.0,4.0,0,177161.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,1,176200.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,2,176561.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,3,174732.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,4,173032.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,5,181910.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,6,177821.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,7,171345.0,51852.0,51852.0,9.0,0.0,20748.0,0.0
5.0,4.0,4.0,0,91924.0,29972.0,29972.0,9.0,0.0,7044.0,0.0
5.0,4.0,4.0,1,100429.0,29972.0,29972.0,9.0,0.0,7044.0,0.0
5.0,4.0,4.0,2,95758.0,29972.0,29972.0,9.0,0.0,7044.0,0.0
5.0,4.0,4.0,3,101397.0,29972.0,29972.0,9.0,0.0,7044.0,0.0
5.0,4.0,4.0,4,99416.0,29972.0,29972.0,9.0,0.0,7044.0,0.0
5.0,4.0,4.0,5,91813.0,29972.0,29972.0,9.0,0.0,7044.0,0.0
5.0,4.0,4.0,6,102398.0,29972.0,29972.0,9.0,0.0,7044.0,0.0
5.0,4.0,4.0,7,103965.0,29972.0,29972.0,9.0,0.0,7044.0,0.0
5.0,4.0,4.0,0,60199.0,20692.0,20692.0,9.0,0.0,3732.0,0.0
5.0,4.0,4.0,1,64471.0,20692.0,20692.0,9.0,0.0,3732.0,0.0
5.0,4.0,4.0,2,70433.0,20692.0,20692.0,9.0,0.0,3732.0,0.0
5.0,4.0,4.0,3,65609.0,20692.0,20692.0,9.0,0.0,3732.0,0.0
5.0,4.0,4.0,4,74240.0,20692.0,20692.0,9.0,0.0,3732.0,0.0
5.0,4.0,4.0,5,69790.0,20692.0,20692.0,9.0,0.0,3732.0,0.0
5.0,4.0,4.0,6,63058.0,20692.0,20692.0,9.0,0.0,3732.0,0.0
5.0,4.0,4.0,7,70763.0,20692.0,20692.0,9.0,0.0,3732.0,0.0
