Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Numero de repeticion,Tiempo,Cantidad de instancias visitadas,Cantidad de instancias calculadas,Tamano del camino,Version de podas,Cantidad de podas 1,Cantidad de podas 2
1.0,4.0,4.0,4,328.0,6.0,6.0,2.0,2.0,2.0,14.0
1.0,4.0,4.0,5,232.0,6.0,6.0,2.0,2.0,2.0,14.0
1.0,4.0,4.0,6,264.0,6.0,6.0,2.0,2.0,2.0,14.0
1.0,4.0,4.0,7,252.0,6.0,6.0,2.0,2.0,2.0,14.0
1.0,4.0,4.0,0,202.0,8.0,8.0,2.0,2.0,4.0,13.0
1.0,4.0,4.0,1,214.0,8.0,8.0,2.0,2.0,4.0,13.0
1.0,4.0,4.0,2,220.0,8.0,8.0,2.0,2.0,4.0,13.0
1.0,4.0,4.0,3,212.0,8.0,8.0,2.0,2.0,4.0,13.0
1.0,4.0,4.0,4,220.0,8.0,8.0,2.0,2.0,4.0,13.0
1.0,4.0,4.0,5,237.0,8.0,8.0,2.0,2.0,4.0,13.0
1.0,4.0,4.0,6,248.0,8.0,8.0,2.0,2.0,4.0,13.0
1.0,4.0,4.0,7,173.0,8.0,8.0,2.0,2.0,4.0,13.0
1.0,4.0,4.0,0,176.0,10.0,10.0,2.0,2.0,6.0,13.0
1.0,4.0,4.0,1,191.0,10.0,10.0,2.0,2.0,6.0,13.0
1.0,4.0,4.0,2,179.0,10.0,10.0,2.0,2.0,6.0,13.0
1.0,4.0,4.0,3,215.0,10.0,10.0,2.0,2.0,6.0,13.0
1.0,4.0,4.0,4,226.0,10.0,10.0,2.0,2.0,6.0,13.0
1.0,4.0,4.0,5,227.0,10.0,10.0,2.0,2.0,6.0,13.0
1.0,4.0,4.0,6,222.0,10.0,10.0,2.0,2.0,6.0,13.0
1.0,4.0,4.0,7,225.0,10.0,10.0,2.0,2.0,6.0,13.0
1.0,4.0,4.0,0,407.0,12.0,12.0,2.0,2.0,8.0,11.0
1.0,4.0,4.0,1,364.0,12.0,12.0,2.0,2.0,8.0,11.0
1.0,4.0,4.0,2,259.0,12.0,12.0,2.0,2.0,8.0,11.0
1.0,4.0,4.0,3,242.0,12.0,12.0,2.0,2.0,8.0,11.0
1.0,4.0,4.0,4,266.0,12.0,12.0,2.0,2.0,8.0,11.0
1.0,4.0,4.0,5,318.0,12.0,12.0,2.0,2.0,8.0,11.0
1.0,4.0,4.0,6,318.0,12.0,12.0,2.0,2.0,8.0,11.0
1.0,4.0,4.0,7,305.0,12.0,12.0,2.0,2.0,8.0,11.0
2.0,4.0,4.0,0,1031.0,81.0,75.0,3.0,2.0,52.0,40.0
2.0,4.0,4.0,1,1017.0,81.0,75.0,3.0,2.0,52.0,40.0
2.0,4.0,4.0,2,799.0,81.0,75.0,3.0,2.0,52.0,40.0
2.0,4.0,4.0,3,631.0,81.0,75.0,3.0,2.0,52.0,40.0
2.0,4.0,4.0,4,1056.0,81.0,75.0,3.0,2.0,52.0,40.0
2.0,4.0,4.0,5,938.0,81.0,75.0,3.0,2.0,52.0,40.0
2.0,4.0,4.0,6,1237.0,81.0,75.0,3.0,2.0,52.0,40.0
2.0,4.0,4.0,7,1243.0,81.0,75.0,3.0,2.0,52.0,40.0
2.0,4.0,4.0,0,1539.0,121.0,76.0,5.0,2.0,35.0,15.0
2.0,4.0,4.0,1,1095.0,121.0,76.0,5.0,2.0,35.0,15.0
2.0,4.0,4.0,2,987.0,121.0,76.0,5.0,2.0,35.0,15.0
2.0,4.0,4.0,3,1291.0,121.0,76.0,5.0,2.0,35.0,15.0
2.0,4.0,4.0,4,1282.0,121.0,76.0,5.0,2.0,35.0,15.0
2.0,4.0,4.0,5,1181.0,121.0,76.0,5.0,2.0,35.0,15.0
2.0,4.0,4.0,6,1052.0,121.0,76.0,5.0,2.0,35.0,15.0
2.0,4.0,4.0,7,795.0,121.0,76.0,5.0,2.0,35.0,15.0
2.0,4.0,4.0,0,1004.0,129.0,79.0,5.0,2.0,37.0,11.0
2.0,4.0,4.0,1,1015.0,129.0,79.0,5.0,2.0,37.0,11.0
2.0,4.0,4.0,2,1021.0,129.0,79.0,5.0,2.0,37.0,11.0
2.0,4.0,4.0,3,1003.0,129.0,79.0,5.0,2.0,37.0,11.0
2.0,4.0,4.0,4,1890.0,129.0,79.0,5.0,2.0,37.0,11.0
2.0,4.0,4.0,5,1452.0,129.0,79.0,5.0,2.0,37.0,11.0
2.0,4.0,4.0,6,1100.0,129.0,79.0,5.0,2.0,37.0,11.0
2.0,4.0,4.0,7,801.0,129.0,79.0,5.0,2.0,37.0,11.0
2.0,4.0,4.0,0,1063.0,132.0,87.0,5.0,2.0,55.0,0.0
2.0,4.0,4.0,1,974.0,132.0,87.0,5.0,2.0,55.0,0.0
2.0,4.0,4.0,2,1050.0,132.0,87.0,5.0,2.0,55.0,0.0
2.0,4.0,4.0,3,1080.0,132.0,87.0,5.0,2.0,55.0,0.0
2.0,4.0,4.0,4,1205.0,132.0,87.0,5.0,2.0,55.0,0.0
2.0,4.0,4.0,5,1378.0,132.0,87.0,5.0,2.0,55.0,0.0
2.0,4.0,4.0,6,1169.0,132.0,87.0,5.0,2.0,55.0,0.0
2.0,4.0,4.0,7,1095.0,132.0,87.0,5.0,2.0,55.0,0.0
2.0,4.0,4.0,0,877.0,128.0,90.0,4.0,2.0,54.0,33.0
2.0,4.0,4.0,1,773.0,128.0,90.0,4.0,2.0,54.0,33.0
2.0,4.0,4.0,2,833.0,128.0,90.0,4.0,2.0,54.0,33.0
2.0,4.0,4.0,3,817.0,128.0,90.0,4.0,2.0,54.0,33.0
2.0,4.0,4.0,4,802.0,128.0,90.0,4.0,2.0,54.0,33.0
2.0,4.0,4.0,5,1068.0,128.0,90.0,4.0,2.0,54.0,33.0
2.0,4.0,4.0,6,1705.0,128.0,90.0,4.0,2.0,54.0,33.0
2.0,4.0,4.0,7,1921.0,128.0,90.0,4.0,2.0,54.0,33.0
2.0,4.0,4.0,0,575.0,40.0,40.0,3.0,2.0,20.0,48.0
2.0,4.0,4.0,1,580.0,40.0,40.0,3.0,2.0,20.0,48.0
2.0,4.0,4.0,2,742.0,40.0,40.0,3.0,2.0,20.0,48.0
2.0,4.0,4.0,3,751.0,40.0,40.0,3.0,2.0,20.0,48.0
2.0,4.0,4.0,4,737.0,40.0,40.0,3.0,2.0,20.0,48.0
2.0,4.0,4.0,5,615.0,40.0,40.0,3.0,2.0,20.0,48.0
2.0,4.0,4.0,6,814.0,40.0,40.0,3.0,2.0,20.0,48.0
2.0,4.0,4.0,7,579.0,40.0,40.0,3.0,2.0,20.0,48.0
2.0,4.0,4.0,0,533.0,57.0,55.0,3.0,2.0,38.0,32.0
2.0,4.0,4.0,1,514.0,57.0,55.0,3.0,2.0,38.0,32.0
2.0,4.0,4.0,2,731.0,57.0,55.0,3.0,2.0,38.0,32.0
2.0,4.0,4.0,3,1059.0,57.0,55.0,3.0,2.0,38.0,32.0
2.0,4.0,4.0,4,915.0,57.0,55.0,3.0,2.0,38.0,32.0
2.0,4.0,4.0,5,914.0,57.0,55.0,3.0,2.0,38.0,32.0
2.0,4.0,4.0,6,911.0,57.0,55.0,3.0,2.0,38.0,32.0
2.0,4.0,4.0,7,944.0,57.0,55.0,3.0,2.0,38.0,32.0
2.0,4.0,4.0,0,920.0,155.0,100.0,4.0,2.0,56.0,25.0
2.0,4.0,4.0,1,958.0,155.0,100.0,4.0,2.0,56.0,25.0
2.0,4.0,4.0,2,1264.0,155.0,100.0,4.0,2.0,56.0,25.0
2.0,4.0,4.0,3,1634.0,155.0,100.0,4.0,2.0,56.0,25.0
2.0,4.0,4.0,4,1184.0,155.0,100.0,4.0,2.0,56.0,25.0
2.0,4.0,4.0,5,1083.0,155.0,100.0,4.0,2.0,56.0,25.0
2.0,4.0,4.0,6,9199.0,155.0,100.0,4.0,2.0,56.0,25.0
2.0,4.0,4.0,7,927.0,155.0,100.0,4.0,2.0,56.0,25.0
3.0,4.0,4.0,0,2087.0,356.0,171.0,7.0,2.0,47.0,0.0
3.0,4.0,4.0,1,2169.0,356.0,171.0,7.0,2.0,47.0,0.0
3.0,4.0,4.0,2,2070.0,356.0,171.0,7.0,2.0,47.0,0.0
3.0,4.0,4.0,3,2068.0,356.0,171.0,7.0,2.0,47.0,0.0
3.0,4.0,4.0,4,2800.0,356.0,171.0,7.0,2.0,47.0,0.0
3.0,4.0,4.0,5,2525.0,356.0,171.0,7.0,2.0,47.0,0.0
3.0,4.0,4.0,6,2113.0,356.0,171.0,7.0,2.0,47.0,0.0
3.0,4.0,4.0,7,2082.0,356.0,171.0,7.0,2.0,47.0,0.0
3.0,4.0,4.0,0,1350.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,1,1376.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,2,1322.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,3,3430.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,4,1540.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,5,1420.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,6,1354.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,7,1540.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,0,3365.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,1,3557.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,2,2125.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,3,1854.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,4,1816.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,5,1360.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,6,1424.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,7,1800.0,232.0,122.0,0.0,2.0,32.0,0.0
3.0,4.0,4.0,0,2822.0,373.0,201.0,6.0,2.0,84.0,9.0
3.0,4.0,4.0,1,2927.0,373.0,201.0,6.0,2.0,84.0,9.0
3.0,4.0,4.0,2,2194.0,373.0,201.0,6.0,2.0,84.0,9.0
3.0,4.0,4.0,3,3758.0,373.0,201.0,6.0,2.0,84.0,9.0
3.0,4.0,4.0,4,4430.0,373.0,201.0,6.0,2.0,84.0,9.0
3.0,4.0,4.0,5,3586.0,373.0,201.0,6.0,2.0,84.0,9.0
3.0,4.0,4.0,6,3727.0,373.0,201.0,6.0,2.0,84.0,9.0
3.0,4.0,4.0,7,3587.0,373.0,201.0,6.0,2.0,84.0,9.0
3.0,4.0,4.0,0,2433.0,374.0,202.0,6.0,2.0,84.0,10.0
3.0,4.0,4.0,1,2940.0,374.0,202.0,6.0,2.0,84.0,10.0
3.0,4.0,4.0,2,3773.0,374.0,202.0,6.0,2.0,84.0,10.0
3.0,4.0,4.0,3,3793.0,374.0,202.0,6.0,2.0,84.0,10.0
3.0,4.0,4.0,4,2700.0,374.0,202.0,6.0,2.0,84.0,10.0
3.0,4.0,4.0,5,2414.0,374.0,202.0,6.0,2.0,84.0,10.0
3.0,4.0,4.0,6,2871.0,374.0,202.0,6.0,2.0,84.0,10.0
3.0,4.0,4.0,7,3231.0,374.0,202.0,6.0,2.0,84.0,10.0
3.0,4.0,4.0,0,3046.0,415.0,224.0,6.0,2.0,85.0,13.0
3.0,4.0,4.0,1,3527.0,415.0,224.0,6.0,2.0,85.0,13.0
3.0,4.0,4.0,2,2735.0,415.0,224.0,6.0,2.0,85.0,13.0
3.0,4.0,4.0,3,2337.0,415.0,224.0,6.0,2.0,85.0,13.0
3.0,4.0,4.0,4,2334.0,415.0,224.0,6.0,2.0,85.0,13.0
3.0,4.0,4.0,5,2354.0,415.0,224.0,6.0,2.0,85.0,13.0
3.0,4.0,4.0,6,3031.0,415.0,224.0,6.0,2.0,85.0,13.0
3.0,4.0,4.0,7,4047.0,415.0,224.0,6.0,2.0,85.0,13.0
3.0,4.0,4.0,0,2620.0,381.0,202.0,6.0,2.0,84.0,3.0
3.0,4.0,4.0,1,3025.0,381.0,202.0,6.0,2.0,84.0,3.0
3.0,4.0,4.0,2,2973.0,381.0,202.0,6.0,2.0,84.0,3.0
3.0,4.0,4.0,3,2296.0,381.0,202.0,6.0,2.0,84.0,3.0
3.0,4.0,4.0,4,2165.0,381.0,202.0,6.0,2.0,84.0,3.0
3.0,4.0,4.0,5,3107.0,381.0,202.0,6.0,2.0,84.0,3.0
3.0,4.0,4.0,6,2179.0,381.0,202.0,6.0,2.0,84.0,3.0
3.0,4.0,4.0,7,4376.0,381.0,202.0,6.0,2.0,84.0,3.0
3.0,4.0,4.0,0,2097.0,288.0,168.0,7.0,2.0,54.0,0.0
3.0,4.0,4.0,1,2518.0,288.0,168.0,7.0,2.0,54.0,0.0
3.0,4.0,4.0,2,2887.0,288.0,168.0,7.0,2.0,54.0,0.0
3.0,4.0,4.0,3,2399.0,288.0,168.0,7.0,2.0,54.0,0.0
3.0,4.0,4.0,4,2235.0,288.0,168.0,7.0,2.0,54.0,0.0
3.0,4.0,4.0,5,2362.0,288.0,168.0,7.0,2.0,54.0,0.0
3.0,4.0,4.0,6,1750.0,288.0,168.0,7.0,2.0,54.0,0.0
3.0,4.0,4.0,7,1910.0,288.0,168.0,7.0,2.0,54.0,0.0
4.0,4.0,4.0,0,11054.0,1442.0,658.0,7.0,2.0,208.0,80.0
4.0,4.0,4.0,1,11547.0,1442.0,658.0,7.0,2.0,208.0,80.0
4.0,4.0,4.0,2,9011.0,1442.0,658.0,7.0,2.0,208.0,80.0
4.0,4.0,4.0,3,12342.0,1442.0,658.0,7.0,2.0,208.0,80.0
4.0,4.0,4.0,4,8440.0,1442.0,658.0,7.0,2.0,208.0,80.0
4.0,4.0,4.0,5,7301.0,1442.0,658.0,7.0,2.0,208.0,80.0
4.0,4.0,4.0,6,8102.0,1442.0,658.0,7.0,2.0,208.0,80.0
4.0,4.0,4.0,7,7979.0,1442.0,658.0,7.0,2.0,208.0,80.0
4.0,4.0,4.0,0,10275.0,1152.0,530.0,8.0,2.0,147.0,0.0
4.0,4.0,4.0,1,6106.0,1152.0,530.0,8.0,2.0,147.0,0.0
4.0,4.0,4.0,2,8670.0,1152.0,530.0,8.0,2.0,147.0,0.0
4.0,4.0,4.0,3,7812.0,1152.0,530.0,8.0,2.0,147.0,0.0
4.0,4.0,4.0,4,7782.0,1152.0,530.0,8.0,2.0,147.0,0.0
4.0,4.0,4.0,5,6083.0,1152.0,530.0,8.0,2.0,147.0,0.0
4.0,4.0,4.0,6,6117.0,1152.0,530.0,8.0,2.0,147.0,0.0
4.0,4.0,4.0,7,9285.0,1152.0,530.0,8.0,2.0,147.0,0.0
4.0,4.0,4.0,0,5990.0,1093.0,508.0,8.0,2.0,192.0,1.0
4.0,4.0,4.0,1,9012.0,1093.0,508.0,8.0,2.0,192.0,1.0
4.0,4.0,4.0,2,6698.0,1093.0,508.0,8.0,2.0,192.0,1.0
4.0,4.0,4.0,3,6763.0,1093.0,508.0,8.0,2.0,192.0,1.0
4.0,4.0,4.0,4,5827.0,1093.0,508.0,8.0,2.0,192.0,1.0
4.0,4.0,4.0,5,5957.0,1093.0,508.0,8.0,2.0,192.0,1.0
4.0,4.0,4.0,6,7721.0,1093.0,508.0,8.0,2.0,192.0,1.0
4.0,4.0,4.0,7,5919.0,1093.0,508.0,8.0,2.0,192.0,1.0
4.0,4.0,4.0,0,14503.0,2728.0,1147.0,6.0,2.0,421.0,180.0
4.0,4.0,4.0,1,15087.0,2728.0,1147.0,6.0,2.0,421.0,180.0
4.0,4.0,4.0,2,13185.0,2728.0,1147.0,6.0,2.0,421.0,180.0
4.0,4.0,4.0,3,13083.0,2728.0,1147.0,6.0,2.0,421.0,180.0
4.0,4.0,4.0,4,12854.0,2728.0,1147.0,6.0,2.0,421.0,180.0
4.0,4.0,4.0,5,15217.0,2728.0,1147.0,6.0,2.0,421.0,180.0
4.0,4.0,4.0,6,15931.0,2728.0,1147.0,6.0,2.0,421.0,180.0
4.0,4.0,4.0,7,15603.0,2728.0,1147.0,6.0,2.0,421.0,180.0
4.0,4.0,4.0,0,5140.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,1,4733.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,2,6467.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,3,4814.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,4,5059.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,5,4866.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,6,5890.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,7,5314.0,948.0,432.0,8.0,2.0,111.0,0.0
4.0,4.0,4.0,0,6699.0,1293.0,614.0,7.0,2.0,181.0,15.0
4.0,4.0,4.0,1,7868.0,1293.0,614.0,7.0,2.0,181.0,15.0
4.0,4.0,4.0,2,8577.0,1293.0,614.0,7.0,2.0,181.0,15.0
4.0,4.0,4.0,3,6632.0,1293.0,614.0,7.0,2.0,181.0,15.0
4.0,4.0,4.0,4,6660.0,1293.0,614.0,7.0,2.0,181.0,15.0
4.0,4.0,4.0,5,8858.0,1293.0,614.0,7.0,2.0,181.0,15.0
4.0,4.0,4.0,6,6597.0,1293.0,614.0,7.0,2.0,181.0,15.0
4.0,4.0,4.0,7,7956.0,1293.0,614.0,7.0,2.0,181.0,15.0
4.0,4.0,4.0,0,21197.0,1466.0,661.0,7.0,2.0,207.0,63.0
4.0,4.0,4.0,1,9531.0,1466.0,661.0,7.0,2.0,207.0,63.0
4.0,4.0,4.0,2,9256.0,1466.0,661.0,7.0,2.0,207.0,63.0
4.0,4.0,4.0,3,8413.0,1466.0,661.0,7.0,2.0,207.0,63.0
4.0,4.0,4.0,4,7754.0,1466.0,661.0,7.0,2.0,207.0,63.0
4.0,4.0,4.0,5,7395.0,1466.0,661.0,7.0,2.0,207.0,63.0
4.0,4.0,4.0,6,8816.0,1466.0,661.0,7.0,2.0,207.0,63.0
4.0,4.0,4.0,7,9649.0,1466.0,661.0,7.0,2.0,207.0,63.0
4.0,4.0,4.0,0,7477.0,1470.0,660.0,7.0,2.0,209.0,55.0
4.0,4.0,4.0,1,9397.0,1470.0,660.0,7.0,2.0,209.0,55.0
4.0,4.0,4.0,2,9996.0,1470.0,660.0,7.0,2.0,209.0,55.0
4.0,4.0,4.0,3,8083.0,1470.0,660.0,7.0,2.0,209.0,55.0
4.0,4.0,4.0,4,14544.0,1470.0,660.0,7.0,2.0,209.0,55.0
4.0,4.0,4.0,5,10398.0,1470.0,660.0,7.0,2.0,209.0,55.0
4.0,4.0,4.0,6,9824.0,1470.0,660.0,7.0,2.0,209.0,55.0
4.0,4.0,4.0,7,11428.0,1470.0,660.0,7.0,2.0,209.0,55.0
5.0,4.0,4.0,0,22851.0,3796.0,1554.0,9.0,2.0,340.0,0.0
5.0,4.0,4.0,1,22521.0,3796.0,1554.0,9.0,2.0,340.0,0.0
5.0,4.0,4.0,2,22284.0,3796.0,1554.0,9.0,2.0,340.0,0.0
5.0,4.0,4.0,3,23227.0,3796.0,1554.0,9.0,2.0,340.0,0.0
5.0,4.0,4.0,4,25665.0,3796.0,1554.0,9.0,2.0,340.0,0.0
5.0,4.0,4.0,5,22488.0,3796.0,1554.0,9.0,2.0,340.0,0.0
5.0,4.0,4.0,6,22376.0,3796.0,1554.0,9.0,2.0,340.0,0.0
5.0,4.0,4.0,7,18719.0,3796.0,1554.0,9.0,2.0,340.0,0.0
5.0,4.0,4.0,0,16115.0,3360.0,1394.0,9.0,2.0,334.0,0.0
5.0,4.0,4.0,1,18572.0,3360.0,1394.0,9.0,2.0,334.0,0.0
5.0,4.0,4.0,2,18116.0,3360.0,1394.0,9.0,2.0,334.0,0.0
5.0,4.0,4.0,3,18051.0,3360.0,1394.0,9.0,2.0,334.0,0.0
5.0,4.0,4.0,4,18538.0,3360.0,1394.0,9.0,2.0,334.0,0.0
5.0,4.0,4.0,5,16144.0,3360.0,1394.0,9.0,2.0,334.0,0.0
5.0,4.0,4.0,6,17699.0,3360.0,1394.0,9.0,2.0,334.0,0.0
5.0,4.0,4.0,7,21824.0,3360.0,1394.0,9.0,2.0,334.0,0.0
5.0,4.0,4.0,0,26408.0,4181.0,1699.0,9.0,2.0,386.0,1.0
5.0,4.0,4.0,1,20640.0,4181.0,1699.0,9.0,2.0,386.0,1.0
5.0,4.0,4.0,2,22294.0,4181.0,1699.0,9.0,2.0,386.0,1.0
5.0,4.0,4.0,3,22992.0,4181.0,1699.0,9.0,2.0,386.0,1.0
5.0,4.0,4.0,4,29251.0,4181.0,1699.0,9.0,2.0,386.0,1.0
5.0,4.0,4.0,5,26452.0,4181.0,1699.0,9.0,2.0,386.0,1.0
5.0,4.0,4.0,6,24042.0,4181.0,1699.0,9.0,2.0,386.0,1.0
5.0,4.0,4.0,7,26663.0,4181.0,1699.0,9.0,2.0,386.0,1.0
5.0,4.0,4.0,0,16631.0,3194.0,1335.0,9.0,2.0,289.0,0.0
5.0,4.0,4.0,1,17764.0,3194.0,1335.0,9.0,2.0,289.0,0.0
5.0,4.0,4.0,2,15600.0,3194.0,1335.0,9.0,2.0,289.0,0.0
5.0,4.0,4.0,3,16870.0,3194.0,1335.0,9.0,2.0,289.0,0.0
5.0,4.0,4.0,4,16920.0,3194.0,1335.0,9.0,2.0,289.0,0.0
5.0,4.0,4.0,5,16336.0,3194.0,1335.0,9.0,2.0,289.0,0.0
5.0,4.0,4.0,6,18340.0,3194.0,1335.0,9.0,2.0,289.0,0.0
5.0,4.0,4.0,7,18865.0,3194.0,1335.0,9.0,2.0,289.0,0.0
5.0,4.0,4.0,0,23592.0,4182.0,1699.0,9.0,2.0,386.0,0.0
5.0,4.0,4.0,1,22961.0,4182.0,1699.0,9.0,2.0,386.0,0.0
5.0,4.0,4.0,2,25954.0,4182.0,1699.0,9.0,2.0,386.0,0.0
5.0,4.0,4.0,3,27128.0,4182.0,1699.0,9.0,2.0,386.0,0.0
5.0,4.0,4.0,4,29044.0,4182.0,1699.0,9.0,2.0,386.0,0.0
5.0,4.0,4.0,5,26898.0,4182.0,1699.0,9.0,2.0,386.0,0.0
5.0,4.0,4.0,6,27485.0,4182.0,1699.0,9.0,2.0,386.0,0.0
5.0,4.0,4.0,7,29928.0,4182.0,1699.0,9.0,2.0,386.0,0.0
5.0,4.0,4.0,0,17970.0,2863.0,1142.0,9.0,2.0,261.0,1.0
5.0,4.0,4.0,1,14893.0,2863.0,1142.0,9.0,2.0,261.0,1.0
5.0,4.0,4.0,2,14312.0,2863.0,1142.0,9.0,2.0,261.0,1.0
5.0,4.0,4.0,3,18842.0,2863.0,1142.0,9.0,2.0,261.0,1.0
5.0,4.0,4.0,4,15211.0,2863.0,1142.0,9.0,2.0,261.0,1.0
5.0,4.0,4.0,5,16799.0,2863.0,1142.0,9.0,2.0,261.0,1.0
5.0,4.0,4.0,6,18413.0,2863.0,1142.0,9.0,2.0,261.0,1.0
5.0,4.0,4.0,7,14998.0,2863.0,1142.0,9.0,2.0,261.0,1.0
5.0,4.0,4.0,0,17651.0,2620.0,1113.0,9.0,2.0,243.0,0.0
5.0,4.0,4.0,1,13520.0,2620.0,1113.0,9.0,2.0,243.0,0.0
5.0,4.0,4.0,2,14367.0,2620.0,1113.0,9.0,2.0,243.0,0.0
5.0,4.0,4.0,3,12523.0,2620.0,1113.0,9.0,2.0,243.0,0.0
5.0,4.0,4.0,4,14189.0,2620.0,1113.0,9.0,2.0,243.0,0.0
5.0,4.0,4.0,5,15527.0,2620.0,1113.0,9.0,2.0,243.0,0.0
5.0,4.0,4.0,6,17501.0,2620.0,1113.0,9.0,2.0,243.0,0.0
5.0,4.0,4.0,7,14122.0,2620.0,1113.0,9.0,2.0,243.0,0.0
5.0,4.0,4.0,0,29682.0,5140.0,2008.0,8.0,2.0,448.0,52.0
5.0,4.0,4.0,1,31005.0,5140.0,2008.0,8.0,2.0,448.0,52.0
5.0,4.0,4.0,2,27822.0,5140.0,2008.0,8.0,2.0,448.0,52.0
5.0,4.0,4.0,3,30567.0,5140.0,2008.0,8.0,2.0,448.0,52.0
5.0,4.0,4.0,4,27926.0,5140.0,2008.0,8.0,2.0,448.0,52.0
5.0,4.0,4.0,5,34119.0,5140.0,2008.0,8.0,2.0,448.0,52.0
