Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Numero de repeticion,Tiempo,Cantidad de instancias visitadas,Cantidad de instancias calculadas,Tamano del camino,Version de podas,Cantidad de podas 1,Cantidad de podas 2
3.0,4.0,4.0,2,1802.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,3,1482.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,4,1607.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,5,1345.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,6,1790.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,7,1782.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,0,1338.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,1,1291.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,2,1426.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,3,1671.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,4,1748.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,5,1728.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,6,1723.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,7,1297.0,232.0,122.0,0.0,3.0,32.0,0.0
3.0,4.0,4.0,0,2053.0,367.0,199.0,6.0,3.0,84.0,11.0
3.0,4.0,4.0,1,6763.0,367.0,199.0,6.0,3.0,84.0,11.0
3.0,4.0,4.0,2,3552.0,367.0,199.0,6.0,3.0,84.0,11.0
3.0,4.0,4.0,3,3303.0,367.0,199.0,6.0,3.0,84.0,11.0
3.0,4.0,4.0,4,2056.0,367.0,199.0,6.0,3.0,84.0,11.0
3.0,4.0,4.0,5,3149.0,367.0,199.0,6.0,3.0,84.0,11.0
3.0,4.0,4.0,6,3617.0,367.0,199.0,6.0,3.0,84.0,11.0
3.0,4.0,4.0,7,2976.0,367.0,199.0,6.0,3.0,84.0,11.0
3.0,4.0,4.0,0,2861.0,372.0,202.0,6.0,3.0,84.0,12.0
3.0,4.0,4.0,1,3697.0,372.0,202.0,6.0,3.0,84.0,12.0
3.0,4.0,4.0,2,2432.0,372.0,202.0,6.0,3.0,84.0,12.0
3.0,4.0,4.0,3,2156.0,372.0,202.0,6.0,3.0,84.0,12.0
3.0,4.0,4.0,4,4319.0,372.0,202.0,6.0,3.0,84.0,12.0
3.0,4.0,4.0,5,4191.0,372.0,202.0,6.0,3.0,84.0,12.0
3.0,4.0,4.0,6,3628.0,372.0,202.0,6.0,3.0,84.0,12.0
3.0,4.0,4.0,7,2767.0,372.0,202.0,6.0,3.0,84.0,12.0
3.0,4.0,4.0,0,3302.0,415.0,224.0,6.0,3.0,85.0,13.0
3.0,4.0,4.0,1,3491.0,415.0,224.0,6.0,3.0,85.0,13.0
3.0,4.0,4.0,2,3948.0,415.0,224.0,6.0,3.0,85.0,13.0
3.0,4.0,4.0,3,3197.0,415.0,224.0,6.0,3.0,85.0,13.0
3.0,4.0,4.0,4,2318.0,415.0,224.0,6.0,3.0,85.0,13.0
3.0,4.0,4.0,5,3084.0,415.0,224.0,6.0,3.0,85.0,13.0
3.0,4.0,4.0,6,3085.0,415.0,224.0,6.0,3.0,85.0,13.0
3.0,4.0,4.0,7,3105.0,415.0,224.0,6.0,3.0,85.0,13.0
3.0,4.0,4.0,0,2189.0,381.0,202.0,6.0,3.0,84.0,3.0
3.0,4.0,4.0,1,2207.0,381.0,202.0,6.0,3.0,84.0,3.0
3.0,4.0,4.0,2,2294.0,381.0,202.0,6.0,3.0,84.0,3.0
3.0,4.0,4.0,3,5087.0,381.0,202.0,6.0,3.0,84.0,3.0
3.0,4.0,4.0,4,3203.0,381.0,202.0,6.0,3.0,84.0,3.0
3.0,4.0,4.0,5,2947.0,381.0,202.0,6.0,3.0,84.0,3.0
3.0,4.0,4.0,6,2777.0,381.0,202.0,6.0,3.0,84.0,3.0
3.0,4.0,4.0,7,2268.0,381.0,202.0,6.0,3.0,84.0,3.0
3.0,4.0,4.0,0,1734.0,288.0,168.0,7.0,3.0,54.0,0.0
3.0,4.0,4.0,1,2373.0,288.0,168.0,7.0,3.0,54.0,0.0
3.0,4.0,4.0,2,2317.0,288.0,168.0,7.0,3.0,54.0,0.0
3.0,4.0,4.0,3,1830.0,288.0,168.0,7.0,3.0,54.0,0.0
3.0,4.0,4.0,4,1726.0,288.0,168.0,7.0,3.0,54.0,0.0
3.0,4.0,4.0,5,1763.0,288.0,168.0,7.0,3.0,54.0,0.0
3.0,4.0,4.0,6,4142.0,288.0,168.0,7.0,3.0,54.0,0.0
3.0,4.0,4.0,7,5423.0,288.0,168.0,7.0,3.0,54.0,0.0
4.0,4.0,4.0,0,10556.0,1444.0,658.0,7.0,3.0,208.0,78.0
4.0,4.0,4.0,1,9478.0,1444.0,658.0,7.0,3.0,208.0,78.0
4.0,4.0,4.0,2,10320.0,1444.0,658.0,7.0,3.0,208.0,78.0
4.0,4.0,4.0,3,9212.0,1444.0,658.0,7.0,3.0,208.0,78.0
4.0,4.0,4.0,4,7366.0,1444.0,658.0,7.0,3.0,208.0,78.0
4.0,4.0,4.0,5,9735.0,1444.0,658.0,7.0,3.0,208.0,78.0
4.0,4.0,4.0,6,7383.0,1444.0,658.0,7.0,3.0,208.0,78.0
4.0,4.0,4.0,7,10702.0,1444.0,658.0,7.0,3.0,208.0,78.0
4.0,4.0,4.0,0,6033.0,1152.0,530.0,8.0,3.0,147.0,0.0
4.0,4.0,4.0,1,7916.0,1152.0,530.0,8.0,3.0,147.0,0.0
4.0,4.0,4.0,2,11631.0,1152.0,530.0,8.0,3.0,147.0,0.0
4.0,4.0,4.0,3,8511.0,1152.0,530.0,8.0,3.0,147.0,0.0
4.0,4.0,4.0,4,6125.0,1152.0,530.0,8.0,3.0,147.0,0.0
4.0,4.0,4.0,5,7972.0,1152.0,530.0,8.0,3.0,147.0,0.0
4.0,4.0,4.0,6,6061.0,1152.0,530.0,8.0,3.0,147.0,0.0
4.0,4.0,4.0,7,6321.0,1152.0,530.0,8.0,3.0,147.0,0.0
4.0,4.0,4.0,0,7890.0,1093.0,508.0,8.0,3.0,192.0,1.0
4.0,4.0,4.0,1,7226.0,1093.0,508.0,8.0,3.0,192.0,1.0
4.0,4.0,4.0,2,5943.0,1093.0,508.0,8.0,3.0,192.0,1.0
4.0,4.0,4.0,3,5889.0,1093.0,508.0,8.0,3.0,192.0,1.0
4.0,4.0,4.0,4,8017.0,1093.0,508.0,8.0,3.0,192.0,1.0
4.0,4.0,4.0,5,5892.0,1093.0,508.0,8.0,3.0,192.0,1.0
4.0,4.0,4.0,6,7786.0,1093.0,508.0,8.0,3.0,192.0,1.0
4.0,4.0,4.0,7,8352.0,1093.0,508.0,8.0,3.0,192.0,1.0
4.0,4.0,4.0,0,14563.0,2726.0,1147.0,6.0,3.0,421.0,182.0
4.0,4.0,4.0,1,16492.0,2726.0,1147.0,6.0,3.0,421.0,182.0
4.0,4.0,4.0,2,17073.0,2726.0,1147.0,6.0,3.0,421.0,182.0
4.0,4.0,4.0,3,14658.0,2726.0,1147.0,6.0,3.0,421.0,182.0
4.0,4.0,4.0,4,15247.0,2726.0,1147.0,6.0,3.0,421.0,182.0
4.0,4.0,4.0,5,15037.0,2726.0,1147.0,6.0,3.0,421.0,182.0
4.0,4.0,4.0,6,18818.0,2726.0,1147.0,6.0,3.0,421.0,182.0
4.0,4.0,4.0,7,15607.0,2726.0,1147.0,6.0,3.0,421.0,182.0
4.0,4.0,4.0,0,6536.0,948.0,432.0,8.0,3.0,111.0,0.0
4.0,4.0,4.0,1,4878.0,948.0,432.0,8.0,3.0,111.0,0.0
4.0,4.0,4.0,2,5763.0,948.0,432.0,8.0,3.0,111.0,0.0
4.0,4.0,4.0,3,8790.0,948.0,432.0,8.0,3.0,111.0,0.0
4.0,4.0,4.0,4,8437.0,948.0,432.0,8.0,3.0,111.0,0.0
4.0,4.0,4.0,5,6582.0,948.0,432.0,8.0,3.0,111.0,0.0
4.0,4.0,4.0,6,7430.0,948.0,432.0,8.0,3.0,111.0,0.0
4.0,4.0,4.0,7,4833.0,948.0,432.0,8.0,3.0,111.0,0.0
4.0,4.0,4.0,0,7890.0,1288.0,613.0,7.0,3.0,181.0,18.0
4.0,4.0,4.0,1,6791.0,1288.0,613.0,7.0,3.0,181.0,18.0
4.0,4.0,4.0,2,6907.0,1288.0,613.0,7.0,3.0,181.0,18.0
4.0,4.0,4.0,3,7940.0,1288.0,613.0,7.0,3.0,181.0,18.0
4.0,4.0,4.0,4,7058.0,1288.0,613.0,7.0,3.0,181.0,18.0
4.0,4.0,4.0,5,8096.0,1288.0,613.0,7.0,3.0,181.0,18.0
4.0,4.0,4.0,6,12330.0,1288.0,613.0,7.0,3.0,181.0,18.0
4.0,4.0,4.0,7,6770.0,1288.0,613.0,7.0,3.0,181.0,18.0
4.0,4.0,4.0,0,7378.0,1443.0,660.0,7.0,3.0,207.0,84.0
4.0,4.0,4.0,1,7408.0,1443.0,660.0,7.0,3.0,207.0,84.0
4.0,4.0,4.0,2,9018.0,1443.0,660.0,7.0,3.0,207.0,84.0
4.0,4.0,4.0,3,9866.0,1443.0,660.0,7.0,3.0,207.0,84.0
4.0,4.0,4.0,4,8920.0,1443.0,660.0,7.0,3.0,207.0,84.0
4.0,4.0,4.0,5,11694.0,1443.0,660.0,7.0,3.0,207.0,84.0
4.0,4.0,4.0,6,10055.0,1443.0,660.0,7.0,3.0,207.0,84.0
4.0,4.0,4.0,7,7758.0,1443.0,660.0,7.0,3.0,207.0,84.0
4.0,4.0,4.0,0,13279.0,1462.0,660.0,7.0,3.0,209.0,63.0
4.0,4.0,4.0,1,7968.0,1462.0,660.0,7.0,3.0,209.0,63.0
4.0,4.0,4.0,2,13733.0,1462.0,660.0,7.0,3.0,209.0,63.0
4.0,4.0,4.0,3,7998.0,1462.0,660.0,7.0,3.0,209.0,63.0
4.0,4.0,4.0,4,17213.0,1462.0,660.0,7.0,3.0,209.0,63.0
4.0,4.0,4.0,5,7369.0,1462.0,660.0,7.0,3.0,209.0,63.0
4.0,4.0,4.0,6,9353.0,1462.0,660.0,7.0,3.0,209.0,63.0
4.0,4.0,4.0,7,9235.0,1462.0,660.0,7.0,3.0,209.0,63.0
5.0,4.0,4.0,0,25349.0,3795.0,1554.0,9.0,3.0,340.0,1.0
5.0,4.0,4.0,1,27994.0,3795.0,1554.0,9.0,3.0,340.0,1.0
5.0,4.0,4.0,2,26333.0,3795.0,1554.0,9.0,3.0,340.0,1.0
5.0,4.0,4.0,3,23191.0,3795.0,1554.0,9.0,3.0,340.0,1.0
5.0,4.0,4.0,4,26187.0,3795.0,1554.0,9.0,3.0,340.0,1.0
5.0,4.0,4.0,5,22398.0,3795.0,1554.0,9.0,3.0,340.0,1.0
5.0,4.0,4.0,6,23572.0,3795.0,1554.0,9.0,3.0,340.0,1.0
5.0,4.0,4.0,7,22957.0,3795.0,1554.0,9.0,3.0,340.0,1.0
5.0,4.0,4.0,0,17263.0,3360.0,1394.0,9.0,3.0,334.0,0.0
5.0,4.0,4.0,1,18104.0,3360.0,1394.0,9.0,3.0,334.0,0.0
5.0,4.0,4.0,2,18517.0,3360.0,1394.0,9.0,3.0,334.0,0.0
5.0,4.0,4.0,3,16222.0,3360.0,1394.0,9.0,3.0,334.0,0.0
5.0,4.0,4.0,4,18601.0,3360.0,1394.0,9.0,3.0,334.0,0.0
5.0,4.0,4.0,5,20445.0,3360.0,1394.0,9.0,3.0,334.0,0.0
5.0,4.0,4.0,6,16207.0,3360.0,1394.0,9.0,3.0,334.0,0.0
5.0,4.0,4.0,7,18648.0,3360.0,1394.0,9.0,3.0,334.0,0.0
5.0,4.0,4.0,0,26695.0,4179.0,1699.0,9.0,3.0,386.0,3.0
5.0,4.0,4.0,1,23804.0,4179.0,1699.0,9.0,3.0,386.0,3.0
5.0,4.0,4.0,2,20857.0,4179.0,1699.0,9.0,3.0,386.0,3.0
5.0,4.0,4.0,3,22503.0,4179.0,1699.0,9.0,3.0,386.0,3.0
5.0,4.0,4.0,4,23109.0,4179.0,1699.0,9.0,3.0,386.0,3.0
5.0,4.0,4.0,5,28240.0,4179.0,1699.0,9.0,3.0,386.0,3.0
5.0,4.0,4.0,6,23342.0,4179.0,1699.0,9.0,3.0,386.0,3.0
5.0,4.0,4.0,7,20860.0,4179.0,1699.0,9.0,3.0,386.0,3.0
5.0,4.0,4.0,0,16534.0,3194.0,1335.0,9.0,3.0,289.0,0.0
5.0,4.0,4.0,1,22894.0,3194.0,1335.0,9.0,3.0,289.0,0.0
5.0,4.0,4.0,2,15466.0,3194.0,1335.0,9.0,3.0,289.0,0.0
5.0,4.0,4.0,3,16585.0,3194.0,1335.0,9.0,3.0,289.0,0.0
5.0,4.0,4.0,4,25375.0,3194.0,1335.0,9.0,3.0,289.0,0.0
5.0,4.0,4.0,5,22777.0,3194.0,1335.0,9.0,3.0,289.0,0.0
5.0,4.0,4.0,6,15957.0,3194.0,1335.0,9.0,3.0,289.0,0.0
5.0,4.0,4.0,7,17249.0,3194.0,1335.0,9.0,3.0,289.0,0.0
5.0,4.0,4.0,0,23377.0,4182.0,1699.0,9.0,3.0,386.0,0.0
5.0,4.0,4.0,1,29348.0,4182.0,1699.0,9.0,3.0,386.0,0.0
5.0,4.0,4.0,2,21121.0,4182.0,1699.0,9.0,3.0,386.0,0.0
5.0,4.0,4.0,3,23289.0,4182.0,1699.0,9.0,3.0,386.0,0.0
5.0,4.0,4.0,4,34189.0,4182.0,1699.0,9.0,3.0,386.0,0.0
5.0,4.0,4.0,5,27834.0,4182.0,1699.0,9.0,3.0,386.0,0.0
5.0,4.0,4.0,6,23557.0,4182.0,1699.0,9.0,3.0,386.0,0.0
5.0,4.0,4.0,7,23067.0,4182.0,1699.0,9.0,3.0,386.0,0.0
5.0,4.0,4.0,0,17804.0,2863.0,1142.0,9.0,3.0,261.0,1.0
5.0,4.0,4.0,1,16046.0,2863.0,1142.0,9.0,3.0,261.0,1.0
5.0,4.0,4.0,2,22705.0,2863.0,1142.0,9.0,3.0,261.0,1.0
5.0,4.0,4.0,3,21316.0,2863.0,1142.0,9.0,3.0,261.0,1.0
5.0,4.0,4.0,4,14168.0,2863.0,1142.0,9.0,3.0,261.0,1.0
5.0,4.0,4.0,5,18546.0,2863.0,1142.0,9.0,3.0,261.0,1.0
5.0,4.0,4.0,6,15046.0,2863.0,1142.0,9.0,3.0,261.0,1.0
5.0,4.0,4.0,7,16144.0,2863.0,1142.0,9.0,3.0,261.0,1.0
5.0,4.0,4.0,0,21448.0,2620.0,1113.0,9.0,3.0,243.0,0.0
5.0,4.0,4.0,1,12352.0,2620.0,1113.0,9.0,3.0,243.0,0.0
5.0,4.0,4.0,2,13545.0,2620.0,1113.0,9.0,3.0,243.0,0.0
5.0,4.0,4.0,3,17860.0,2620.0,1113.0,9.0,3.0,243.0,0.0
5.0,4.0,4.0,4,13344.0,2620.0,1113.0,9.0,3.0,243.0,0.0
5.0,4.0,4.0,5,13622.0,2620.0,1113.0,9.0,3.0,243.0,0.0
5.0,4.0,4.0,6,12251.0,2620.0,1113.0,9.0,3.0,243.0,0.0
5.0,4.0,4.0,7,12209.0,2620.0,1113.0,9.0,3.0,243.0,0.0
5.0,4.0,4.0,0,26309.0,5131.0,2008.0,8.0,3.0,448.0,61.0
5.0,4.0,4.0,1,26723.0,5131.0,2008.0,8.0,3.0,448.0,61.0
5.0,4.0,4.0,2,27713.0,5131.0,2008.0,8.0,3.0,448.0,61.0
5.0,4.0,4.0,3,27646.0,5131.0,2008.0,8.0,3.0,448.0,61.0
5.0,4.0,4.0,4,27407.0,5131.0,2008.0,8.0,3.0,448.0,61.0
5.0,4.0,4.0,5,27902.0,5131.0,2008.0,8.0,3.0,448.0,61.0
