Codigo de caso,Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Tiempo,Distancia del camino,Ejercicio
1, 1, 1, 10, 4.000000, 1.000000, 3
1, 1, 1, 10, 4.000000, 1.000000, 3
1, 1, 1, 10, 4.000000, 1.000000, 3
1, 1, 1, 10, 5.000000, 1.000000, 3
1, 1, 1, 10, 4.000000, 1.000000, 3
1, 1, 1, 10, 4.000000, 1.000000, 3
1, 1, 1, 10, 6.000000, 1.000000, 3
1, 1, 1, 10, 10.000000, 1.000000, 3
1, 1, 1, 10, 8.000000, 1.000000, 3
1, 1, 1, 10, 8.000000, 1.000000, 3
2, 1, 1, 10, 7.000000, 1.414214, 3
2, 1, 1, 10, 6.000000, 1.414214, 3
2, 1, 1, 10, 7.000000, 1.414214, 3
2, 1, 1, 10, 8.000000, 1.414214, 3
2, 1, 1, 10, 7.000000, 1.414214, 3
2, 1, 1, 10, 7.000000, 1.414214, 3
2, 1, 1, 10, 7.000000, 1.414214, 3
2, 1, 1, 10, 6.000000, 1.414214, 3
2, 1, 1, 10, 7.000000, 1.414214, 3
2, 1, 1, 10, 6.000000, 1.414214, 3
3, 1, 1, 10, 7.000000, 1.000000, 3
3, 1, 1, 10, 6.000000, 1.000000, 3
3, 1, 1, 10, 7.000000, 1.000000, 3
3, 1, 1, 10, 6.000000, 1.000000, 3
3, 1, 1, 10, 8.000000, 1.000000, 3
3, 1, 1, 10, 8.000000, 1.000000, 3
3, 1, 1, 10, 6.000000, 1.000000, 3
3, 1, 1, 10, 5.000000, 1.000000, 3
3, 1, 1, 10, 5.000000, 1.000000, 3
3, 1, 1, 10, 5.000000, 1.000000, 3
4, 1, 1, 10, 4.000000, 0.000000, 3
4, 1, 1, 10, 5.000000, 0.000000, 3
4, 1, 1, 10, 4.000000, 0.000000, 3
4, 1, 1, 10, 3.000000, 0.000000, 3
4, 1, 1, 10, 3.000000, 0.000000, 3
4, 1, 1, 10, 3.000000, 0.000000, 3
4, 1, 1, 10, 2.000000, 0.000000, 3
4, 1, 1, 10, 3.000000, 0.000000, 3
4, 1, 1, 10, 4.000000, 0.000000, 3
4, 1, 1, 10, 4.000000, 0.000000, 3
5, 1, 2, 10, 11.000000, 2.414214, 3
5, 1, 2, 10, 6.000000, 2.414214, 3
5, 1, 2, 10, 8.000000, 2.414214, 3
5, 1, 2, 10, 7.000000, 2.414214, 3
5, 1, 2, 10, 6.000000, 2.414214, 3
5, 1, 2, 10, 6.000000, 2.414214, 3
5, 1, 2, 10, 5.000000, 2.414214, 3
5, 1, 2, 10, 7.000000, 2.414214, 3
5, 1, 2, 10, 7.000000, 2.414214, 3
5, 1, 2, 10, 10.000000, 2.414214, 3
6, 1, 2, 10, 6.000000, 1.000000, 3
6, 1, 2, 10, 4.000000, 1.000000, 3
6, 1, 2, 10, 5.000000, 1.000000, 3
6, 1, 2, 10, 7.000000, 1.000000, 3
6, 1, 2, 10, 7.000000, 1.000000, 3
6, 1, 2, 10, 7.000000, 1.000000, 3
6, 1, 2, 10, 9.000000, 1.000000, 3
6, 1, 2, 10, 6.000000, 1.000000, 3
6, 1, 2, 10, 5.000000, 1.000000, 3
6, 1, 2, 10, 7.000000, 1.000000, 3
7, 1, 2, 10, 9.000000, 4.472136, 3
7, 1, 2, 10, 8.000000, 4.472136, 3
7, 1, 2, 10, 7.000000, 4.472136, 3
7, 1, 2, 10, 10.000000, 4.472136, 3
7, 1, 2, 10, 8.000000, 4.472136, 3
7, 1, 2, 10, 8.000000, 4.472136, 3
7, 1, 2, 10, 8.000000, 4.472136, 3
7, 1, 2, 10, 10.000000, 4.472136, 3
7, 1, 2, 10, 7.000000, 4.472136, 3
7, 1, 2, 10, 6.000000, 4.472136, 3
8, 1, 2, 10, 3.000000, 0.000000, 3
8, 1, 2, 10, 2.000000, 0.000000, 3
8, 1, 2, 10, 4.000000, 0.000000, 3
8, 1, 2, 10, 4.000000, 0.000000, 3
8, 1, 2, 10, 5.000000, 0.000000, 3
8, 1, 2, 10, 5.000000, 0.000000, 3
8, 1, 2, 10, 4.000000, 0.000000, 3
8, 1, 2, 10, 4.000000, 0.000000, 3
8, 1, 2, 10, 3.000000, 0.000000, 3
8, 1, 2, 10, 4.000000, 0.000000, 3
9, 1, 3, 10, 7.000000, 7.404918, 3
9, 1, 3, 10, 9.000000, 7.404918, 3
9, 1, 3, 10, 7.000000, 7.404918, 3
9, 1, 3, 10, 5.000000, 7.404918, 3
9, 1, 3, 10, 5.000000, 7.404918, 3
9, 1, 3, 10, 7.000000, 7.404918, 3
9, 1, 3, 10, 6.000000, 7.404918, 3
9, 1, 3, 10, 9.000000, 7.404918, 3
9, 1, 3, 10, 9.000000, 7.404918, 3
9, 1, 3, 10, 8.000000, 7.404918, 3
10, 1, 3, 10, 9.000000, 9.433978, 3
10, 1, 3, 10, 8.000000, 9.433978, 3
10, 1, 3, 10, 7.000000, 9.433978, 3
10, 1, 3, 10, 8.000000, 9.433978, 3
10, 1, 3, 10, 6.000000, 9.433978, 3
10, 1, 3, 10, 5.000000, 9.433978, 3
10, 1, 3, 10, 5.000000, 9.433978, 3
10, 1, 3, 10, 5.000000, 9.433978, 3
10, 1, 3, 10, 5.000000, 9.433978, 3
10, 1, 3, 10, 5.000000, 9.433978, 3
11, 1, 3, 10, 10.000000, 10.246211, 3
11, 1, 3, 10, 9.000000, 10.246211, 3
11, 1, 3, 10, 9.000000, 10.246211, 3
11, 1, 3, 10, 9.000000, 10.246211, 3
11, 1, 3, 10, 10.000000, 10.246211, 3
11, 1, 3, 10, 9.000000, 10.246211, 3
11, 1, 3, 10, 10.000000, 10.246211, 3
11, 1, 3, 10, 6.000000, 10.246211, 3
11, 1, 3, 10, 8.000000, 10.246211, 3
11, 1, 3, 10, 7.000000, 10.246211, 3
12, 2, 2, 10, 8.000000, 6.064495, 3
12, 2, 2, 10, 6.000000, 6.064495, 3
12, 2, 2, 10, 5.000000, 6.064495, 3
12, 2, 2, 10, 5.000000, 6.064495, 3
12, 2, 2, 10, 5.000000, 6.064495, 3
12, 2, 2, 10, 8.000000, 6.064495, 3
12, 2, 2, 10, 9.000000, 6.064495, 3
12, 2, 2, 10, 8.000000, 6.064495, 3
12, 2, 2, 10, 9.000000, 6.064495, 3
12, 2, 2, 10, 8.000000, 6.064495, 3
13, 1, 4, 10, 11.000000, 22.929265, 3
13, 1, 4, 10, 12.000000, 22.929265, 3
13, 1, 4, 10, 12.000000, 22.929265, 3
13, 1, 4, 10, 9.000000, 22.929265, 3
13, 1, 4, 10, 7.000000, 22.929265, 3
13, 1, 4, 10, 6.000000, 22.929265, 3
13, 1, 4, 10, 5.000000, 22.929265, 3
13, 1, 4, 10, 6.000000, 22.929265, 3
13, 1, 4, 10, 8.000000, 22.929265, 3
13, 1, 4, 10, 9.000000, 22.929265, 3
14, 2, 3, 10, 8.000000, 15.198039, 3
14, 2, 3, 10, 11.000000, 15.198039, 3
14, 2, 3, 10, 10.000000, 15.198039, 3
14, 2, 3, 10, 10.000000, 15.198039, 3
14, 2, 3, 10, 11.000000, 15.198039, 3
14, 2, 3, 10, 10.000000, 15.198039, 3
14, 2, 3, 10, 11.000000, 15.198039, 3
14, 2, 3, 10, 12.000000, 15.198039, 3
14, 2, 3, 10, 11.000000, 15.198039, 3
14, 2, 3, 10, 8.000000, 15.198039, 3
15, 3, 2, 10, 7.000000, 11.284695, 3
15, 3, 2, 10, 6.000000, 11.284695, 3
15, 3, 2, 10, 7.000000, 11.284695, 3
15, 3, 2, 10, 8.000000, 11.284695, 3
15, 3, 2, 10, 9.000000, 11.284695, 3
15, 3, 2, 10, 10.000000, 11.284695, 3
15, 3, 2, 10, 10.000000, 11.284695, 3
15, 3, 2, 10, 9.000000, 11.284695, 3
15, 3, 2, 10, 8.000000, 11.284695, 3
15, 3, 2, 10, 9.000000, 11.284695, 3
16, 2, 3, 10, 8.000000, 6.414214, 3
16, 2, 3, 10, 8.000000, 6.414214, 3
16, 2, 3, 10, 7.000000, 6.414214, 3
16, 2, 3, 10, 6.000000, 6.414214, 3
16, 2, 3, 10, 6.000000, 6.414214, 3
16, 2, 3, 10, 5.000000, 6.414214, 3
16, 2, 3, 10, 6.000000, 6.414214, 3
16, 2, 3, 10, 7.000000, 6.414214, 3
16, 2, 3, 10, 9.000000, 6.414214, 3
16, 2, 3, 10, 9.000000, 6.414214, 3
17, 4, 2, 10, 10.000000, 17.576491, 3
17, 4, 2, 10, 11.000000, 17.576491, 3
17, 4, 2, 10, 10.000000, 17.576491, 3
17, 4, 2, 10, 10.000000, 17.576491, 3
17, 4, 2, 10, 9.000000, 17.576491, 3
17, 4, 2, 10, 9.000000, 17.576491, 3
17, 4, 2, 10, 10.000000, 17.576491, 3
17, 4, 2, 10, 7.000000, 17.576491, 3
17, 4, 2, 10, 5.000000, 17.576491, 3
17, 4, 2, 10, 6.000000, 17.576491, 3
18, 2, 4, 10, 9.000000, 8.123106, 3
18, 2, 4, 10, 7.000000, 8.123106, 3
18, 2, 4, 10, 9.000000, 8.123106, 3
18, 2, 4, 10, 10.000000, 8.123106, 3
18, 2, 4, 10, 10.000000, 8.123106, 3
18, 2, 4, 10, 9.000000, 8.123106, 3
18, 2, 4, 10, 10.000000, 8.123106, 3
18, 2, 4, 10, 8.000000, 8.123106, 3
18, 2, 4, 10, 8.000000, 8.123106, 3
18, 2, 4, 10, 7.000000, 8.123106, 3
19, 1, 5, 10, 6.000000, 12.660425, 3
19, 1, 5, 10, 5.000000, 12.660425, 3
19, 1, 5, 10, 5.000000, 12.660425, 3
19, 1, 5, 10, 5.000000, 12.660425, 3
19, 1, 5, 10, 11.000000, 12.660425, 3
19, 1, 5, 10, 9.000000, 12.660425, 3
19, 1, 5, 10, 14.000000, 12.660425, 3
19, 1, 5, 10, 12.000000, 12.660425, 3
19, 1, 5, 10, 12.000000, 12.660425, 3
19, 1, 5, 10, 10.000000, 12.660425, 3
20, 3, 3, 10, 9.000000, 13.935665, 3
20, 3, 3, 10, 7.000000, 13.935665, 3
20, 3, 3, 10, 9.000000, 13.935665, 3
20, 3, 3, 10, 7.000000, 13.935665, 3
20, 3, 3, 10, 8.000000, 13.935665, 3
20, 3, 3, 10, 8.000000, 13.935665, 3
20, 3, 3, 10, 9.000000, 13.935665, 3
20, 3, 3, 10, 12.000000, 13.935665, 3
20, 3, 3, 10, 10.000000, 13.935665, 3
20, 3, 3, 10, 12.000000, 13.935665, 3
21, 1, 6, 10, 9.000000, 17.104627, 3
21, 1, 6, 10, 8.000000, 17.104627, 3
21, 1, 6, 10, 9.000000, 17.104627, 3
21, 1, 6, 10, 9.000000, 17.104627, 3
21, 1, 6, 10, 8.000000, 17.104627, 3
21, 1, 6, 10, 7.000000, 17.104627, 3
21, 1, 6, 10, 5.000000, 17.104627, 3
21, 1, 6, 10, 6.000000, 17.104627, 3
21, 1, 6, 10, 6.000000, 17.104627, 3
21, 1, 6, 10, 5.000000, 17.104627, 3
22, 1, 6, 10, 7.000000, 10.233345, 3
22, 1, 6, 10, 8.000000, 10.233345, 3
22, 1, 6, 10, 11.000000, 10.233345, 3
22, 1, 6, 10, 8.000000, 10.233345, 3
22, 1, 6, 10, 9.000000, 10.233345, 3
22, 1, 6, 10, 9.000000, 10.233345, 3
22, 1, 6, 10, 9.000000, 10.233345, 3
22, 1, 6, 10, 9.000000, 10.233345, 3
22, 1, 6, 10, 9.000000, 10.233345, 3
22, 1, 6, 10, 6.000000, 10.233345, 3
23, 4, 3, 10, 8.000000, 18.863873, 3
23, 4, 3, 10, 7.000000, 18.863873, 3
23, 4, 3, 10, 7.000000, 18.863873, 3
23, 4, 3, 10, 15.000000, 18.863873, 3
23, 4, 3, 10, 12.000000, 18.863873, 3
23, 4, 3, 10, 12.000000, 18.863873, 3
23, 4, 3, 10, 15.000000, 18.863873, 3
23, 4, 3, 10, 9.000000, 18.863873, 3
23, 4, 3, 10, 12.000000, 18.863873, 3
23, 4, 3, 10, 12.000000, 18.863873, 3
24, 2, 5, 10, 10.000000, 18.507446, 3
24, 2, 5, 10, 10.000000, 18.507446, 3
24, 2, 5, 10, 8.000000, 18.507446, 3
24, 2, 5, 10, 8.000000, 18.507446, 3
24, 2, 5, 10, 7.000000, 18.507446, 3
24, 2, 5, 10, 10.000000, 18.507446, 3
24, 2, 5, 10, 8.000000, 18.507446, 3
24, 2, 5, 10, 8.000000, 18.507446, 3
24, 2, 5, 10, 8.000000, 18.507446, 3
24, 2, 5, 10, 8.000000, 18.507446, 3
25, 3, 5, 10, 9.000000, 38.265815, 3
25, 3, 5, 10, 10.000000, 38.265815, 3
25, 3, 5, 10, 15.000000, 38.265815, 3
25, 3, 5, 10, 10.000000, 38.265815, 3
25, 3, 5, 10, 10.000000, 38.265815, 3
25, 3, 5, 10, 9.000000, 38.265815, 3
25, 3, 5, 10, 10.000000, 38.265815, 3
25, 3, 5, 10, 10.000000, 38.265815, 3
25, 3, 5, 10, 11.000000, 38.265815, 3
25, 3, 5, 10, 10.000000, 38.265815, 3
26, 4, 4, 10, 18.000000, 17.807223, 3
26, 4, 4, 10, 18.000000, 17.807223, 3
26, 4, 4, 10, 11.000000, 17.807223, 3
26, 4, 4, 10, 10.000000, 17.807223, 3
26, 4, 4, 10, 10.000000, 17.807223, 3
26, 4, 4, 10, 11.000000, 17.807223, 3
26, 4, 4, 10, 8.000000, 17.807223, 3
26, 4, 4, 10, 7.000000, 17.807223, 3
26, 4, 4, 10, 7.000000, 17.807223, 3
26, 4, 4, 10, 7.000000, 17.807223, 3
27, 2, 6, 10, 6.000000, 16.378394, 3
27, 2, 6, 10, 9.000000, 16.378394, 3
27, 2, 6, 10, 8.000000, 16.378394, 3
27, 2, 6, 10, 13.000000, 16.378394, 3
27, 2, 6, 10, 13.000000, 16.378394, 3
27, 2, 6, 10, 13.000000, 16.378394, 3
27, 2, 6, 10, 10.000000, 16.378394, 3
27, 2, 6, 10, 10.000000, 16.378394, 3
27, 2, 6, 10, 9.000000, 16.378394, 3
27, 2, 6, 10, 10.000000, 16.378394, 3
28, 4, 4, 10, 12.000000, 29.292529, 3
28, 4, 4, 10, 16.000000, 29.292529, 3
28, 4, 4, 10, 9.000000, 29.292529, 3
28, 4, 4, 10, 8.000000, 29.292529, 3
28, 4, 4, 10, 7.000000, 29.292529, 3
28, 4, 4, 10, 9.000000, 29.292529, 3
28, 4, 4, 10, 8.000000, 29.292529, 3
28, 4, 4, 10, 11.000000, 29.292529, 3
28, 4, 4, 10, 13.000000, 29.292529, 3
28, 4, 4, 10, 13.000000, 29.292529, 3
29, 1, 8, 10, 7.000000, 2.236068, 3
29, 1, 8, 10, 7.000000, 2.236068, 3
29, 1, 8, 10, 5.000000, 2.236068, 3
29, 1, 8, 10, 7.000000, 2.236068, 3
29, 1, 8, 10, 9.000000, 2.236068, 3
29, 1, 8, 10, 5.000000, 2.236068, 3
29, 1, 8, 10, 4.000000, 2.236068, 3
29, 1, 8, 10, 4.000000, 2.236068, 3
29, 1, 8, 10, 4.000000, 2.236068, 3
29, 1, 8, 10, 9.000000, 2.236068, 3
30, 1, 8, 10, 7.000000, 9.899495, 3
30, 1, 8, 10, 10.000000, 9.899495, 3
30, 1, 8, 10, 8.000000, 9.899495, 3
30, 1, 8, 10, 8.000000, 9.899495, 3
30, 1, 8, 10, 12.000000, 9.899495, 3
30, 1, 8, 10, 9.000000, 9.899495, 3
30, 1, 8, 10, 9.000000, 9.899495, 3
30, 1, 8, 10, 7.000000, 9.899495, 3
30, 1, 8, 10, 9.000000, 9.899495, 3
30, 1, 8, 10, 7.000000, 9.899495, 3
31, 1, 8, 10, 5.000000, 1.000000, 3
31, 1, 8, 10, 4.000000, 1.000000, 3
31, 1, 8, 10, 4.000000, 1.000000, 3
31, 1, 8, 10, 6.000000, 1.000000, 3
31, 1, 8, 10, 8.000000, 1.000000, 3
31, 1, 8, 10, 8.000000, 1.000000, 3
31, 1, 8, 10, 7.000000, 1.000000, 3
31, 1, 8, 10, 9.000000, 1.000000, 3
31, 1, 8, 10, 8.000000, 1.000000, 3
31, 1, 8, 10, 8.000000, 1.000000, 3
32, 5, 4, 10, 17.000000, 34.346514, 3
32, 5, 4, 10, 13.000000, 34.346514, 3
32, 5, 4, 10, 13.000000, 34.346514, 3
32, 5, 4, 10, 9.000000, 34.346514, 3
32, 5, 4, 10, 8.000000, 34.346514, 3
32, 5, 4, 10, 13.000000, 34.346514, 3
32, 5, 4, 10, 14.000000, 34.346514, 3
32, 5, 4, 10, 14.000000, 34.346514, 3
32, 5, 4, 10, 14.000000, 34.346514, 3
32, 5, 4, 10, 14.000000, 34.346514, 3
33, 4, 6, 10, 37.000000, 46.358853, 3
33, 4, 6, 10, 38.000000, 46.358853, 3
33, 4, 6, 10, 38.000000, 46.358853, 3
33, 4, 6, 10, 38.000000, 46.358853, 3
33, 4, 6, 10, 27.000000, 46.358853, 3
33, 4, 6, 10, 25.000000, 46.358853, 3
33, 4, 6, 10, 26.000000, 46.358853, 3
33, 4, 6, 10, 25.000000, 46.358853, 3
33, 4, 6, 10, 27.000000, 46.358853, 3
33, 4, 6, 10, 26.000000, 46.358853, 3
34, 2, 8, 10, 109.000000, 32.023599, 3
34, 2, 8, 10, 100.000000, 32.023599, 3
34, 2, 8, 10, 147.000000, 32.023599, 3
34, 2, 8, 10, 145.000000, 32.023599, 3
34, 2, 8, 10, 146.000000, 32.023599, 3
34, 2, 8, 10, 146.000000, 32.023599, 3
34, 2, 8, 10, 178.000000, 32.023599, 3
34, 2, 8, 10, 122.000000, 32.023599, 3
34, 2, 8, 10, 115.000000, 32.023599, 3
34, 2, 8, 10, 98.000000, 32.023599, 3
35, 5, 5, 10, 31.000000, 32.403198, 3
35, 5, 5, 10, 31.000000, 32.403198, 3
35, 5, 5, 10, 33.000000, 32.403198, 3
35, 5, 5, 10, 32.000000, 32.403198, 3
35, 5, 5, 10, 34.000000, 32.403198, 3
35, 5, 5, 10, 33.000000, 32.403198, 3
35, 5, 5, 10, 63.000000, 32.403198, 3
35, 5, 5, 10, 44.000000, 32.403198, 3
35, 5, 5, 10, 44.000000, 32.403198, 3
35, 5, 5, 10, 45.000000, 32.403198, 3
36, 1, 9, 10, 41.000000, 2.000000, 3
36, 1, 9, 10, 48.000000, 2.000000, 3
36, 1, 9, 10, 26.000000, 2.000000, 3
36, 1, 9, 10, 44.000000, 2.000000, 3
36, 1, 9, 10, 34.000000, 2.000000, 3
36, 1, 9, 10, 33.000000, 2.000000, 3
36, 1, 9, 10, 38.000000, 2.000000, 3
36, 1, 9, 10, 48.000000, 2.000000, 3
36, 1, 9, 10, 40.000000, 2.000000, 3
36, 1, 9, 10, 38.000000, 2.000000, 3
37, 5, 6, 10, 93.000000, 35.241139, 3
37, 5, 6, 10, 95.000000, 35.241139, 3
37, 5, 6, 10, 93.000000, 35.241139, 3
37, 5, 6, 10, 74.000000, 35.241139, 3
37, 5, 6, 10, 80.000000, 35.241139, 3
37, 5, 6, 10, 54.000000, 35.241139, 3
37, 5, 6, 10, 52.000000, 35.241139, 3
37, 5, 6, 10, 51.000000, 35.241139, 3
37, 5, 6, 10, 53.000000, 35.241139, 3
37, 5, 6, 10, 52.000000, 35.241139, 3
38, 1, 10, 10, 71.000000, 10.000000, 3
38, 1, 10, 10, 54.000000, 10.000000, 3
38, 1, 10, 10, 73.000000, 10.000000, 3
38, 1, 10, 10, 56.000000, 10.000000, 3
38, 1, 10, 10, 51.000000, 10.000000, 3
38, 1, 10, 10, 49.000000, 10.000000, 3
38, 1, 10, 10, 43.000000, 10.000000, 3
38, 1, 10, 10, 38.000000, 10.000000, 3
38, 1, 10, 10, 40.000000, 10.000000, 3
38, 1, 10, 10, 48.000000, 10.000000, 3
39, 3, 8, 10, 278.000000, 64.423625, 3
39, 3, 8, 10, 290.000000, 64.423625, 3
39, 3, 8, 10, 285.000000, 64.423625, 3
39, 3, 8, 10, 459.000000, 64.423625, 3
39, 3, 8, 10, 456.000000, 64.423625, 3
39, 3, 8, 10, 457.000000, 64.423625, 3
39, 3, 8, 10, 445.000000, 64.423625, 3
39, 3, 8, 10, 272.000000, 64.423625, 3
39, 3, 8, 10, 264.000000, 64.423625, 3
39, 3, 8, 10, 169.000000, 64.423625, 3
40, 4, 7, 10, 98.000000, 66.724588, 3
40, 4, 7, 10, 112.000000, 66.724588, 3
40, 4, 7, 10, 157.000000, 66.724588, 3
40, 4, 7, 10, 145.000000, 66.724588, 3
40, 4, 7, 10, 213.000000, 66.724588, 3
40, 4, 7, 10, 214.000000, 66.724588, 3
40, 4, 7, 10, 212.000000, 66.724588, 3
40, 4, 7, 10, 180.000000, 66.724588, 3
40, 4, 7, 10, 179.000000, 66.724588, 3
40, 4, 7, 10, 102.000000, 66.724588, 3
41, 5, 7, 10, 50.000000, 70.632811, 3
41, 5, 7, 10, 37.000000, 70.632811, 3
41, 5, 7, 10, 61.000000, 70.632811, 3
41, 5, 7, 10, 75.000000, 70.632811, 3
41, 5, 7, 10, 46.000000, 70.632811, 3
41, 5, 7, 10, 68.000000, 70.632811, 3
41, 5, 7, 10, 90.000000, 70.632811, 3
41, 5, 7, 10, 91.000000, 70.632811, 3
41, 5, 7, 10, 90.000000, 70.632811, 3
41, 5, 7, 10, 90.000000, 70.632811, 3
42, 8, 4, 10, 35.000000, 84.055109, 3
42, 8, 4, 10, 23.000000, 84.055109, 3
42, 8, 4, 10, 20.000000, 84.055109, 3
42, 8, 4, 10, 20.000000, 84.055109, 3
42, 8, 4, 10, 31.000000, 84.055109, 3
42, 8, 4, 10, 21.000000, 84.055109, 3
42, 8, 4, 10, 30.000000, 84.055109, 3
42, 8, 4, 10, 28.000000, 84.055109, 3
42, 8, 4, 10, 28.000000, 84.055109, 3
42, 8, 4, 10, 28.000000, 84.055109, 3
43, 3, 9, 10, 98.000000, 65.737723, 3
43, 3, 9, 10, 128.000000, 65.737723, 3
43, 3, 9, 10, 120.000000, 65.737723, 3
43, 3, 9, 10, 78.000000, 65.737723, 3
43, 3, 9, 10, 70.000000, 65.737723, 3
43, 3, 9, 10, 66.000000, 65.737723, 3
43, 3, 9, 10, 69.000000, 65.737723, 3
43, 3, 9, 10, 66.000000, 65.737723, 3
43, 3, 9, 10, 119.000000, 65.737723, 3
43, 3, 9, 10, 239.000000, 65.737723, 3
44, 2, 10, 10, 65.000000, 4.242641, 3
44, 2, 10, 10, 93.000000, 4.242641, 3
44, 2, 10, 10, 89.000000, 4.242641, 3
44, 2, 10, 10, 68.000000, 4.242641, 3
44, 2, 10, 10, 47.000000, 4.242641, 3
44, 2, 10, 10, 39.000000, 4.242641, 3
44, 2, 10, 10, 30.000000, 4.242641, 3
44, 2, 10, 10, 46.000000, 4.242641, 3
44, 2, 10, 10, 33.000000, 4.242641, 3
44, 2, 10, 10, 41.000000, 4.242641, 3
45, 4, 9, 10, 79.000000, 75.204637, 3
45, 4, 9, 10, 78.000000, 75.204637, 3
45, 4, 9, 10, 79.000000, 75.204637, 3
45, 4, 9, 10, 77.000000, 75.204637, 3
45, 4, 9, 10, 80.000000, 75.204637, 3
45, 4, 9, 10, 78.000000, 75.204637, 3
45, 4, 9, 10, 51.000000, 75.204637, 3
45, 4, 9, 10, 52.000000, 75.204637, 3
45, 4, 9, 10, 51.000000, 75.204637, 3
45, 4, 9, 10, 84.000000, 75.204637, 3
46, 4, 9, 10, 85.000000, 72.890394, 3
46, 4, 9, 10, 87.000000, 72.890394, 3
46, 4, 9, 10, 87.000000, 72.890394, 3
46, 4, 9, 10, 86.000000, 72.890394, 3
46, 4, 9, 10, 139.000000, 72.890394, 3
46, 4, 9, 10, 137.000000, 72.890394, 3
46, 4, 9, 10, 95.000000, 72.890394, 3
46, 4, 9, 10, 83.000000, 72.890394, 3
46, 4, 9, 10, 82.000000, 72.890394, 3
46, 4, 9, 10, 51.000000, 72.890394, 3
47, 1, 12, 10, 75.000000, 12.062258, 3
47, 1, 12, 10, 71.000000, 12.062258, 3
47, 1, 12, 10, 79.000000, 12.062258, 3
47, 1, 12, 10, 91.000000, 12.062258, 3
47, 1, 12, 10, 108.000000, 12.062258, 3
47, 1, 12, 10, 104.000000, 12.062258, 3
47, 1, 12, 10, 110.000000, 12.062258, 3
47, 1, 12, 10, 66.000000, 12.062258, 3
47, 1, 12, 10, 68.000000, 12.062258, 3
47, 1, 12, 10, 64.000000, 12.062258, 3
48, 3, 10, 10, 86.000000, 23.405276, 3
48, 3, 10, 10, 102.000000, 23.405276, 3
48, 3, 10, 10, 54.000000, 23.405276, 3
48, 3, 10, 10, 57.000000, 23.405276, 3
48, 3, 10, 10, 83.000000, 23.405276, 3
48, 3, 10, 10, 89.000000, 23.405276, 3
48, 3, 10, 10, 102.000000, 23.405276, 3
48, 3, 10, 10, 96.000000, 23.405276, 3
48, 3, 10, 10, 130.000000, 23.405276, 3
48, 3, 10, 10, 121.000000, 23.405276, 3
49, 7, 7, 10, 88.000000, 78.637833, 3
49, 7, 7, 10, 138.000000, 78.637833, 3
49, 7, 7, 10, 71.000000, 78.637833, 3
49, 7, 7, 10, 3695.000000, 78.637833, 3
49, 7, 7, 10, 40.000000, 78.637833, 3
49, 7, 7, 10, 40.000000, 78.637833, 3
49, 7, 7, 10, 39.000000, 78.637833, 3
49, 7, 7, 10, 59.000000, 78.637833, 3
49, 7, 7, 10, 87.000000, 78.637833, 3
49, 7, 7, 10, 94.000000, 78.637833, 3
50, 1, 13, 10, 127.000000, 22.829696, 3
50, 1, 13, 10, 142.000000, 22.829696, 3
50, 1, 13, 10, 125.000000, 22.829696, 3
50, 1, 13, 10, 197.000000, 22.829696, 3
50, 1, 13, 10, 142.000000, 22.829696, 3
50, 1, 13, 10, 140.000000, 22.829696, 3
50, 1, 13, 10, 83.000000, 22.829696, 3
50, 1, 13, 10, 82.000000, 22.829696, 3
50, 1, 13, 10, 86.000000, 22.829696, 3
50, 1, 13, 10, 82.000000, 22.829696, 3
51, 5, 9, 10, 155.000000, 62.820412, 3
51, 5, 9, 10, 145.000000, 62.820412, 3
51, 5, 9, 10, 148.000000, 62.820412, 3
51, 5, 9, 10, 211.000000, 62.820412, 3
51, 5, 9, 10, 202.000000, 62.820412, 3
51, 5, 9, 10, 207.000000, 62.820412, 3
51, 5, 9, 10, 198.000000, 62.820412, 3
51, 5, 9, 10, 207.000000, 62.820412, 3
51, 5, 9, 10, 183.000000, 62.820412, 3
51, 5, 9, 10, 202.000000, 62.820412, 3
52, 2, 12, 10, 120.000000, 7.236068, 3
52, 2, 12, 10, 64.000000, 7.236068, 3
52, 2, 12, 10, 53.000000, 7.236068, 3
52, 2, 12, 10, 53.000000, 7.236068, 3
52, 2, 12, 10, 52.000000, 7.236068, 3
52, 2, 12, 10, 68.000000, 7.236068, 3
52, 2, 12, 10, 65.000000, 7.236068, 3
52, 2, 12, 10, 93.000000, 7.236068, 3
52, 2, 12, 10, 148.000000, 7.236068, 3
52, 2, 12, 10, 66.000000, 7.236068, 3
53, 5, 10, 10, 180.000000, 72.610405, 3
53, 5, 10, 10, 176.000000, 72.610405, 3
53, 5, 10, 10, 178.000000, 72.610405, 3
53, 5, 10, 10, 178.000000, 72.610405, 3
53, 5, 10, 10, 151.000000, 72.610405, 3
53, 5, 10, 10, 96.000000, 72.610405, 3
53, 5, 10, 10, 92.000000, 72.610405, 3
53, 5, 10, 10, 92.000000, 72.610405, 3
53, 5, 10, 10, 92.000000, 72.610405, 3
53, 5, 10, 10, 101.000000, 72.610405, 3
54, 4, 11, 10, 400.000000, 107.663829, 3
54, 4, 11, 10, 594.000000, 107.663829, 3
54, 4, 11, 10, 372.000000, 107.663829, 3
54, 4, 11, 10, 371.000000, 107.663829, 3
54, 4, 11, 10, 370.000000, 107.663829, 3
54, 4, 11, 10, 372.000000, 107.663829, 3
