Cantidad de paradas, Capacidad de mochila, Tiempo
5, 129, 6018.000000
5, 129, 4158.000000
5, 129, 4057.000000
5, 129, 3841.000000
5, 129, 3945.000000
5, 129, 3934.000000
5, 130, 4873.000000
5, 130, 5088.000000
5, 130, 5197.000000
5, 130, 4662.000000
5, 130, 4833.000000
5, 130, 4350.000000
5, 130, 4468.000000
5, 130, 4651.000000
5, 130, 4287.000000
5, 130, 4173.000000
5, 130, 5072.000000
5, 130, 5087.000000
5, 130, 5161.000000
5, 130, 5032.000000
5, 130, 5225.000000
5, 130, 5902.000000
5, 130, 6137.000000
5, 130, 5889.000000
5, 130, 7199.000000
5, 130, 5993.000000
5, 131, 3961.000000
5, 131, 8510.000000
5, 131, 3990.000000
5, 131, 3939.000000
5, 131, 3902.000000
5, 131, 5678.000000
5, 131, 6086.000000
5, 131, 5755.000000
5, 131, 5784.000000
5, 131, 5963.000000
5, 131, 5624.000000
5, 131, 5743.000000
5, 131, 5441.000000
5, 131, 6069.000000
5, 131, 5658.000000
5, 131, 5415.000000
5, 131, 5397.000000
5, 131, 7604.000000
5, 131, 5318.000000
5, 131, 5432.000000
5, 132, 5193.000000
5, 132, 5078.000000
5, 132, 5213.000000
5, 132, 5117.000000
5, 132, 5213.000000
5, 132, 4274.000000
5, 132, 4261.000000
5, 132, 4422.000000
5, 132, 4260.000000
5, 132, 4357.000000
5, 132, 4597.000000
5, 132, 4703.000000
5, 132, 4623.000000
5, 132, 5169.000000
5, 132, 4639.000000
5, 132, 5058.000000
5, 132, 4861.000000
5, 132, 4906.000000
5, 132, 5000.000000
5, 132, 4956.000000
5, 133, 4727.000000
5, 133, 4704.000000
5, 133, 6874.000000
5, 133, 4780.000000
5, 133, 4608.000000
5, 133, 5215.000000
5, 133, 5221.000000
5, 133, 9193.000000
5, 133, 5183.000000
5, 133, 5152.000000
5, 133, 6015.000000
5, 133, 5820.000000
5, 133, 6521.000000
5, 133, 5956.000000
5, 133, 5918.000000
5, 133, 4440.000000
5, 133, 4594.000000
5, 133, 4363.000000
5, 133, 4504.000000
5, 133, 4764.000000
5, 134, 4126.000000
5, 134, 4016.000000
5, 134, 3854.000000
5, 134, 3955.000000
5, 134, 3862.000000
5, 134, 5014.000000
5, 134, 5251.000000
5, 134, 5415.000000
5, 134, 5163.000000
5, 134, 5209.000000
5, 134, 5194.000000
5, 134, 4993.000000
5, 134, 5167.000000
5, 134, 5173.000000
5, 134, 5018.000000
5, 134, 4003.000000
5, 134, 3998.000000
5, 134, 4132.000000
5, 134, 4245.000000
5, 134, 4156.000000
5, 135, 4741.000000
5, 135, 4897.000000
5, 135, 4752.000000
5, 135, 5047.000000
5, 135, 4743.000000
5, 135, 6242.000000
5, 135, 6444.000000
5, 135, 6878.000000
5, 135, 6095.000000
5, 135, 6132.000000
5, 135, 3631.000000
5, 135, 3659.000000
5, 135, 4415.000000
5, 135, 3861.000000
5, 135, 3745.000000
5, 135, 3801.000000
5, 135, 3811.000000
5, 135, 4180.000000
5, 135, 3864.000000
5, 135, 3857.000000
5, 136, 5171.000000
5, 136, 6389.000000
5, 136, 5332.000000
5, 136, 5267.000000
5, 136, 5405.000000
5, 136, 5276.000000
5, 136, 4930.000000
5, 136, 4855.000000
5, 136, 5014.000000
5, 136, 5095.000000
5, 136, 5953.000000
5, 136, 6044.000000
5, 136, 6784.000000
5, 136, 6171.000000
5, 136, 6048.000000
5, 136, 4233.000000
5, 136, 4183.000000
5, 136, 4453.000000
5, 136, 4387.000000
5, 136, 4190.000000
5, 137, 6114.000000
5, 137, 6827.000000
5, 137, 5747.000000
5, 137, 5962.000000
5, 137, 5709.000000
5, 137, 7654.000000
5, 137, 5266.000000
5, 137, 5385.000000
5, 137, 5116.000000
5, 137, 5183.000000
5, 137, 4405.000000
5, 137, 4630.000000
5, 137, 4438.000000
5, 137, 4577.000000
5, 137, 4352.000000
5, 137, 4086.000000
5, 137, 3933.000000
5, 137, 4612.000000
5, 137, 4265.000000
5, 137, 4090.000000
5, 138, 3721.000000
5, 138, 3642.000000
5, 138, 3619.000000
5, 138, 3647.000000
5, 138, 3666.000000
5, 138, 3990.000000
5, 138, 3803.000000
5, 138, 3891.000000
5, 138, 4090.000000
5, 138, 3724.000000
5, 138, 5246.000000
5, 138, 5035.000000
5, 138, 4948.000000
5, 138, 5221.000000
5, 138, 5190.000000
5, 138, 4605.000000
5, 138, 4801.000000
5, 138, 4745.000000
5, 138, 4721.000000
5, 138, 4829.000000
5, 139, 4457.000000
5, 139, 6123.000000
5, 139, 4433.000000
5, 139, 4694.000000
5, 139, 4482.000000
5, 139, 5168.000000
5, 139, 4861.000000
5, 139, 5344.000000
5, 139, 4849.000000
5, 139, 4671.000000
5, 139, 4725.000000
5, 139, 4219.000000
5, 139, 4368.000000
5, 139, 4352.000000
5, 139, 4277.000000
5, 139, 4289.000000
5, 139, 4447.000000
5, 139, 4274.000000
5, 139, 4124.000000
5, 139, 4248.000000
5, 140, 4278.000000
5, 140, 4342.000000
5, 140, 4447.000000
5, 140, 4413.000000
5, 140, 4518.000000
5, 140, 3942.000000
5, 140, 4175.000000
5, 140, 4127.000000
5, 140, 4161.000000
5, 140, 4093.000000
5, 140, 5508.000000
5, 140, 5555.000000
5, 140, 5399.000000
5, 140, 5355.000000
5, 140, 5485.000000
5, 140, 4722.000000
5, 140, 4590.000000
5, 140, 5957.000000
5, 140, 4920.000000
5, 140, 4817.000000
5, 141, 4567.000000
5, 141, 4368.000000
5, 141, 4627.000000
5, 141, 4480.000000
5, 141, 4449.000000
5, 141, 4708.000000
5, 141, 7903.000000
5, 141, 4672.000000
5, 141, 4809.000000
5, 141, 5425.000000
5, 141, 4368.000000
5, 141, 4217.000000
5, 141, 4447.000000
5, 141, 4218.000000
5, 141, 4187.000000
5, 141, 4264.000000
5, 141, 4309.000000
5, 141, 4333.000000
5, 141, 4575.000000
5, 141, 4261.000000
5, 142, 5364.000000
5, 142, 4177.000000
5, 142, 5978.000000
5, 142, 4074.000000
5, 142, 4152.000000
5, 142, 7141.000000
5, 142, 7065.000000
5, 142, 7063.000000
5, 142, 8646.000000
5, 142, 6981.000000
5, 142, 4223.000000
5, 142, 4276.000000
5, 142, 4757.000000
5, 142, 4436.000000
5, 142, 4239.000000
5, 142, 5496.000000
5, 142, 5306.000000
5, 142, 5440.000000
5, 142, 5167.000000
5, 142, 5446.000000
5, 143, 5628.000000
5, 143, 5692.000000
5, 143, 5520.000000
5, 143, 5576.000000
5, 143, 5732.000000
5, 143, 4743.000000
5, 143, 4766.000000
5, 143, 4695.000000
5, 143, 4793.000000
5, 143, 4830.000000
5, 143, 5085.000000
5, 143, 5076.000000
5, 143, 4987.000000
5, 143, 4698.000000
5, 143, 4977.000000
5, 143, 4307.000000
5, 143, 4169.000000
5, 143, 4001.000000
5, 143, 5181.000000
5, 143, 4177.000000
5, 144, 3736.000000
5, 144, 3808.000000
5, 144, 3671.000000
5, 144, 4000.000000
5, 144, 4002.000000
5, 144, 5099.000000
5, 144, 4485.000000
5, 144, 4361.000000
5, 144, 4508.000000
5, 144, 4555.000000
5, 144, 2824.000000
5, 144, 2920.000000
5, 144, 2963.000000
5, 144, 2856.000000
5, 144, 3023.000000
5, 144, 3862.000000
5, 144, 3889.000000
5, 144, 3737.000000
5, 144, 3968.000000
5, 144, 3740.000000
5, 145, 4554.000000
5, 145, 4180.000000
5, 145, 5378.000000
5, 145, 3985.000000
5, 145, 3812.000000
5, 145, 5430.000000
5, 145, 5463.000000
5, 145, 5293.000000
5, 145, 5556.000000
5, 145, 5405.000000
5, 145, 4978.000000
5, 145, 4573.000000
5, 145, 4722.000000
5, 145, 5055.000000
5, 145, 4770.000000
5, 145, 3998.000000
5, 145, 3952.000000
5, 145, 4158.000000
5, 145, 4029.000000
5, 145, 3873.000000
5, 146, 4390.000000
5, 146, 4091.000000
5, 146, 4009.000000
5, 146, 3995.000000
5, 146, 4092.000000
5, 146, 4563.000000
5, 146, 4568.000000
5, 146, 4726.000000
5, 146, 4679.000000
5, 146, 4355.000000
5, 146, 4558.000000
5, 146, 4810.000000
5, 146, 4561.000000
5, 146, 4761.000000
5, 146, 5400.000000
5, 146, 4184.000000
5, 146, 4413.000000
5, 146, 4132.000000
5, 146, 4349.000000
5, 146, 4267.000000
5, 147, 3256.000000
5, 147, 3345.000000
5, 147, 3193.000000
5, 147, 3175.000000
5, 147, 3192.000000
5, 147, 4241.000000
5, 147, 4456.000000
5, 147, 4154.000000
5, 147, 4217.000000
5, 147, 4461.000000
5, 147, 3846.000000
5, 147, 4263.000000
5, 147, 3669.000000
5, 147, 4554.000000
5, 147, 4480.000000
5, 147, 5479.000000
5, 147, 5659.000000
5, 147, 8051.000000
5, 147, 5557.000000
5, 147, 5113.000000
5, 148, 4668.000000
5, 148, 4440.000000
5, 148, 4869.000000
5, 148, 6890.000000
5, 148, 4607.000000
5, 148, 3719.000000
5, 148, 3895.000000
5, 148, 4942.000000
5, 148, 3908.000000
5, 148, 3822.000000
5, 148, 4785.000000
5, 148, 9150.000000
5, 148, 4759.000000
5, 148, 4748.000000
5, 148, 4893.000000
5, 148, 5818.000000
5, 148, 5868.000000
5, 148, 5602.000000
5, 148, 5941.000000
5, 148, 5881.000000
5, 149, 6275.000000
5, 149, 5079.000000
5, 149, 5103.000000
5, 149, 4791.000000
5, 149, 5163.000000
5, 149, 6347.000000
5, 149, 6405.000000
5, 149, 5990.000000
5, 149, 6594.000000
5, 149, 6097.000000
5, 149, 6848.000000
5, 149, 6930.000000
5, 149, 7043.000000
5, 149, 6892.000000
5, 149, 6714.000000
5, 149, 5312.000000
5, 149, 5396.000000
5, 149, 5187.000000
5, 149, 5049.000000
5, 149, 5232.000000
5, 150, 4663.000000
5, 150, 4578.000000
5, 150, 4560.000000
5, 150, 4438.000000
5, 150, 4548.000000
5, 150, 4244.000000
5, 150, 4559.000000
5, 150, 4325.000000
5, 150, 4265.000000
5, 150, 4204.000000
5, 150, 5132.000000
5, 150, 5278.000000
5, 150, 5120.000000
5, 150, 7934.000000
5, 150, 5336.000000
5, 150, 5482.000000
5, 150, 6790.000000
5, 150, 5489.000000
5, 150, 5439.000000
5, 150, 5474.000000
5, 151, 5093.000000
5, 151, 4803.000000
5, 151, 4351.000000
5, 151, 4392.000000
5, 151, 4621.000000
5, 151, 4069.000000
5, 151, 4187.000000
5, 151, 4014.000000
5, 151, 3892.000000
5, 151, 3921.000000
5, 151, 3755.000000
5, 151, 3796.000000
5, 151, 3970.000000
5, 151, 3757.000000
5, 151, 4026.000000
5, 151, 4325.000000
5, 151, 4422.000000
5, 151, 4160.000000
5, 151, 4542.000000
5, 151, 8956.000000
5, 152, 4509.000000
5, 152, 5109.000000
5, 152, 4460.000000
5, 152, 4789.000000
5, 152, 4377.000000
5, 152, 3410.000000
5, 152, 3544.000000
5, 152, 3572.000000
5, 152, 3448.000000
5, 152, 3600.000000
5, 152, 4080.000000
5, 152, 3999.000000
5, 152, 4124.000000
5, 152, 4105.000000
5, 152, 3847.000000
5, 152, 5967.000000
5, 152, 5718.000000
5, 152, 5847.000000
5, 152, 5495.000000
5, 152, 5586.000000
5, 153, 4248.000000
5, 153, 4191.000000
5, 153, 4325.000000
5, 153, 4277.000000
5, 153, 4399.000000
5, 153, 4369.000000
5, 153, 4449.000000
5, 153, 4711.000000
5, 153, 4392.000000
5, 153, 4460.000000
5, 153, 5473.000000
5, 153, 6552.000000
5, 153, 5644.000000
5, 153, 5439.000000
5, 153, 8286.000000
5, 153, 3752.000000
5, 153, 3878.000000
5, 153, 4066.000000
5, 153, 4240.000000
5, 153, 3980.000000
5, 154, 5227.000000
5, 154, 4768.000000
5, 154, 4508.000000
5, 154, 4368.000000
5, 154, 4594.000000
5, 154, 3466.000000
5, 154, 3811.000000
5, 154, 3299.000000
5, 154, 3550.000000
5, 154, 3408.000000
5, 154, 4918.000000
5, 154, 4614.000000
5, 154, 4362.000000
5, 154, 4587.000000
5, 154, 4720.000000
5, 154, 4545.000000
5, 154, 4310.000000
5, 154, 4277.000000
5, 154, 4408.000000
5, 154, 4121.000000
5, 155, 4068.000000
5, 155, 4309.000000
5, 155, 4131.000000
5, 155, 4052.000000
5, 155, 4005.000000
5, 155, 4112.000000
5, 155, 4100.000000
5, 155, 4680.000000
5, 155, 4555.000000
5, 155, 4324.000000
5, 155, 4492.000000
5, 155, 4313.000000
5, 155, 4191.000000
5, 155, 4051.000000
5, 155, 3977.000000
5, 155, 4083.000000
5, 155, 4167.000000
5, 155, 4152.000000
5, 155, 4255.000000
5, 155, 4333.000000
5, 156, 6145.000000
5, 156, 5548.000000
5, 156, 5357.000000
5, 156, 5349.000000
5, 156, 5079.000000
5, 156, 4323.000000
5, 156, 4178.000000
5, 156, 4220.000000
5, 156, 4046.000000
5, 156, 4547.000000
5, 156, 7892.000000
5, 156, 5202.000000
5, 156, 4884.000000
5, 156, 5097.000000
5, 156, 4937.000000
5, 156, 5836.000000
5, 156, 6411.000000
5, 156, 6084.000000
5, 156, 5721.000000
5, 156, 6648.000000
5, 157, 5537.000000
5, 157, 5966.000000
5, 157, 5719.000000
5, 157, 5531.000000
5, 157, 5893.000000
5, 157, 5411.000000
5, 157, 5601.000000
5, 157, 5308.000000
5, 157, 5337.000000
5, 157, 5408.000000
5, 157, 4682.000000
5, 157, 4738.000000
5, 157, 4669.000000
5, 157, 4549.000000
5, 157, 4696.000000
5, 157, 5273.000000
5, 157, 5147.000000
5, 157, 5190.000000
5, 157, 5105.000000
5, 157, 5284.000000
5, 158, 4704.000000
5, 158, 4620.000000
5, 158, 4515.000000
5, 158, 4832.000000
5, 158, 4600.000000
5, 158, 5574.000000
5, 158, 4936.000000
5, 158, 5302.000000
5, 158, 5152.000000
5, 158, 5315.000000
5, 158, 3974.000000
5, 158, 4224.000000
5, 158, 4186.000000
5, 158, 4091.000000
5, 158, 4239.000000
5, 158, 6052.000000
5, 158, 6012.000000
5, 158, 6122.000000
5, 158, 6278.000000
5, 158, 5991.000000
5, 159, 4605.000000
5, 159, 4542.000000
5, 159, 4812.000000
5, 159, 4471.000000
5, 159, 4557.000000
5, 159, 5544.000000
5, 159, 5584.000000
5, 159, 5786.000000
5, 159, 5707.000000
5, 159, 5513.000000
5, 159, 4857.000000
5, 159, 5120.000000
5, 159, 5045.000000
5, 159, 5171.000000
5, 159, 5083.000000
5, 159, 4417.000000
5, 159, 4856.000000
5, 159, 4337.000000
5, 159, 5005.000000
5, 159, 4584.000000
5, 160, 4564.000000
5, 160, 4759.000000
5, 160, 4724.000000
5, 160, 5651.000000
5, 160, 4802.000000
5, 160, 4153.000000
5, 160, 3926.000000
5, 160, 3946.000000
5, 160, 3766.000000
5, 160, 3899.000000
5, 160, 5394.000000
5, 160, 5503.000000
5, 160, 5296.000000
5, 160, 5309.000000
5, 160, 6582.000000
5, 160, 4326.000000
5, 160, 4554.000000
5, 160, 4313.000000
5, 160, 4632.000000
5, 160, 4394.000000
5, 161, 4650.000000
5, 161, 4455.000000
5, 161, 4626.000000
5, 161, 4505.000000
5, 161, 4689.000000
5, 161, 3577.000000
5, 161, 3744.000000
5, 161, 3837.000000
5, 161, 3667.000000
5, 161, 3824.000000
5, 161, 3429.000000
5, 161, 3621.000000
5, 161, 3564.000000
5, 161, 3671.000000
5, 161, 3659.000000
5, 161, 3608.000000
5, 161, 3524.000000
5, 161, 3684.000000
5, 161, 3415.000000
5, 161, 3531.000000
5, 162, 5673.000000
5, 162, 5312.000000
5, 162, 5194.000000
5, 162, 5614.000000
5, 162, 5457.000000
5, 162, 4552.000000
5, 162, 4058.000000
5, 162, 4360.000000
5, 162, 4369.000000
5, 162, 4074.000000
5, 162, 5519.000000
5, 162, 5307.000000
5, 162, 5520.000000
5, 162, 5736.000000
5, 162, 5331.000000
5, 162, 4938.000000
5, 162, 4648.000000
5, 162, 5501.000000
5, 162, 4612.000000
5, 162, 5390.000000
5, 163, 6036.000000
5, 163, 6074.000000
5, 163, 6188.000000
5, 163, 6142.000000
5, 163, 5928.000000
5, 163, 3668.000000
5, 163, 3502.000000
5, 163, 3457.000000
5, 163, 3343.000000
5, 163, 3339.000000
5, 163, 3933.000000
5, 163, 4150.000000
5, 163, 4567.000000
5, 163, 4100.000000
5, 163, 4083.000000
5, 163, 4135.000000
5, 163, 4393.000000
5, 163, 4729.000000
5, 163, 4526.000000
5, 163, 4350.000000
5, 164, 3402.000000
5, 164, 3499.000000
5, 164, 3901.000000
5, 164, 3993.000000
5, 164, 3348.000000
5, 164, 4942.000000
5, 164, 5383.000000
5, 164, 4767.000000
5, 164, 4845.000000
5, 164, 5492.000000
5, 164, 4890.000000
5, 164, 5085.000000
5, 164, 4981.000000
5, 164, 4879.000000
5, 164, 7207.000000
5, 164, 5559.000000
5, 164, 5382.000000
5, 164, 6006.000000
5, 164, 5266.000000
5, 164, 5411.000000
5, 165, 4054.000000
5, 165, 3977.000000
5, 165, 7821.000000
5, 165, 3982.000000
5, 165, 9135.000000
5, 165, 4470.000000
5, 165, 4539.000000
5, 165, 4569.000000
5, 165, 4811.000000
5, 165, 4588.000000
5, 165, 4600.000000
5, 165, 4468.000000
5, 165, 4744.000000
5, 165, 4499.000000
5, 165, 4500.000000
5, 165, 4723.000000
5, 165, 4495.000000
5, 165, 4533.000000
5, 165, 4429.000000
5, 165, 4588.000000
5, 166, 5155.000000
5, 166, 5089.000000
5, 166, 5000.000000
5, 166, 4962.000000
5, 166, 5005.000000
5, 166, 5738.000000
5, 166, 5445.000000
5, 166, 5450.000000
5, 166, 5849.000000
5, 166, 5654.000000
5, 166, 6358.000000
5, 166, 6276.000000
5, 166, 8143.000000
5, 166, 6380.000000
5, 166, 6703.000000
5, 166, 4520.000000
5, 166, 4284.000000
5, 166, 4263.000000
5, 166, 4115.000000
5, 166, 4244.000000
5, 167, 5942.000000
5, 167, 5481.000000
5, 167, 5412.000000
5, 167, 5797.000000
5, 167, 5798.000000
5, 167, 4975.000000
5, 167, 4860.000000
5, 167, 4806.000000
5, 167, 4895.000000
5, 167, 4761.000000
5, 167, 5945.000000
5, 167, 5632.000000
5, 167, 5907.000000
5, 167, 5936.000000
5, 167, 5911.000000
5, 167, 4966.000000
5, 167, 5392.000000
5, 167, 5205.000000
5, 167, 5216.000000
5, 167, 5285.000000
5, 168, 6561.000000
5, 168, 7351.000000
5, 168, 5425.000000
5, 168, 5683.000000
5, 168, 5869.000000
5, 168, 4628.000000
5, 168, 4438.000000
5, 168, 4647.000000
5, 168, 4462.000000
5, 168, 4414.000000
5, 168, 4348.000000
5, 168, 4364.000000
5, 168, 4422.000000
5, 168, 4356.000000
5, 168, 4365.000000
5, 168, 4332.000000
5, 168, 4025.000000
5, 168, 4332.000000
5, 168, 4114.000000
5, 168, 4252.000000
5, 169, 4768.000000
5, 169, 4581.000000
5, 169, 4722.000000
5, 169, 4748.000000
5, 169, 4862.000000
5, 169, 4617.000000
5, 169, 4357.000000
5, 169, 4522.000000
5, 169, 4435.000000
5, 169, 4390.000000
5, 169, 4908.000000
5, 169, 5418.000000
5, 169, 5053.000000
5, 169, 6073.000000
5, 169, 5117.000000
5, 169, 4256.000000
5, 169, 4570.000000
5, 169, 4385.000000
5, 169, 4239.000000
5, 169, 4120.000000
5, 170, 5129.000000
5, 170, 5073.000000
5, 170, 5150.000000
5, 170, 5083.000000
5, 170, 5388.000000
5, 170, 4860.000000
5, 170, 4867.000000
5, 170, 5083.000000
5, 170, 4828.000000
5, 170, 4945.000000
5, 170, 3829.000000
5, 170, 3941.000000
5, 170, 3938.000000
5, 170, 4004.000000
5, 170, 3928.000000
5, 170, 3830.000000
5, 170, 3833.000000
5, 170, 3802.000000
5, 170, 3809.000000
5, 170, 3858.000000
5, 171, 4521.000000
5, 171, 4672.000000
5, 171, 4811.000000
5, 171, 4646.000000
5, 171, 4686.000000
5, 171, 5578.000000
5, 171, 5652.000000
5, 171, 8935.000000
5, 171, 5431.000000
5, 171, 5462.000000
5, 171, 4760.000000
5, 171, 4433.000000
5, 171, 5961.000000
5, 171, 4829.000000
5, 171, 4708.000000
5, 171, 5923.000000
5, 171, 5927.000000
5, 171, 6940.000000
5, 171, 5265.000000
5, 171, 5821.000000
5, 172, 4436.000000
5, 172, 4211.000000
5, 172, 4064.000000
5, 172, 4867.000000
5, 172, 4938.000000
5, 172, 4968.000000
5, 172, 5475.000000
5, 172, 4763.000000
5, 172, 4962.000000
5, 172, 4913.000000
5, 172, 5954.000000
5, 172, 5793.000000
5, 172, 5861.000000
5, 172, 5952.000000
5, 172, 5913.000000
5, 172, 5074.000000
5, 172, 4981.000000
5, 172, 5016.000000
5, 172, 5453.000000
5, 172, 5042.000000
5, 173, 4694.000000
5, 173, 5017.000000
5, 173, 5187.000000
5, 173, 4748.000000
5, 173, 4917.000000
5, 173, 4218.000000
5, 173, 4371.000000
5, 173, 4160.000000
5, 173, 4586.000000
5, 173, 4266.000000
5, 173, 5784.000000
5, 173, 5876.000000
5, 173, 6034.000000
5, 173, 5999.000000
5, 173, 5676.000000
5, 173, 5946.000000
5, 173, 5646.000000
5, 173, 5871.000000
5, 173, 5302.000000
5, 173, 5210.000000
5, 174, 4847.000000
5, 174, 4790.000000
5, 174, 4872.000000
5, 174, 4733.000000
5, 174, 4895.000000
5, 174, 4772.000000
5, 174, 4853.000000
5, 174, 4943.000000
5, 174, 4845.000000
5, 174, 5330.000000
5, 174, 4574.000000
5, 174, 3943.000000
5, 174, 3724.000000
5, 174, 3606.000000
5, 174, 3762.000000
5, 174, 4660.000000
5, 174, 4021.000000
5, 174, 4267.000000
5, 174, 4107.000000
5, 174, 3809.000000
5, 175, 5692.000000
5, 175, 5894.000000
5, 175, 5903.000000
5, 175, 6075.000000
5, 175, 5904.000000
5, 175, 3759.000000
5, 175, 3943.000000
5, 175, 3758.000000
5, 175, 3631.000000
5, 175, 3611.000000
5, 175, 4904.000000
5, 175, 6642.000000
5, 175, 4781.000000
5, 175, 5141.000000
5, 175, 5447.000000
5, 175, 4696.000000
5, 175, 4879.000000
5, 175, 4735.000000
5, 175, 5304.000000
5, 175, 4672.000000
5, 176, 4434.000000
5, 176, 4414.000000
5, 176, 4470.000000
5, 176, 4534.000000
5, 176, 4534.000000
5, 176, 4456.000000
5, 176, 4566.000000
5, 176, 4554.000000
5, 176, 4691.000000
5, 176, 4625.000000
5, 176, 4863.000000
5, 176, 4605.000000
5, 176, 4522.000000
5, 176, 4575.000000
5, 176, 4547.000000
5, 176, 5394.000000
5, 176, 5495.000000
5, 176, 5670.000000
5, 176, 5418.000000
5, 176, 5349.000000
5, 177, 4196.000000
5, 177, 4190.000000
5, 177, 4035.000000
5, 177, 3950.000000
5, 177, 4018.000000
5, 177, 3740.000000
5, 177, 3751.000000
5, 177, 3872.000000
5, 177, 3670.000000
5, 177, 3832.000000
5, 177, 4741.000000
5, 177, 4685.000000
5, 177, 4789.000000
5, 177, 5068.000000
5, 177, 4912.000000
5, 177, 5613.000000
5, 177, 5675.000000
5, 177, 5881.000000
5, 177, 5744.000000
5, 177, 5509.000000
5, 178, 5285.000000
5, 178, 5620.000000
5, 178, 5047.000000
5, 178, 4809.000000
5, 178, 4735.000000
5, 178, 4163.000000
5, 178, 3972.000000
5, 178, 4088.000000
5, 178, 4235.000000
5, 178, 3985.000000
5, 178, 5807.000000
5, 178, 6126.000000
5, 178, 6947.000000
5, 178, 5731.000000
5, 178, 6152.000000
5, 178, 5371.000000
5, 178, 5288.000000
5, 178, 5608.000000
5, 178, 5190.000000
5, 178, 5349.000000
5, 179, 5261.000000
5, 179, 5337.000000
5, 179, 5311.000000
5, 179, 5146.000000
5, 179, 5209.000000
5, 179, 4356.000000
5, 179, 4599.000000
5, 179, 4342.000000
5, 179, 4501.000000
5, 179, 5531.000000
5, 179, 5129.000000
5, 179, 4841.000000
5, 179, 4778.000000
5, 179, 9000.000000
5, 179, 4984.000000
5, 179, 4699.000000
5, 179, 3956.000000
5, 179, 4290.000000
5, 179, 4097.000000
5, 179, 3917.000000
5, 180, 4446.000000
5, 180, 4357.000000
5, 180, 4382.000000
5, 180, 4689.000000
5, 180, 4495.000000
5, 180, 4460.000000
5, 180, 4848.000000
5, 180, 4563.000000
5, 180, 4627.000000
5, 180, 4942.000000
5, 180, 4983.000000
5, 180, 4909.000000
5, 180, 4850.000000
5, 180, 4816.000000
5, 180, 4753.000000
5, 180, 4282.000000
5, 180, 3908.000000
5, 180, 4261.000000
5, 180, 4007.000000
5, 180, 3998.000000
5, 181, 4912.000000
5, 181, 5275.000000
5, 181, 4475.000000
5, 181, 4629.000000
5, 181, 5074.000000
5, 181, 4936.000000
5, 181, 5078.000000
5, 181, 5042.000000
5, 181, 5032.000000
5, 181, 5101.000000
5, 181, 5267.000000
5, 181, 4831.000000
5, 181, 4768.000000
5, 181, 4894.000000
5, 181, 4757.000000
5, 181, 4758.000000
5, 181, 4344.000000
5, 181, 4510.000000
5, 181, 4590.000000
5, 181, 4553.000000
5, 182, 4581.000000
5, 182, 4587.000000
5, 182, 4570.000000
5, 182, 4731.000000
5, 182, 4659.000000
5, 182, 4043.000000
5, 182, 4390.000000
5, 182, 4264.000000
5, 182, 4042.000000
5, 182, 4041.000000
5, 182, 5083.000000
5, 182, 5161.000000
5, 182, 6517.000000
5, 182, 6018.000000
5, 182, 5010.000000
5, 182, 6158.000000
5, 182, 4215.000000
5, 182, 4128.000000
5, 182, 9768.000000
5, 182, 4075.000000
5, 183, 4563.000000
5, 183, 4632.000000
5, 183, 4369.000000
5, 183, 4593.000000
5, 183, 4651.000000
5, 183, 5879.000000
5, 183, 6229.000000
5, 183, 6022.000000
5, 183, 6298.000000
5, 183, 6202.000000
5, 183, 3573.000000
5, 183, 3590.000000
5, 183, 3623.000000
5, 183, 3766.000000
5, 183, 3463.000000
5, 183, 4821.000000
5, 183, 4831.000000
5, 183, 4763.000000
5, 183, 4727.000000
5, 183, 4814.000000
5, 184, 4686.000000
5, 184, 4693.000000
5, 184, 4612.000000
5, 184, 4655.000000
5, 184, 4505.000000
5, 184, 5322.000000
5, 184, 4814.000000
5, 184, 4807.000000
5, 184, 4689.000000
5, 184, 4514.000000
5, 184, 3473.000000
5, 184, 3455.000000
5, 184, 3527.000000
5, 184, 3619.000000
5, 184, 3693.000000
5, 184, 5262.000000
5, 184, 5338.000000
5, 184, 5085.000000
5, 184, 5152.000000
5, 184, 5033.000000
5, 185, 4125.000000
5, 185, 4361.000000
5, 185, 4219.000000
5, 185, 4057.000000
5, 185, 4412.000000
5, 185, 4264.000000
5, 185, 4483.000000
5, 185, 4155.000000
5, 185, 4003.000000
5, 185, 4253.000000
5, 185, 3149.000000
5, 185, 3218.000000
5, 185, 3286.000000
5, 185, 3182.000000
5, 185, 3157.000000
5, 185, 5417.000000
5, 185, 5842.000000
5, 185, 5563.000000
5, 185, 5472.000000
5, 185, 5626.000000
5, 186, 3428.000000
5, 186, 4659.000000
5, 186, 4059.000000
5, 186, 3619.000000
5, 186, 3610.000000
5, 186, 4161.000000
5, 186, 4447.000000
5, 186, 4434.000000
5, 186, 4388.000000
5, 186, 4328.000000
5, 186, 4478.000000
5, 186, 4523.000000
5, 186, 4795.000000
5, 186, 4664.000000
5, 186, 4590.000000
5, 186, 3916.000000
5, 186, 3894.000000
5, 186, 4057.000000
5, 186, 4203.000000
5, 186, 3970.000000
5, 187, 4040.000000
5, 187, 4193.000000
5, 187, 4146.000000
5, 187, 4340.000000
5, 187, 4275.000000
5, 187, 5302.000000
5, 187, 5126.000000
5, 187, 5225.000000
5, 187, 5271.000000
5, 187, 5334.000000
5, 187, 4176.000000
5, 187, 4443.000000
5, 187, 4357.000000
5, 187, 4426.000000
5, 187, 4269.000000
5, 187, 4460.000000
5, 187, 4479.000000
5, 187, 4354.000000
